t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.47253758,0.47511524,0.500997,0.45509037,0.39616394,0.4733673,0.4752525,0.4662836,0.4922454,0.48109582,0.47026765,0.49420407,0.48410922,0.4708888,0.62899184,0.47927794,0.45925638,0.49031505,0.4879468,0.6103047,0.54372936,0.5719685,0.46823394,0.48697558,0.60840225,0.49424228,0.49313048,0.47900394,0.48211786,0.55573815,0.44066045,0.5696967
1,0.45950302,0.46464074,0.49765664,0.4426352,0.3345646,0.46185178,0.46318182,0.45367056,0.48524058,0.47161043,0.45795745,0.48711482,0.47559774,0.45780998,0.72856003,0.47364697,0.44575992,0.48407128,0.48043674,0.6963271,0.5836339,0.59459764,0.45444423,0.48006144,0.6928075,0.48583513,0.4860586,0.47023126,0.4715636,0.621946,0.41548422,0.6339523
2,0.46629816,0.4689037,0.49584585,0.4537957,0.3794433,0.46921265,0.46974665,0.46223798,0.4854691,0.47782326,0.46587503,0.4890403,0.47965786,0.46590218,0.6793292,0.47767362,0.4563094,0.4863366,0.48308918,0.6488194,0.5661985,0.5751009,0.46213847,0.48283872,0.6605302,0.48678386,0.48637405,0.4763442,0.4768292,0.59298646,0.4289796,0.60767025
3,0.46132112,0.46307963,0.4963343,0.4423809,0.39514464,0.4647351,0.46639135,0.45574072,0.4848491,0.4758982,0.4605812,0.48965734,0.47724646,0.46213648,0.6531617,0.4709469,0.4470398,0.48428884,0.4817152,0.62836957,0.55686116,0.59451306,0.45687062,0.480163,0.6436967,0.48786372,0.485622,0.47274458,0.47517875,0.56815696,0.41734335,0.5927766
4,0.465003,0.46735594,0.49703753,0.44812825,0.39549354,0.46691495,0.46907368,0.4595606,0.48699495,0.47738114,0.4636296,0.48970756,0.47858712,0.4653112,0.6523032,0.47413012,0.45172194,0.4854404,0.48300773,0.6300679,0.5553941,0.58949023,0.4605451,0.4815809,0.63852566,0.48865196,0.48694944,0.47455242,0.4767829,0.5695595,0.42350322,0.59019154
5,0.4772891,0.47830126,0.49706218,0.4683904,0.41423017,0.47744113,0.4787324,0.47303697,0.49014866,0.48432848,0.4754716,0.49163195,0.4849619,0.47626284,0.6298404,0.48431462,0.46939886,0.49012163,0.48745826,0.61199296,0.5483398,0.55697155,0.47305155,0.4872333,0.61660224,0.4904352,0.48982278,0.48301247,0.48341107,0.5660925,0.44793433,0.5751068
6,0.46404564,0.4660814,0.49599078,0.4484606,0.37866595,0.46625307,0.46762282,0.45842636,0.4850527,0.47612357,0.46256316,0.48833784,0.47792444,0.46343616,0.67821187,0.47446984,0.45138988,0.48489732,0.48184493,0.65140903,0.56584835,0.5863961,0.4592662,0.4811571,0.6600297,0.48691288,0.48588476,0.47391304,0.47529575,0.58877385,0.4228691,0.6059383
7,0.4876902,0.48739555,0.49945992,0.48262882,0.43517342,0.48512608,0.4872675,0.48297605,0.49572343,0.4907215,0.48427233,0.4948843,0.4901931,0.4856892,0.6005725,0.49175555,0.48185667,0.49486446,0.49158576,0.58618975,0.5355006,0.5351031,0.48264325,0.49235347,0.5810774,0.49432498,0.49387544,0.48973876,0.48927426,0.54525363,0.46787065,0.5466352
8,0.4534123,0.45666933,0.4955852,0.43112502,0.36135972,0.45735112,0.45907903,0.4470449,0.48180193,0.47001675,0.45233795,0.4863233,0.47255045,0.45382565,0.6986896,0.46582022,0.4363584,0.48057204,0.47794536,0.6689141,0.5721111,0.61316574,0.4486439,0.47645998,0.679369,0.4852604,0.48352247,0.46665204,0.46963117,0.59394234,0.4028128,0.61994183
9,0.49740654,0.4967177,0.49967048,0.49742836,0.482034,0.494204,0.49647322,0.4950296,0.49967566,0.49780095,0.4947174,0.49726152,0.49567968,0.49661854,0.5403638,0.49828368,0.49549818,0.49801493,0.49618426,0.5371789,0.5142693,0.5145343,0.49412325,0.49680924,0.530382,0.4972438,0.49684536,0.49694255,0.49620056,0.5146827,0.4877666,0.51378113
