t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.010726422,0.016851183,0.009264525,0.019971495,0.08343806,0.004602348,0.013984175,0.0067525688,0.01278915,0.0060799643,-4.66497e-05,0.010245687,-0.0016057077,-0.004968702,-0.0011602546,0.014098908,0.013218726,0.0035221493,-0.0035128146,-0.06878093,0.029214546,-0.08581627,-0.0027405273,0.010511975,0.018833991,0.016191741,0.022533221,-0.0009612366,0.011353154,-0.03405288,0.12162903,0.04815177
1,-0.037570894,0.04975269,0.028556693,0.055900045,0.1508105,0.015319578,0.04002899,0.016017837,0.040362183,0.020317199,-0.0033085488,0.022679351,0.0005200538,-0.011878274,0.05780425,0.034731496,0.04092351,0.010719487,-0.007172796,-0.17514917,0.10392214,-0.2317827,-0.0018223219,0.031246157,0.024774313,0.043084234,0.06039221,-0.002177033,0.028047634,-0.09756208,0.3365989,0.06934804
2,-0.045573138,0.05469974,0.028481586,0.06106143,0.16322774,0.019564334,0.04609885,0.013818428,0.043778554,0.028118528,-0.0065824804,0.021482363,0.0010323918,-0.01632316,0.13277195,0.029893696,0.045590036,0.0145892715,-0.00915278,-0.22495124,0.11363448,-0.31249467,-0.000281765,0.034453914,0.033411443,0.04625881,0.06254859,-0.0037922664,0.025793878,-0.14074083,0.34168386,0.13518488
3,-0.040020157,0.03695011,0.015650805,0.051385544,0.11241201,0.016458932,0.033171993,0.0052759107,0.021195535,0.014611797,-0.0080672465,0.0145724425,0.0043369704,-0.01998632,0.11284433,0.015209702,0.030502565,0.011802593,-0.009563641,-0.25848642,0.046262346,-0.21246624,-0.007799858,0.02678429,-0.0009212941,0.034904875,0.049044587,-0.007040588,0.014995512,-0.1313639,0.2723218,0.13456286
4,-0.045078468,0.048404425,0.021649955,0.061855562,0.13183868,0.019983284,0.043031804,0.009579393,0.030140016,0.020695027,-0.007865083,0.019400325,0.0031162105,-0.020788103,0.13338295,0.022217432,0.039787047,0.014171585,-0.011985835,-0.28259456,0.06223265,-0.27113387,-0.005013067,0.032414325,0.02031246,0.04343161,0.05962155,-0.0077955183,0.020853441,-0.14500466,0.3346598,0.16051152
5,-0.06553506,0.07763378,0.037531547,0.081588835,0.1617492,0.03446807,0.06392199,0.01954677,0.055405147,0.037274927,-0.0062483735,0.018256284,0.017268337,-0.012853695,0.19573206,0.03235561,0.06517014,0.015846869,-0.002830222,-0.2992041,0.07249929,-0.40128896,0.016152268,0.050018936,0.04906974,0.053978965,0.07232465,-0.007992402,0.024189027,-0.17919034,0.35706016,0.19257028
6,-0.070110016,0.07466835,0.035532743,0.08092162,0.16079518,0.036165368,0.062224954,0.015584378,0.052532732,0.0377464,-0.008724034,0.016592145,0.020751655,-0.017404953,0.2363709,0.026189785,0.06307879,0.015784748,-0.0015844159,-0.31838593,0.039356485,-0.3984561,0.014020124,0.051827393,0.056205653,0.052686304,0.07048966,-0.010720065,0.020167137,-0.2004678,0.33411476,0.2108671
7,-0.06984088,0.0720058,0.03490086,0.08557461,0.12955044,0.034823183,0.062502734,0.014077891,0.049800456,0.03543443,-0.0105104,0.023829106,0.014908763,-0.025544014,0.21965584,0.028395142,0.06033206,0.018202225,-0.007432962,-0.3378812,0.066966854,-0.37555718,0.003444713,0.0518767,0.031627763,0.058542516,0.079886794,-0.012682041,0.025383491,-0.23246574,0.40684134,0.2057162
8,-0.06805557,0.071308546,0.032995,0.0929406,0.12027942,0.034917645,0.061383698,0.01567773,0.04057317,0.023823317,-0.008534594,0.02666846,0.016366383,-0.027261429,0.1726692,0.031909738,0.05801116,0.016523339,-0.008870634,-0.39371812,0.06356604,-0.32961535,-0.0023490954,0.051836595,-0.0033687968,0.061048336,0.08709097,-0.0133657,0.027452217,-0.25175378,0.46146455,0.1694301
9,-0.06342034,0.0645667,0.028555196,0.08763332,0.108534835,0.030458555,0.05610557,0.011550378,0.03475242,0.020037835,-0.009889549,0.025476972,0.012255805,-0.029884506,0.16658333,0.027599681,0.05261399,0.015661016,-0.011949671,-0.39784503,0.047102608,-0.29821074,-0.0066943415,0.046600543,-0.008774515,0.05717183,0.08154607,-0.013234198,0.023859069,-0.22303087,0.43537772,0.15921132
10,-0.045568846,0.038078148,0.012347664,0.056250036,0.040638313,0.021790877,0.0350475,0.0021708473,0.014596321,0.01169165,-0.009436123,0.011404454,0.013077042,-0.02463587,0.1814254,0.005249425,0.030491361,0.011066068,-0.007981857,-0.31238866,-0.038890287,-0.1420682,-0.00636096,0.031395625,0.006546044,0.033979423,0.04746209,-0.011761702,0.0066281436,-0.12387102,0.24089478,0.2015217
11,-0.035578422,0.025899151,0.010816418,0.03784106,0.04662512,0.016294912,0.023996392,0.0009992305,0.0141798,0.009225545,-0.008301104,0.006169914,0.015914792,-0.01821893,0.19664305,0.00045222905,0.020740623,0.009926241,-0.0011775328,-0.23371035,-0.054542743,-0.10693471,-0.006955321,0.02808206,0.026413888,0.024305744,0.034370508,-0.008701211,0.0026434185,-0.10640045,0.14455533,0.23325688
12,-0.031124035,0.020037273,0.011547987,0.028883126,0.056521982,0.014136452,0.019134033,0.0017953869,0.015776545,0.008661987,-0.00706727,0.004577377,0.01818524,-0.013393706,0.19156513,0.00039936358,0.016629247,0.009412484,0.0033947437,-0.18178059,-0.047740385,-0.10339878,-0.0069172583,0.027440863,0.03693473,0.020011595,0.029179722,-0.0067306766,0.0027590739,-0.11081824,0.10290808,0.23355135
13,-0.031910505,0.024339534,0.015433196,0.030974677,0.08294107,0.0155426655,0.023332084,0.005064419,0.022281092,0.01346577,-0.0058561787,0.0073354775,0.016861795,-0.011034617,0.19699398,0.0055763377,0.020963298,0.010565756,0.0037534283,-0.17834345,-0.01073071,-0.1560421,-0.0041702436,0.029124767,0.051168032,0.022830926,0.03269668,-0.00600003,0.0075702323,-0.11988701,0.121270314,0.22407939
14,-0.034371454,0.022864655,0.016334787,0.030121673,0.106529236,0.016088868,0.021447273,0.005703846,0.02372703,0.012213049,-0.005496112,0.007007876,0.021275524,-0.009729738,0.20411235,0.006813749,0.020059628,0.009971933,0.007995833,-0.18017301,-0.0056641786,-0.15973099,-0.0057304758,0.031714916,0.034187447,0.022436395,0.033605173,-0.0045491625,0.007826418,-0.14829756,0.111949004,0.23384
15,-0.033796176,0.017821673,0.014391633,0.025591712,0.11373652,0.015523132,0.017212052,0.004113601,0.020475017,0.009053832,-0.0054647066,0.0039706538,0.025031101,-0.007882422,0.21095179,0.0036833142,0.01628758,0.008199842,0.011141192,-0.16696513,-0.02478384,-0.14136773,-0.006148765,0.030885037,0.0374758,0.018048543,0.028694332,-0.0041489755,0.004478372,-0.14361589,0.08142324,0.23688829
