t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.4682134,0.4717565,0.4847018,0.4700974,0.39661565,0.47976628,0.47486043,0.47754702,0.481476,0.47899824,0.47749075,0.48201802,0.48209542,0.47064537,0.34968966,0.46294996,0.46596232,0.48133147,0.482764,0.38768545,0.4824535,0.4129424,0.4717981,0.47956795,0.3640603,0.48079658,0.48107198,0.47641551,0.48360196,0.4447486,0.5398958,0.38557434
1,0.4272738,0.43846038,0.46544307,0.4350187,0.2315857,0.45293516,0.44436133,0.44780216,0.45857552,0.45095503,0.44806027,0.45917726,0.45822102,0.43399784,0.16480678,0.42031035,0.42536905,0.45802686,0.45899045,0.22929934,0.42738366,0.3117901,0.43662068,0.45301616,0.1624572,0.45637685,0.4568056,0.44320896,0.46104577,0.37862206,0.5818589,0.19784322
2,0.4501095,0.4576388,0.4745099,0.4597351,0.27289227,0.46672857,0.4626606,0.46249864,0.4695476,0.46463287,0.46378693,0.47030267,0.47057566,0.45551726,0.22568707,0.44805196,0.45056066,0.47095516,0.46999994,0.23534524,0.44144508,0.37592706,0.45655927,0.46567914,0.2251791,0.46772757,0.46706787,0.45839584,0.47103238,0.42223045,0.5463154,0.2515092
3,0.4760942,0.476033,0.4853532,0.47949547,0.40413347,0.48200142,0.4796241,0.479289,0.48321742,0.4809707,0.48022205,0.48299775,0.48459226,0.47562048,0.3622545,0.46494272,0.47085893,0.48363754,0.48462373,0.38996848,0.47177944,0.41533008,0.47735125,0.4803264,0.36197573,0.481713,0.48045084,0.47868326,0.48494458,0.4521676,0.5276966,0.36711183
4,0.44631124,0.45199126,0.47191742,0.45371658,0.2854618,0.46370122,0.45801726,0.45907727,0.46665153,0.4617694,0.45998517,0.46708035,0.46798506,0.45011067,0.2292943,0.4385241,0.44345212,0.46750924,0.46815985,0.2541136,0.44664463,0.3621825,0.45236355,0.462354,0.23254038,0.46461856,0.46382084,0.4560614,0.4692495,0.4091111,0.5568368,0.25702864
5,0.45337692,0.4661442,0.47754472,0.46959555,0.1999395,0.46771017,0.46923184,0.46298298,0.4743944,0.46529293,0.46503565,0.47192773,0.47091305,0.45986298,0.15082918,0.45982412,0.45876637,0.4749939,0.4691451,0.17787564,0.41578776,0.37468418,0.46225572,0.466862,0.14424814,0.46998057,0.46788907,0.45578906,0.46989444,0.43323785,0.5340968,0.18964577
6,0.4589064,0.46567026,0.4771621,0.47119293,0.26367697,0.47039238,0.47011447,0.4657462,0.47418383,0.4681679,0.46767694,0.47255307,0.47337115,0.46269825,0.20328905,0.45696148,0.4594942,0.47484684,0.4723004,0.22671095,0.4377858,0.3801133,0.46476215,0.46835914,0.20583622,0.470487,0.46824247,0.461229,0.47256473,0.44564712,0.5342701,0.22694466
7,0.43420365,0.43907845,0.46482405,0.44237536,0.24393226,0.45445132,0.44731256,0.44830385,0.45848173,0.45240024,0.44954592,0.4584946,0.4601703,0.43767104,0.18685833,0.42133483,0.42854983,0.45947397,0.4604335,0.21622343,0.42640883,0.3218164,0.44034818,0.45264807,0.18173239,0.45544365,0.45403224,0.4454137,0.46171683,0.38799608,0.5689593,0.19365518
8,0.44114226,0.4444554,0.4692674,0.4463093,0.26149255,0.45788836,0.45134118,0.45232266,0.463916,0.45656165,0.45335573,0.46255392,0.4641726,0.4414181,0.20700254,0.42171073,0.43140197,0.46398014,0.4648025,0.277441,0.42441854,0.3144959,0.4457067,0.45652163,0.1873569,0.4604099,0.45863318,0.45028007,0.46631885,0.37173814,0.5690123,0.21863097
9,0.44473147,0.44842348,0.46929923,0.45183802,0.28105026,0.4606876,0.4550292,0.45552933,0.46412253,0.45872608,0.4566596,0.46376613,0.4656305,0.44654307,0.2244704,0.43067896,0.43818992,0.46473485,0.46605337,0.26040655,0.43479392,0.34407148,0.4500428,0.45852426,0.21092112,0.46144652,0.45985642,0.452739,0.46712455,0.39755404,0.5605042,0.23189826
