t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.47971153,0.4706462,0.4900974,0.47260115,0.4195503,0.49087682,0.4810973,0.48706216,0.4856694,0.4875763,0.48481485,0.4893533,0.49146318,0.47628227,0.5979924,0.47260082,0.4688521,0.4887048,0.49120417,0.5663554,0.46575224,0.578912,0.47688514,0.48957327,0.5184132,0.4889427,0.4891048,0.48898226,0.47248712,0.6023341,0.5015253,0.6223681
1,0.48485667,0.47449222,0.4943273,0.47862032,0.37285492,0.49311545,0.48418444,0.48911136,0.4912095,0.48681244,0.48694798,0.49143842,0.493197,0.47995174,0.5212609,0.47709507,0.47413877,0.48966488,0.4925683,0.54706115,0.46630487,0.52367663,0.47908935,0.49221843,0.44996077,0.49260518,0.49238294,0.49030948,0.47085914,0.66886395,0.52930033,0.60973036
2,0.4691355,0.45745677,0.48545521,0.46454358,0.33616105,0.4854168,0.47113654,0.47958028,0.4794329,0.47899053,0.47681877,0.4830744,0.4853163,0.46536598,0.6534097,0.46449125,0.4574445,0.4817508,0.4848829,0.63549906,0.4468083,0.56983733,0.46310583,0.48331052,0.45853174,0.48379168,0.48252147,0.48176253,0.44879314,0.7313143,0.4737729,0.761013
3,0.46350527,0.4474729,0.48178914,0.45443925,0.34321463,0.48278403,0.46472842,0.47575012,0.4738427,0.47739494,0.47195217,0.4801836,0.48271757,0.4573512,0.68344134,0.45522127,0.44588378,0.47894874,0.48311284,0.64036936,0.44038275,0.58124095,0.45522758,0.4806314,0.54039335,0.48003677,0.4794346,0.4800425,0.4490877,0.70642054,0.47073352,0.7654641
4,0.48452216,0.4786267,0.49110836,0.48492798,0.42366394,0.49179682,0.48495612,0.48906526,0.48796612,0.48911604,0.48795703,0.49026966,0.49146536,0.48191336,0.6074636,0.48295546,0.47891903,0.49024078,0.49179626,0.57303566,0.47511697,0.5223497,0.48014492,0.49039033,0.492769,0.4904444,0.48934406,0.4905114,0.47319788,0.6288639,0.47311643,0.67640984
5,0.49515027,0.49320382,0.49643043,0.49738732,0.4692395,0.49697092,0.49485728,0.49607146,0.49572736,0.49562386,0.4958247,0.4957022,0.4963634,0.4941303,0.5347724,0.49491388,0.4936924,0.49643174,0.4967185,0.53253114,0.49179232,0.49920917,0.4925407,0.4961127,0.49329293,0.4964424,0.4954681,0.49650958,0.48832154,0.5686179,0.4882598,0.6033235
6,0.4913075,0.48850682,0.49493456,0.49237415,0.45359293,0.49537367,0.49180087,0.493875,0.49341688,0.4935345,0.4933102,0.49418876,0.49517962,0.4901616,0.5675155,0.49059355,0.48884782,0.49459827,0.4951111,0.5478563,0.48603013,0.5190618,0.48903552,0.49444363,0.4779176,0.49475217,0.49368724,0.49448577,0.48311734,0.58376783,0.48183525,0.6234483
7,0.48818088,0.48524085,0.49530545,0.4914664,0.3869111,0.49412307,0.4894448,0.49156582,0.49350604,0.48959562,0.49114677,0.4931342,0.49364346,0.48727587,0.59273326,0.48983255,0.4871732,0.4921839,0.4927903,0.5778575,0.47779882,0.5019656,0.4847298,0.4931651,0.385154,0.49466196,0.49253657,0.49164546,0.4700076,0.6757773,0.472082,0.6842467
8,0.49352917,0.49258792,0.49621502,0.49758214,0.45337445,0.4963029,0.49400604,0.494867,0.49559116,0.49483925,0.49492884,0.49523333,0.49538514,0.49318665,0.5589811,0.49526381,0.49364454,0.4958289,0.4957096,0.5543848,0.49072635,0.49441764,0.49053594,0.49551693,0.46393195,0.4961514,0.49454147,0.49554175,0.48391822,0.5962548,0.47131842,0.64416033
9,0.471777,0.45779455,0.486168,0.46302444,0.36392158,0.48653224,0.4721987,0.48046198,0.48058322,0.4813698,0.47729236,0.48394635,0.48639318,0.46637502,0.6153642,0.46340498,0.45652297,0.48340344,0.48668575,0.614569,0.4515416,0.56216747,0.46406963,0.48492137,0.523429,0.4846775,0.48392898,0.4839966,0.45839116,0.684617,0.48320127,0.7275346
