t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.04730056,0.07608458,0.04139078,0.082332216,0.370653,0.020622816,0.061073158,0.028779019,0.06273326,0.03337425,-0.0005435729,0.040362045,-0.007768481,-0.016795667,0.10820059,0.060804203,0.062766,0.016476674,-0.011708676,-0.39330745,0.2181539,-0.44582966,-0.003194757,0.04260709,0.03555201,0.06520759,0.089239314,-0.00066746667,0.047597095,-0.16572197,0.4037603,0.18688908
1,-0.052872755,0.06316452,0.027579118,0.082403995,0.39619,0.020177763,0.05315087,0.0146818645,0.034750953,0.019132689,-0.0077579934,0.027587412,-0.0020862499,-0.026491491,0.17146632,0.03898533,0.05165482,0.014070582,-0.018736785,-0.4583933,0.062516145,-0.38202137,-0.0104191,0.037114516,0.1118828,0.05602813,0.0790711,-0.0101081235,0.03080914,-0.09357168,0.3947792,0.19154604
2,-0.086856745,0.12158191,0.05451042,0.14735341,0.62160295,0.045088053,0.09064376,0.043228105,0.05895934,0.014604849,0.0006235893,0.03559168,0.024548663,-0.015773611,0.3973169,0.080907926,0.097309425,0.016878316,-0.008243811,-0.78235537,0.1730483,-0.6028839,0.009335344,0.07084674,-0.014903544,0.088482745,0.1333472,-0.010925011,0.05078832,-0.18543528,0.5726488,0.1343093
3,-0.055137716,0.05914447,0.021319719,0.08209711,0.2476525,0.018606858,0.052380383,0.0032942558,0.030956466,0.02328716,-0.016502582,0.0270019,-0.010642412,-0.042375512,0.24704695,0.02438327,0.04872644,0.022616846,-0.02803553,-0.5317469,0.11740833,-0.35983452,-0.01943408,0.03314621,-0.0274476,0.056549832,0.07747797,-0.013979355,0.0252117,-0.104750425,0.38767767,0.26056933
4,-0.08090374,0.10679371,0.043046568,0.13782439,0.48713,0.0405712,0.08068979,0.03172051,0.041078147,0.007447455,-0.0033732413,0.032284457,0.02121979,-0.025506614,0.2950056,0.06410075,0.084329456,0.015559026,-0.0136537785,-0.75948685,0.08321665,-0.5053218,0.00042685118,0.06274144,-0.047291175,0.08071535,0.12080152,-0.015097827,0.040792815,-0.17856967,0.5308695,0.1064608
5,-0.048074912,0.043236062,0.011207143,0.07213711,0.11499107,0.014112854,0.037717108,-0.0019075745,0.00973179,0.00514467,-0.015652925,0.019891923,-0.0033747063,-0.041232783,0.11205869,0.015047045,0.03410487,0.016287765,-0.025013175,-0.48921326,0.004434348,-0.17156507,-0.024731066,0.027677538,-0.08604801,0.045534775,0.064715676,-0.014716837,0.015052349,-0.06811173,0.32567796,0.16383746
6,-0.054002132,0.06684712,0.02526974,0.082506925,0.255386,0.022657726,0.05773913,0.010654465,0.035100486,0.025883554,-0.011655044,0.024306335,-0.0029885299,-0.031070204,0.26122224,0.027955648,0.054316755,0.020363986,-0.022748092,-0.5245425,0.06159571,-0.4016439,-0.0067460965,0.037712302,0.06480679,0.05643231,0.07484318,-0.011828708,0.02555635,-0.11285808,0.36960858,0.2801971
7,-0.0254539,0.0064193173,-0.0047474154,0.020679886,-0.004534802,0.008980104,0.009020805,-0.008644159,-0.010473483,-0.0018737201,-0.010162126,-0.0045771007,0.012945468,-0.018605689,0.18602437,-0.016347326,0.0040985965,0.006973516,-0.006355294,-0.22267942,-0.14090762,0.013738062,-0.010333286,0.0140562635,0.020621903,0.009466205,0.012726681,-0.010150503,-0.009633114,0.006158319,0.06192686,0.19871958
8,-0.021239292,0.016987467,0.0055910256,0.026249032,0.025866259,0.0088320905,0.017092582,-0.0007774954,0.0027323521,0.0045228405,-0.00748409,0.0030973393,0.0062899543,-0.014729537,0.09270799,-0.0014798724,0.013003491,0.008922169,-0.008312793,-0.18085225,-0.08222367,-0.06635172,-0.006116098,0.016506495,0.084162496,0.017286858,0.02322269,-0.010562449,0.0023465492,-0.018643629,0.11799834,0.12891069
9,-0.056308657,0.07293742,0.037651643,0.08045084,0.30182317,0.025429554,0.06077122,0.020174276,0.05271503,0.033895977,-0.0070884367,0.02819319,0.0030282717,-0.020214556,0.25704423,0.041834712,0.061384752,0.019658573,-0.012458101,-0.4456543,0.111078955,-0.4429337,0.001404739,0.046215586,0.11316093,0.059445925,0.08046531,-0.0088619245,0.035610065,-0.15285648,0.3654031,0.17534511
10,-0.0572549,0.057241846,0.024919286,0.07961674,0.21176201,0.021552447,0.048842177,0.008981,0.029178403,0.016919496,-0.011455492,0.024407532,0.0038160887,-0.030790051,0.15957673,0.029764995,0.04838347,0.016773565,-0.016938712,-0.46820527,0.059883267,-0.30149135,-0.013003298,0.03905759,-0.0005975812,0.052506194,0.07519127,-0.013077488,0.026410682,-0.12836602,0.35549155,0.08305861
11,-0.09083805,0.10825066,0.05195631,0.13403648,0.4410628,0.035289835,0.08693203,0.024594545,0.069048084,0.035029646,-0.012863098,0.04576729,0.0020432537,-0.040338665,0.34073406,0.06681359,0.09207308,0.02461855,-0.022731854,-0.6910705,0.19474319,-0.5548619,-0.010279539,0.06505409,0.004952241,0.09009081,0.12831609,-0.01426516,0.05156666,-0.17749234,0.54859465,0.120267406
12,-0.0946983,0.113381594,0.051058467,0.15430985,0.37519658,0.033725295,0.09212366,0.024296293,0.06567243,0.028658222,-0.0153395645,0.059994586,-0.008592316,-0.05703446,0.14322644,0.07700615,0.094666794,0.029592456,-0.033640172,-0.7490272,0.28025988,-0.5306217,-0.030896572,0.06650486,-0.20675051,0.10522855,0.1510921,-0.01435207,0.0628206,-0.26582214,0.62660176,0.09706312
