t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.4389407,0.44639403,0.4716966,0.4427491,0.2880669,0.46121043,0.45223197,0.45713702,0.46519426,0.46009436,0.45700234,0.46659333,0.46609265,0.4442283,0.24094021,0.4322851,0.43606052,0.46557721,0.46698353,0.2801101,0.44804147,0.34901762,0.44581783,0.46169466,0.23846973,0.46424153,0.46500343,0.45446515,0.46899977,0.39028355,0.569958,0.27005666
1,0.44390032,0.45036992,0.47153395,0.44996545,0.29732957,0.46300265,0.45586902,0.45839077,0.4660741,0.46097216,0.4592029,0.4665271,0.46737078,0.44770092,0.22390191,0.43280137,0.44005126,0.46613774,0.46812913,0.2824746,0.45786682,0.34802443,0.45030692,0.46169513,0.2355908,0.46394295,0.46367952,0.45591816,0.46909216,0.40421268,0.5666377,0.275526
2,0.43365645,0.44476134,0.47116825,0.4411614,0.19915666,0.45464227,0.4489442,0.44956994,0.465515,0.45337063,0.45034236,0.46287227,0.4619714,0.4358627,0.14610997,0.41767907,0.42664617,0.46468124,0.46211126,0.25591892,0.40450615,0.2819145,0.4416882,0.45525703,0.12305572,0.46109566,0.45980963,0.44507024,0.46468082,0.34169066,0.58072966,0.19480032
3,0.4412278,0.44620076,0.46835348,0.44865468,0.28403977,0.4598398,0.45284247,0.45509586,0.46204463,0.4574829,0.45608237,0.46321645,0.46515447,0.444772,0.23766224,0.42937815,0.43654862,0.46365675,0.46526062,0.25174734,0.43823978,0.3437845,0.44725198,0.45793703,0.22540681,0.46035564,0.45952314,0.45211315,0.4665976,0.3926141,0.5613234,0.2468453
4,0.43687958,0.44487214,0.46983865,0.4437904,0.2263212,0.4556051,0.44982383,0.45043224,0.464422,0.45407072,0.45130926,0.4619829,0.46252617,0.43776003,0.16647567,0.4181562,0.4282367,0.46373624,0.46292013,0.27109757,0.4140198,0.2905726,0.4437696,0.4549985,0.14604586,0.46016413,0.458359,0.44675705,0.46495178,0.35044545,0.5770111,0.20903797
5,0.45322782,0.45548925,0.47299564,0.45874876,0.3381447,0.4665379,0.46104077,0.46263167,0.46831286,0.4646129,0.46335942,0.46865082,0.47092226,0.45415664,0.28314498,0.4385252,0.44636267,0.46903273,0.47129807,0.3137055,0.45053256,0.35855493,0.45751494,0.46425343,0.27362344,0.466626,0.46523553,0.46056518,0.47237238,0.4084546,0.5532015,0.28752667
6,0.44617483,0.4516905,0.4707601,0.45454973,0.2847734,0.4628549,0.4576238,0.458413,0.4653823,0.46050212,0.45936245,0.4657632,0.46732235,0.44966233,0.2305661,0.4377836,0.44305408,0.46658954,0.4672606,0.24684635,0.44404507,0.358761,0.45251802,0.46095327,0.23020653,0.46333715,0.46213943,0.45486975,0.46832708,0.4044627,0.5554865,0.25608742
7,0.49668285,0.49604583,0.49399686,0.50195295,0.4622868,0.4946081,0.49709904,0.49359664,0.49446833,0.4934486,0.49449587,0.49333134,0.49490744,0.49543977,0.4250149,0.49211383,0.494621,0.49473593,0.49408227,0.4208031,0.48773926,0.46642375,0.49725226,0.4923318,0.4365366,0.4931263,0.49108967,0.4920968,0.4938113,0.4985578,0.5012466,0.42544654
8,0.48779643,0.48838937,0.49136013,0.49126837,0.44430006,0.4900225,0.49009666,0.48882315,0.49077937,0.4890128,0.48905015,0.4898242,0.4909597,0.4875542,0.40421957,0.48311055,0.48576918,0.49072602,0.49065885,0.41506803,0.48837048,0.45153266,0.48934126,0.48857647,0.4217255,0.4893475,0.48812222,0.48760515,0.49062923,0.48300096,0.51412946,0.4138424
9,0.44826669,0.4549411,0.4741491,0.4544761,0.2944767,0.46541283,0.4599612,0.46164176,0.46939826,0.46377248,0.46176755,0.46923122,0.46944866,0.4522855,0.23781788,0.44234958,0.4461632,0.46942902,0.46964493,0.27630684,0.44772932,0.35905957,0.45459062,0.46492055,0.24171063,0.46720168,0.4668123,0.45833516,0.47094432,0.4134461,0.5562071,0.25861433
