t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.021247609,0.035304572,0.020277813,0.03509429,0.11070851,0.010585816,0.028726798,0.013923243,0.031817447,0.018467702,9.8748234e-05,0.01774517,-0.0025346521,-0.005613944,0.044508856,0.025886366,0.028613705,0.007924704,-0.003925595,-0.10325173,0.09866336,-0.17732193,0.0016674944,0.02045033,0.01865628,0.029769968,0.039724927,0.00040394068,0.02182971,-0.07269599,0.21577092,0.06851071
1,-0.046164382,0.06767942,0.035599895,0.07807121,0.16529456,0.0243706,0.051942766,0.025852023,0.04350599,0.01514484,0.0009022737,0.025926018,0.009675151,-0.008991083,0.07626418,0.04625977,0.052872524,0.0101464465,-0.0041452106,-0.26601908,0.11618116,-0.2618273,0.003720461,0.04128483,0.0061647175,0.05395845,0.07895807,-0.0034879681,0.03391446,-0.12478626,0.43477917,0.06333231
2,-0.04707149,0.058370803,0.028353134,0.07941899,0.13650696,0.01973024,0.047481872,0.016055703,0.032202862,0.010013629,-0.0059056464,0.028500838,0.0011106061,-0.02391063,0.05500011,0.038395166,0.045296416,0.013510589,-0.015021664,-0.33444577,0.10664149,-0.23816767,-0.012125422,0.036876567,-0.02916869,0.055883124,0.08202541,-0.0074112155,0.031222556,-0.14380355,0.48376343,0.07136136
3,-0.03486804,0.031126004,0.011429276,0.049633592,0.11012602,0.012033723,0.026186658,0.0035064984,0.011603799,0.0019208398,-0.008050199,0.012202681,0.0056870985,-0.021666558,0.11656549,0.012700865,0.023167212,0.009364087,-0.0104608545,-0.27113765,-0.011112835,-0.10633079,-0.014208052,0.024341788,-0.009223799,0.032596175,0.047773313,-0.0068572243,0.010247991,-0.069225565,0.2735962,0.17088845
4,-0.042721286,0.049527567,0.023726745,0.062846504,0.1334808,0.017498583,0.04253926,0.009892521,0.030984504,0.017033264,-0.008813031,0.018837275,0.0021973152,-0.02076481,0.14266866,0.02417576,0.039820146,0.015450856,-0.013671877,-0.29377034,0.061926693,-0.24137837,-0.00684305,0.032524176,0.022884248,0.044994645,0.062396564,-0.00776959,0.021626685,-0.11993872,0.35540146,0.18045901
5,-0.036513895,0.029423207,0.012035711,0.043112278,0.087231584,0.014108722,0.027067099,0.002073654,0.014707845,0.00960521,-0.009344564,0.008475609,0.008879248,-0.018961538,0.16243115,0.006603363,0.023666244,0.011789038,-0.008079186,-0.2454749,-0.018860748,-0.13506737,-0.00883526,0.025758486,0.027476259,0.02899133,0.040337205,-0.008306293,0.008204298,-0.08936195,0.21523356,0.20251814
6,-0.031960383,0.021871794,0.010121345,0.03230552,0.08000994,0.012408362,0.020587288,0.00052557536,0.012107722,0.007931665,-0.008585484,0.0037699875,0.012465626,-0.0144952405,0.1784704,0.0016393239,0.018195143,0.0100253355,-0.0032959268,-0.20532487,-0.039285228,-0.11607286,-0.006535384,0.023409264,0.04984513,0.021275122,0.030067494,-0.007852623,0.0038868778,-0.079188526,0.14464661,0.19094385
7,-0.031984016,0.02177309,0.011767517,0.028059412,0.09126568,0.013637334,0.020084787,0.0021764152,0.015652081,0.0107339155,-0.007135338,0.0024385916,0.015909439,-0.010261105,0.20215213,0.0018334351,0.018726446,0.0089089405,0.0012320327,-0.17669955,-0.046325676,-0.12662783,-0.0017461882,0.02495088,0.07873058,0.018930847,0.026536155,-0.007389671,0.0033623558,-0.07619426,0.112458184,0.19497102
8,-0.05175411,0.056361414,0.032608606,0.062818654,0.12749544,0.024606625,0.048244134,0.014733742,0.045969762,0.02854785,-0.007166992,0.020081116,0.011980956,-0.015025284,0.19983608,0.028129602,0.04762722,0.015887443,-0.0036444592,-0.23788515,0.07477882,-0.2699864,0.0025906365,0.042800326,0.058574505,0.046964258,0.064810865,-0.008104255,0.025819767,-0.16410568,0.3350039,0.18562722
9,-0.06990505,0.07879582,0.04715285,0.09448497,0.11087775,0.031581905,0.06709525,0.020038031,0.064170115,0.034526695,-0.010101407,0.037336793,0.007296526,-0.027470304,0.18357708,0.045214165,0.06554977,0.021437395,-0.011362061,-0.2938915,0.16355564,-0.31867185,-0.0055147503,0.0567986,0.023623656,0.07231921,0.10263428,-0.009992862,0.042699143,-0.23390955,0.561901,0.16146286
10,-0.07751016,0.08569232,0.046975013,0.10456111,0.12671348,0.036209088,0.07202214,0.01962908,0.06261353,0.033421375,-0.010330062,0.035769455,0.01198742,-0.029866803,0.18825859,0.04397092,0.07100026,0.019391857,-0.010905494,-0.3318739,0.1285569,-0.35562938,-0.002624872,0.06003907,0.018887356,0.07430199,0.10560523,-0.012172021,0.038137805,-0.25836366,0.5670066,0.15365776
11,-0.074282035,0.07961551,0.04133179,0.10280321,0.11941123,0.033854797,0.06830027,0.015466658,0.05387731,0.0290164,-0.011761631,0.03541871,0.008427236,-0.034809455,0.17860548,0.038933933,0.06550732,0.018964203,-0.014899045,-0.35810563,0.11022793,-0.34678066,-0.008215258,0.055787764,0.007175236,0.07213413,0.10287039,-0.013789529,0.034494884,-0.2614941,0.562912,0.14812896
12,-0.054341808,0.04373128,0.018126188,0.0630124,0.066425994,0.024264682,0.038834967,0.0016831886,0.023348972,0.014732618,-0.011332117,0.0138827255,0.015435034,-0.028168436,0.2242006,0.007154273,0.035946243,0.011257561,-0.006126617,-0.30199292,-0.022065666,-0.17113389,-0.008050645,0.037156362,0.016863097,0.039037906,0.056144506,-0.012456721,0.008313753,-0.15663297,0.28157684,0.20331545
13,-0.03941426,0.029394021,0.012433127,0.042853046,0.03994331,0.018047404,0.0269119,-0.00030530244,0.015712138,0.010479207,-0.00961373,0.0071862363,0.014931208,-0.021163845,0.19896582,0.00014811754,0.024014378,0.009975097,-0.002569392,-0.24559748,-0.038531914,-0.12618463,-0.006706508,0.02878593,0.031845063,0.02652141,0.038167924,-0.01080484,0.0031431648,-0.12918913,0.17615739,0.2063556
