t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.4702532,0.47209924,0.49629158,0.45708457,0.39929157,0.47477877,0.47401616,0.46683517,0.48609656,0.48077822,0.47104686,0.49197203,0.483781,0.46955207,0.6389276,0.4790859,0.4608747,0.48870876,0.48645008,0.61081606,0.55163425,0.56195474,0.4680069,0.4859375,0.6337576,0.49008548,0.48974884,0.47949123,0.48128074,0.573734,0.4408136,0.5912272
1,0.4712937,0.47338194,0.5073179,0.4471672,0.34617308,0.4657896,0.47106135,0.457845,0.49737126,0.47723687,0.46264848,0.49581295,0.4810887,0.46553493,0.67934173,0.47811782,0.45107108,0.49244478,0.48594895,0.6584123,0.5591592,0.58936024,0.4605688,0.48604032,0.6292903,0.49684477,0.4948932,0.47487348,0.47786883,0.5669616,0.42881414,0.5709271
2,0.46337545,0.4658011,0.49781606,0.443752,0.39688322,0.4655802,0.46781042,0.45741338,0.48696867,0.47658658,0.46188843,0.4906948,0.47827289,0.46379632,0.6425949,0.47223836,0.44869202,0.48547444,0.48293746,0.6223811,0.5520929,0.5956422,0.4587353,0.48119894,0.63299775,0.48964825,0.48735118,0.47351715,0.47651088,0.56146586,0.41971278,0.5842083
3,0.49698913,0.4984899,0.49972382,0.4976413,0.47921354,0.49398836,0.4966744,0.495803,0.50000656,0.49743053,0.49529353,0.49712956,0.49550965,0.4967697,0.5388003,0.49880967,0.49597606,0.49799114,0.49650666,0.53193,0.51189077,0.5183991,0.49480715,0.49682277,0.5343654,0.49749225,0.49773213,0.49682525,0.49659276,0.5137262,0.48694345,0.51594746
4,0.46922556,0.4712948,0.4962658,0.45599678,0.3897648,0.4715038,0.47219074,0.4645083,0.4863853,0.47897324,0.46810603,0.48991588,0.48150462,0.46815336,0.65806586,0.47834194,0.45868653,0.4871328,0.48452336,0.63486564,0.55943704,0.572829,0.46558538,0.48411688,0.6444327,0.488699,0.4882818,0.47767863,0.47886306,0.5833628,0.43440256,0.59721774
5,0.49671993,0.49755096,0.49979505,0.49677423,0.47873527,0.49401617,0.49659058,0.49506825,0.4999417,0.4975649,0.49474376,0.49739337,0.49569413,0.49633327,0.54240054,0.49829885,0.4951512,0.49788788,0.49637374,0.5340046,0.5118358,0.5164713,0.49432546,0.49715963,0.5326614,0.49780232,0.49807033,0.4968049,0.49651495,0.51159245,0.48764285,0.5148455
6,0.4974175,0.49852404,0.5000262,0.49745136,0.47780508,0.4951079,0.49727815,0.49603713,0.50014555,0.49776906,0.49566343,0.49772245,0.4965789,0.49682382,0.540198,0.4988347,0.49603495,0.49828157,0.49708655,0.5319078,0.51082695,0.5131987,0.49561933,0.4979272,0.5299781,0.4984014,0.49896252,0.4973275,0.49712148,0.51247776,0.49073872,0.5141656
7,0.49748394,0.49863058,0.49999207,0.49812925,0.47340694,0.4955304,0.4974595,0.4962985,0.5000255,0.49790537,0.49596247,0.49779403,0.496813,0.4966698,0.5475155,0.49928215,0.4964878,0.4984624,0.49714687,0.5363154,0.5130736,0.51027286,0.4957518,0.4982928,0.5348423,0.4982701,0.49911904,0.4975596,0.4972854,0.51709867,0.49207008,0.518101
8,0.4615452,0.46444526,0.49596998,0.44496414,0.36613244,0.46557492,0.46613756,0.4564439,0.48401046,0.4748358,0.46096206,0.48841876,0.47778937,0.46079352,0.6927415,0.4732009,0.44863588,0.48428228,0.4815713,0.6612048,0.5697764,0.5856862,0.45760888,0.48136958,0.67006445,0.48689845,0.48657832,0.47280908,0.47465488,0.5969254,0.4218508,0.6157407
9,0.43969953,0.4444619,0.4945052,0.4114912,0.32322004,0.44601512,0.44747797,0.4324808,0.47649908,0.46166912,0.4392222,0.4829688,0.46535632,0.4406713,0.74939424,0.45652384,0.418594,0.47537738,0.47213757,0.71094215,0.5916164,0.6392657,0.43435705,0.47050777,0.7233823,0.48127303,0.47938174,0.45762676,0.46107253,0.61988664,0.37810823,0.65197754
