t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.047999285,0.07832014,0.04280995,0.078361735,0.3911759,0.022827113,0.06297888,0.030276693,0.068042524,0.039924357,0.00021470059,0.037843853,-0.0054143723,-0.012515778,0.18602628,0.058857918,0.064772256,0.01692292,-0.008377515,-0.38855463,0.22004598,-0.48882166,0.0037082897,0.04404881,0.07772405,0.06379867,0.085023835,0.00088458485,0.0464003,-0.1812025,0.38372117,0.2518641
1,-0.08301751,0.11570325,0.05441916,0.14019889,0.60842365,0.042120956,0.08531274,0.04246087,0.060264375,0.013818115,0.0018938404,0.03731062,0.023581099,-0.014570092,0.33078453,0.081815615,0.09305998,0.013586604,-0.0048145037,-0.74571675,0.17492843,-0.58040637,0.0066582733,0.06860521,-0.018791132,0.08536938,0.12923543,-0.008242322,0.0514863,-0.20379238,0.55139446,0.07885229
2,-0.05887233,0.06354897,0.023928508,0.10003572,0.2703189,0.017441671,0.052165903,0.008208602,0.024976255,0.006087831,-0.0141131235,0.034905657,-0.0077810823,-0.045525815,0.035089653,0.041706532,0.0508098,0.018847283,-0.02819884,-0.5851492,0.1265284,-0.2977445,-0.031612404,0.037451394,-0.15644114,0.06551595,0.096547954,-0.012830535,0.034024358,-0.15993187,0.46053106,0.107214086
3,-0.023166465,0.004303222,-0.005406045,0.019518519,0.09930136,0.0044768974,0.005230698,-0.009085778,-0.008905995,-0.006201249,-0.010343714,-0.00395341,0.010393785,-0.019765737,0.21441877,-0.013156955,0.0012680928,0.005350626,-0.0060625672,-0.22772071,-0.13091125,0.02164367,-0.01652255,0.0122464625,0.012155232,0.0097298445,0.014371862,-0.0064594354,-0.010218695,0.023963694,0.07174238,0.29952797
4,-0.059478194,0.07820112,0.038629897,0.08811259,0.35361776,0.02527339,0.06624373,0.017986042,0.054686017,0.03515847,-0.010838452,0.02778969,-0.0012393513,-0.023703594,0.31890717,0.041869763,0.066214114,0.023475919,-0.018445423,-0.52503645,0.15347543,-0.52224743,-0.0003883913,0.045041908,0.13004056,0.06305396,0.08495664,-0.009838137,0.03631517,-0.1815824,0.40592492,0.23501772
5,-0.030938879,0.009824525,0.00048500576,0.023365295,0.05214472,0.010939461,0.011993684,-0.0057760896,-0.001395558,0.0023155953,-0.010064091,-0.0017788527,0.015769664,-0.017524602,0.21135576,-0.011091879,0.007893113,0.008303215,-0.002596989,-0.21230747,-0.10197081,-0.035364255,-0.011012562,0.019518461,0.037752245,0.013407915,0.01908975,-0.009047695,-0.004849932,-0.044120762,0.084675625,0.22525483
6,-0.027892506,0.01458309,0.008331201,0.021506352,0.08526971,0.010871115,0.014334043,-0.0010265509,0.009644316,0.0063855974,-0.007957452,-0.0009007703,0.016269961,-0.010217017,0.2268413,-0.0033554076,0.012956674,0.0083811395,0.0014686397,-0.1751663,-0.061702367,-0.10514913,-0.004339312,0.021453995,0.08593498,0.01379707,0.020289576,-0.0075518014,-0.00028535165,-0.05935605,0.079246774,0.17171107
7,-0.03251583,0.021883365,0.013558471,0.023757357,0.121394955,0.015057245,0.019766815,0.0038745499,0.019369131,0.013732388,-0.005779029,0.0011354992,0.019617943,-0.006131512,0.26886797,0.002042924,0.019461619,0.007886911,0.0058166995,-0.16264462,-0.05527925,-0.147948,0.0030201583,0.026906664,0.13261952,0.016804332,0.02345168,-0.007069266,0.002947903,-0.063435614,0.08468114,0.20078236
8,-0.08627432,0.10646709,0.057914242,0.11480902,0.44241276,0.039854784,0.087537766,0.030706892,0.08407317,0.052046783,-0.008454286,0.04131766,0.009327833,-0.023715727,0.38819644,0.06495505,0.09215711,0.025344238,-0.009269214,-0.5946533,0.22682825,-0.6396537,0.007810456,0.06808822,0.13760474,0.08315709,0.114451975,-0.010290157,0.052898865,-0.28765875,0.49002102,0.19805533
9,-0.120001316,0.13706958,0.07112589,0.16977146,0.50061077,0.046683613,0.110432655,0.031571798,0.0986043,0.050004404,-0.016296575,0.06405742,0.0036618435,-0.052700844,0.38593856,0.089199126,0.11937694,0.032189842,-0.022037525,-0.78642124,0.35308588,-0.6931515,-0.016652325,0.08590247,-0.09348313,0.116358496,0.1672367,-0.014949296,0.07197997,-0.34529954,0.6541455,0.046385594
10,-0.106154226,0.11596255,0.052509915,0.14082609,0.4824046,0.04688177,0.09250825,0.022917815,0.070551455,0.038183063,-0.012572234,0.039403256,0.018677793,-0.040215526,0.5032088,0.056432057,0.09909868,0.020086175,-0.011935777,-0.75436604,0.13972932,-0.6201155,-0.00024265051,0.07348987,0.06266066,0.08783356,0.12580866,-0.016957788,0.042197593,-0.21849003,0.528111,0.1630066
11,-0.09065647,0.09612186,0.04076313,0.12781596,0.35945392,0.036733676,0.079605125,0.01396802,0.05352702,0.029514864,-0.015634827,0.04050578,0.0058535617,-0.049579013,0.3321889,0.046470646,0.0813446,0.02142964,-0.021231364,-0.703995,0.12961228,-0.502142,-0.016348355,0.060735695,-0.018495834,0.08144704,0.117165655,-0.018257996,0.038502224,-0.19253719,0.5117796,0.15538344
