t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.48258206,0.483283,0.49753976,0.4737772,0.4633151,0.48591667,0.48603767,0.48093,0.49214438,0.48993236,0.4838534,0.4962618,0.49084082,0.48326147,0.5493187,0.4859779,0.4766924,0.49302927,0.492669,0.53847986,0.52077085,0.5398371,0.48200738,0.49147567,0.5612838,0.49502498,0.4941044,0.48825958,0.4906013,0.52435195,0.46405876,0.5428767
1,0.47217265,0.47470495,0.50103974,0.45451817,0.39302626,0.4724721,0.47459644,0.46527284,0.49208382,0.48035806,0.46937993,0.49391273,0.48364043,0.47041216,0.63269114,0.47908282,0.45869946,0.490168,0.48746082,0.61481756,0.54569507,0.5746573,0.46749443,0.48645076,0.612523,0.4938918,0.49271843,0.4785183,0.48119074,0.5570293,0.43830585,0.57088727
2,0.44965678,0.45359397,0.49823728,0.4229166,0.3299648,0.45270523,0.4548304,0.44065812,0.48214474,0.46582446,0.44710895,0.48718745,0.47072703,0.44834316,0.7235009,0.4633071,0.42928058,0.48100886,0.4767936,0.6920304,0.5835195,0.6249859,0.4432042,0.47510156,0.69665474,0.48587885,0.48385826,0.46308097,0.46629247,0.6088781,0.3934056,0.6302299
3,0.46399766,0.46612483,0.49765936,0.44497344,0.3968478,0.4660338,0.4681247,0.4579613,0.486852,0.47676826,0.4624302,0.49069256,0.47853196,0.46421057,0.64369345,0.47281435,0.44960925,0.4857578,0.4830226,0.6228709,0.5532154,0.5937337,0.45924672,0.48132423,0.63417196,0.4894216,0.4871941,0.47388768,0.47659546,0.5637322,0.4204183,0.5857935
4,0.4618629,0.46486613,0.49524558,0.44674954,0.36444068,0.46465006,0.4652566,0.45683506,0.4831505,0.47402307,0.46091396,0.48714116,0.47683087,0.46110776,0.696137,0.47424367,0.4498016,0.48432377,0.4807891,0.6655087,0.5738932,0.5890328,0.45742592,0.48013744,0.67795944,0.48528716,0.48472878,0.47262692,0.4733386,0.6051015,0.4190263,0.6200213
5,0.4654821,0.46673766,0.4964361,0.44851902,0.4053374,0.4677026,0.46967974,0.4598688,0.48625553,0.47813466,0.46427032,0.49023148,0.47901148,0.46580553,0.6386381,0.47363627,0.4523093,0.48559764,0.4831031,0.6190032,0.5530506,0.5881995,0.46093598,0.48154265,0.6336771,0.4886573,0.48653576,0.4750701,0.47758052,0.5638277,0.4234166,0.58719665
6,0.46467423,0.46684182,0.5056553,0.43748647,0.33788082,0.45888063,0.4648139,0.45039788,0.49432585,0.4726349,0.45542017,0.49233845,0.47623062,0.4595319,0.695613,0.4723633,0.44176632,0.48813048,0.4822092,0.67947865,0.5675301,0.6119854,0.45328626,0.48128527,0.64788556,0.4937677,0.49104872,0.4694866,0.4730585,0.57817936,0.41254792,0.5848567
7,0.47887388,0.47978804,0.49726826,0.47057208,0.41848674,0.4780554,0.47971186,0.4745083,0.49092937,0.48502275,0.47650433,0.491643,0.48534927,0.47771716,0.62391824,0.48534423,0.47124386,0.4905254,0.487801,0.60946465,0.5468801,0.5571184,0.47430578,0.48748553,0.61249244,0.49066493,0.48991472,0.4837352,0.48406494,0.56403655,0.44925404,0.57089454
8,0.4801071,0.4803761,0.49900445,0.46961507,0.42506602,0.4786259,0.4810611,0.47444183,0.4929023,0.4860128,0.47687992,0.49353272,0.48632544,0.47863638,0.60814404,0.48497182,0.4707589,0.49181506,0.48877802,0.594057,0.5396547,0.55725515,0.47507772,0.48851627,0.5960021,0.49312288,0.49185807,0.48429146,0.48522675,0.54799306,0.45178825,0.556264
9,0.46788067,0.46994615,0.49626854,0.45489368,0.3743093,0.4690568,0.4701542,0.46237174,0.48617324,0.47758284,0.46584287,0.48850888,0.47971916,0.46626252,0.6831045,0.47816113,0.45679554,0.48640457,0.48305374,0.65671533,0.56750786,0.5768495,0.46293715,0.48295313,0.66118914,0.48731777,0.48701227,0.47616574,0.47684968,0.5958656,0.43030617,0.60725373
10,0.45261163,0.4555166,0.49588788,0.4300114,0.35011685,0.4555836,0.45772475,0.4451326,0.48178118,0.46892366,0.45060438,0.48571292,0.47136915,0.45232257,0.71378857,0.46541053,0.43478853,0.48024672,0.4769411,0.68425226,0.57895905,0.6162179,0.44660717,0.47559407,0.6899786,0.48446196,0.48265913,0.46551654,0.46818095,0.6030976,0.39939153,0.62683564
11,0.49815473,0.49789655,0.49977142,0.4995341,0.4766779,0.49440843,0.49691507,0.4959501,0.5002089,0.4981038,0.49530473,0.4969187,0.49566057,0.49725157,0.5509217,0.49966145,0.49694678,0.49832702,0.49614304,0.54376316,0.51617223,0.5124519,0.49464795,0.49714348,0.53649,0.49700174,0.49699697,0.497411,0.49618977,0.5186991,0.48935178,0.5164408
12,0.5009127,0.50158834,0.50042033,0.5030681,0.48050258,0.49745467,0.49973062,0.49957812,0.5015495,0.49948853,0.4985523,0.49802184,0.49798116,0.49977052,0.5383851,0.5016858,0.50056607,0.49960786,0.49809125,0.5312644,0.51097107,0.50560284,0.49871844,0.49922135,0.5255781,0.49874935,0.49948376,0.49941096,0.49852166,0.5151643,0.4970701,0.5114501
13,0.49979934,0.50153035,0.50060004,0.5011193,0.4818375,0.4969569,0.4995583,0.49905694,0.50181276,0.49943203,0.49807316,0.4983374,0.49781412,0.49922243,0.53509545,0.50086707,0.49918962,0.4992406,0.49820888,0.5237613,0.50655323,0.5087187,0.49827868,0.49938628,0.52274597,0.49948975,0.50053674,0.49904072,0.4989142,0.5072241,0.49607432,0.5079156
14,0.49367827,0.49517787,0.5007878,0.49035633,0.46098375,0.49143195,0.4940241,0.49113962,0.49957788,0.49550673,0.49142668,0.49767402,0.49462426,0.49257076,0.55768603,0.49586606,0.48987743,0.4974145,0.49565512,0.5430715,0.5146545,0.52257496,0.49100608,0.49672067,0.54398066,0.4985843,0.4990852,0.4945663,0.49520785,0.5154166,0.48344722,0.519693
15,0.49941072,0.5013333,0.50059325,0.5005598,0.48113248,0.49665558,0.49934426,0.49862325,0.50171363,0.49960893,0.49775693,0.49846497,0.49751705,0.4990287,0.5350722,0.5008426,0.4989306,0.4992646,0.49802208,0.522188,0.50466627,0.50863457,0.49775138,0.49944058,0.523883,0.49969107,0.50075465,0.4989764,0.49894768,0.50243187,0.49569353,0.50504065
16,0.42714015,0.4319752,0.49402297,0.38926876,0.3051199,0.4357971,0.43711945,0.41784242,0.47151488,0.45408568,0.42691237,0.4815299,0.45943478,0.42841378,0.7595611,0.4448904,0.39997172,0.47059688,0.46778244,0.72213167,0.5975016,0.6694138,0.4215407,0.464865,0.7410993,0.48010808,0.47686687,0.44869328,0.45478955,0.6222402,0.35490164,0.6645945
17,0.47689664,0.47801366,0.49663076,0.46832347,0.412187,0.47755745,0.47864032,0.47293484,0.48946223,0.48485976,0.47529614,0.49157307,0.48489377,0.47586137,0.6370495,0.48450282,0.46938586,0.4902401,0.48697302,0.6128768,0.54901016,0.5521356,0.47267422,0.4876507,0.6248264,0.49021035,0.49010605,0.48330685,0.48341468,0.56573415,0.44866514,0.57812726
18,0.46615043,0.46877775,0.4971546,0.45184213,0.3667607,0.4671693,0.46892327,0.46008307,0.48689234,0.47693157,0.4637432,0.4885734,0.4786082,0.46470615,0.69426507,0.47710583,0.45397183,0.4860272,0.4822972,0.6648914,0.5693528,0.57915914,0.46060285,0.48254812,0.66603315,0.48739952,0.48718145,0.47503403,0.47558597,0.59507483,0.42722517,0.6084497
19,0.48282576,0.48282227,0.5037009,0.46962884,0.40171644,0.47739166,0.4818791,0.4733938,0.49825367,0.48663983,0.4758259,0.49589103,0.48665112,0.47894135,0.6302072,0.4870311,0.47029445,0.4945887,0.48942304,0.61365646,0.5417191,0.55606353,0.47406882,0.4904167,0.5933982,0.496392,0.49502742,0.48449677,0.48532736,0.544016,0.45369872,0.54530346
20,0.44234958,0.4454872,0.49415994,0.41478497,0.32967347,0.44764492,0.44909146,0.43421364,0.47633836,0.46297622,0.44112417,0.48340917,0.46621445,0.44245654,0.73771596,0.4575711,0.42155364,0.47625345,0.4725872,0.70376784,0.5904969,0.6356025,0.4361123,0.4708266,0.72028154,0.4814035,0.47902307,0.45892313,0.4624081,0.6175823,0.38059336,0.64776987
21,0.5019665,0.501952,0.5001997,0.5057192,0.48377845,0.49724266,0.5001917,0.50020444,0.5020014,0.5006683,0.49888745,0.49755776,0.4972749,0.50093836,0.54302007,0.50290513,0.50222224,0.49983722,0.4974372,0.5346009,0.5114886,0.50335336,0.49845898,0.498947,0.52875507,0.4979507,0.4984027,0.50001276,0.49840602,0.51188713,0.49683064,0.50780904
22,0.49629992,0.4966884,0.49945396,0.4963681,0.46643698,0.49394497,0.49564615,0.49438524,0.49854025,0.49682158,0.4941321,0.49700043,0.49570724,0.4949574,0.55800194,0.49844357,0.49466813,0.49811977,0.49585998,0.5443473,0.5182855,0.5122092,0.49370414,0.49724126,0.5479921,0.4971779,0.49778163,0.49659008,0.4957266,0.5247369,0.48876697,0.52405906
