t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.48559293,0.47912392,0.49281234,0.48055092,0.4453559,0.49350604,0.4866208,0.49083468,0.4896705,0.49114832,0.48923796,0.4923277,0.49397916,0.48304263,0.5709492,0.4801237,0.47769213,0.49198097,0.49378616,0.54526263,0.4756986,0.56157166,0.48371184,0.49250388,0.5141805,0.49196655,0.49211904,0.49216616,0.4804383,0.5708842,0.5038442,0.58550555
1,0.47627643,0.4642745,0.48975033,0.46778208,0.36334762,0.48946354,0.47699177,0.48436344,0.48481497,0.48347387,0.48147982,0.4874371,0.48957595,0.47188255,0.5762652,0.46796063,0.4631811,0.48585594,0.48913234,0.5864867,0.45541027,0.56430185,0.47081602,0.48803318,0.48752695,0.48821434,0.48807013,0.48634866,0.46272448,0.6787148,0.510195,0.66482925
2,0.45769933,0.4377168,0.48055205,0.44509795,0.28596002,0.4804112,0.45902663,0.47172147,0.47164744,0.4715837,0.46705943,0.47732472,0.4804983,0.45036227,0.66881263,0.44661573,0.4364205,0.47489434,0.4802695,0.66071194,0.4252922,0.5980177,0.44786724,0.4779734,0.49163404,0.47798967,0.4774325,0.47587734,0.43598908,0.7728373,0.4870967,0.79034865
3,0.46949714,0.45376787,0.48431987,0.46028623,0.3604484,0.48516503,0.46941003,0.47901762,0.47777122,0.47976717,0.47548306,0.48236883,0.48502073,0.46299356,0.62255937,0.46004128,0.4520639,0.48152512,0.48570415,0.6123563,0.44678003,0.5620246,0.46107325,0.48313683,0.5526231,0.4825122,0.48231182,0.48262826,0.4559881,0.6908678,0.4936716,0.7247393
4,0.46815437,0.4564964,0.4844727,0.46494427,0.33367854,0.48461723,0.46995088,0.47886896,0.4778125,0.4788763,0.47620428,0.48257357,0.48421463,0.4644822,0.68627506,0.46593595,0.4570392,0.4810738,0.48414847,0.6442696,0.446855,0.5503674,0.46141878,0.48248413,0.4692688,0.48315436,0.48157147,0.4814121,0.44812587,0.73146313,0.4536257,0.7800732
5,0.47088134,0.45639363,0.48414835,0.46367404,0.372413,0.48540837,0.4710401,0.47963285,0.478007,0.48054832,0.4765848,0.48250505,0.48527348,0.46476898,0.6355693,0.4622742,0.45502144,0.48227155,0.48598152,0.61012053,0.45054078,0.5647072,0.4629415,0.48325026,0.5448793,0.48264247,0.48203853,0.48304102,0.45674998,0.68585914,0.48431993,0.7352577
6,0.46884015,0.44874248,0.4854023,0.4570482,0.30039918,0.4847473,0.46721438,0.47723535,0.4790471,0.4754706,0.47310257,0.48099783,0.48437592,0.460138,0.5653028,0.45591426,0.447742,0.4793853,0.48454088,0.6126014,0.436881,0.5384028,0.4573166,0.48265824,0.49613366,0.48301142,0.4823698,0.48050052,0.4467522,0.76303744,0.522542,0.74150103
7,0.4818974,0.47467905,0.48967594,0.48256752,0.40119746,0.49012822,0.4818889,0.4870338,0.4860664,0.48686087,0.48559606,0.48832232,0.48959997,0.47889215,0.61931056,0.48114294,0.47535443,0.48829743,0.49008727,0.592682,0.4693554,0.5089622,0.47632948,0.48853904,0.4911864,0.4889781,0.48749033,0.48850662,0.46736786,0.6594229,0.46849567,0.7101684
8,0.48263887,0.47377932,0.49027276,0.48034397,0.40689313,0.4908174,0.48220557,0.48731267,0.4867603,0.48726082,0.48557773,0.4887172,0.4904115,0.4786933,0.58951294,0.47857952,0.4737241,0.48882803,0.4908713,0.57583046,0.469575,0.522241,0.47664967,0.4893627,0.503098,0.48950753,0.4884518,0.48925468,0.47044805,0.6442222,0.4844552,0.684603
9,0.4729084,0.46330175,0.48663124,0.47142076,0.34911966,0.48669133,0.47451332,0.48171976,0.4812431,0.48145598,0.47960153,0.4846638,0.48625812,0.46990785,0.6693609,0.47145212,0.46413237,0.4837458,0.48604986,0.6327126,0.45445916,0.5388597,0.4669068,0.48477608,0.4541637,0.4857098,0.4837395,0.4836911,0.4530988,0.71751255,0.454154,0.76858777
