t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.4612294,0.46401203,0.49593806,0.4416578,0.39913696,0.4673517,0.4675114,0.45732868,0.48393062,0.4761646,0.46276787,0.490677,0.47918442,0.4622652,0.6367584,0.47054493,0.44771817,0.48461667,0.48353004,0.6114697,0.5511325,0.5890754,0.45941764,0.4814429,0.63784546,0.48907566,0.4875354,0.4732719,0.47718805,0.5664398,0.4220977,0.5959814
1,0.46366465,0.46712112,0.5054342,0.43654475,0.3408533,0.4602809,0.4651629,0.45119688,0.49370506,0.47277802,0.45649943,0.49319535,0.47725108,0.45943606,0.68781364,0.47217298,0.4419367,0.48828918,0.48322767,0.6693998,0.56403744,0.6082334,0.45422497,0.48205006,0.6442306,0.49420664,0.49193168,0.4699051,0.47394112,0.57595944,0.41443697,0.586264
2,0.48732784,0.48879203,0.49871644,0.48235872,0.4612961,0.48664197,0.4885587,0.48530063,0.4956675,0.49157077,0.48628384,0.4954293,0.49104884,0.48759365,0.5609414,0.4909605,0.4828982,0.4942537,0.49296013,0.55454403,0.5233165,0.53917426,0.4849467,0.49226898,0.5591586,0.49484697,0.4941303,0.49040264,0.49110714,0.5286203,0.46762934,0.53642887
3,0.49632183,0.49745786,0.49963513,0.49698406,0.463875,0.49406064,0.49569073,0.49475297,0.4988321,0.49612826,0.4945669,0.4968768,0.49579737,0.4950965,0.5577626,0.49881566,0.49526426,0.4980714,0.49627113,0.5494258,0.52059174,0.5146084,0.49424762,0.4969601,0.54784054,0.49686655,0.49750543,0.49632287,0.49556738,0.5312133,0.4877986,0.52901655
4,0.48781222,0.4884148,0.5011328,0.4805834,0.43346074,0.48575625,0.48792264,0.48294857,0.49703944,0.4904616,0.48444617,0.4967018,0.4915688,0.48550996,0.5908858,0.49139518,0.48086217,0.4958324,0.49289733,0.57723993,0.5312232,0.5370105,0.48357397,0.4936164,0.5693233,0.49670663,0.49639654,0.48987603,0.490313,0.5393161,0.469893,0.5400622
5,0.4572007,0.46157038,0.4986741,0.43592593,0.34191865,0.4589511,0.46160513,0.44971183,0.4859261,0.47072852,0.45448002,0.4878125,0.47434026,0.4557342,0.7166712,0.46974257,0.4400148,0.48308185,0.47962177,0.68697107,0.577674,0.60771,0.45134923,0.47892538,0.68059534,0.48731804,0.48649296,0.46818066,0.4709101,0.6055355,0.40919158,0.62262416
6,0.45853424,0.4612,0.4960663,0.438391,0.38528016,0.46199012,0.4639783,0.4529312,0.4841112,0.47382766,0.45764685,0.48837215,0.47553593,0.45931035,0.6673331,0.46891364,0.44320026,0.48259193,0.48041067,0.6436942,0.5621926,0.6038669,0.45410886,0.47874138,0.6549487,0.4869589,0.4849531,0.47045127,0.47356847,0.5778455,0.41111276,0.60374993
7,0.4627847,0.46653265,0.49917203,0.44424424,0.3573802,0.46243298,0.46574736,0.45529792,0.48846638,0.47393513,0.45914918,0.48844424,0.47627094,0.46125832,0.69924635,0.47371298,0.44710255,0.48493493,0.48132643,0.6742646,0.57125413,0.5992213,0.45635757,0.4805182,0.664919,0.48817053,0.48713773,0.47147968,0.4734226,0.59557444,0.41708022,0.60850686
8,0.49677816,0.49644324,0.49933022,0.49801904,0.46938956,0.493788,0.49550265,0.49475205,0.4986747,0.49685362,0.49421805,0.49665117,0.4954001,0.49557865,0.55958074,0.4990801,0.49566108,0.49812925,0.49561387,0.55057466,0.5216626,0.51329803,0.4934494,0.49664864,0.5461532,0.49616477,0.49617416,0.49677098,0.49519563,0.52943057,0.4873376,0.5241018
9,0.4731561,0.47481307,0.49685442,0.46224847,0.39376038,0.47441977,0.47513676,0.4687299,0.48823786,0.48123658,0.4714872,0.49051195,0.4833634,0.47169682,0.656549,0.48170498,0.46380785,0.48866954,0.4858662,0.6324597,0.5577513,0.56305957,0.4692012,0.48599374,0.6363881,0.4894196,0.48930272,0.4803156,0.4806536,0.5830911,0.4425669,0.59115726
