t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.46786505,0.45343155,0.48500293,0.45646486,0.35964754,0.4856714,0.4698419,0.479408,0.47806284,0.4801509,0.47580746,0.48342615,0.48622847,0.46291035,0.63969445,0.45799935,0.45120317,0.48200938,0.48588887,0.6121297,0.44483304,0.60577095,0.4627669,0.48381913,0.52403075,0.48329854,0.48339128,0.48247293,0.45570275,0.67337716,0.49660617,0.69722426
1,0.46848065,0.44937453,0.48649907,0.45534095,0.3017346,0.4854899,0.46788824,0.47803554,0.4800071,0.47626913,0.4738,0.48235285,0.48538977,0.4607256,0.5612407,0.45562422,0.4480026,0.48002458,0.48515818,0.60850036,0.4365095,0.5567895,0.45872813,0.48365304,0.49049067,0.48389113,0.48378363,0.48103315,0.4482741,0.7526426,0.5301058,0.71105266
2,0.48920086,0.4843984,0.4933744,0.4893802,0.44889152,0.4939655,0.48883647,0.49220797,0.4913131,0.49203926,0.49118635,0.49248248,0.49350396,0.4870328,0.5533908,0.4877826,0.4843711,0.49289143,0.49414876,0.5514936,0.48121393,0.51046014,0.4855579,0.49279228,0.516557,0.49274296,0.49216586,0.49317598,0.48104936,0.5926133,0.49250793,0.6244289
3,0.49666464,0.49753085,0.4979108,0.50175166,0.46453664,0.49784118,0.49721277,0.4976647,0.4976215,0.49646217,0.49785784,0.49709904,0.49726316,0.4973018,0.5437713,0.5001227,0.49902058,0.49752325,0.49709216,0.53590983,0.49434543,0.4948716,0.4958099,0.497119,0.4452888,0.49801627,0.49665228,0.49714136,0.4877519,0.574428,0.48088378,0.60362965
4,0.48904714,0.48410442,0.49496937,0.48804912,0.42508823,0.49459267,0.48923734,0.49229556,0.49300957,0.49148017,0.49111438,0.4933458,0.49441788,0.48690546,0.5551301,0.48732463,0.48445246,0.49310988,0.49407843,0.5551388,0.47982574,0.51248837,0.48554265,0.4938832,0.46253017,0.49429452,0.4932445,0.49327615,0.47915128,0.61,0.49055153,0.62955296
5,0.46406707,0.44881913,0.48362526,0.45595872,0.30510283,0.48321697,0.46593988,0.47592637,0.47668764,0.47539926,0.47227517,0.48025697,0.48300853,0.45910048,0.65552837,0.45720246,0.44844076,0.47884393,0.4825075,0.65536845,0.43624416,0.57602334,0.45621532,0.48105696,0.45991865,0.48172307,0.48022452,0.4789405,0.4413272,0.75944835,0.4753388,0.7894418
6,0.46502936,0.44863015,0.4820382,0.4555372,0.34614876,0.4829519,0.46567005,0.47616455,0.4749242,0.47719824,0.47227105,0.4797676,0.4829051,0.45868364,0.6542513,0.4557639,0.4468959,0.4793704,0.48344702,0.63934946,0.44040117,0.5778293,0.4564653,0.4807103,0.5455595,0.48019361,0.4794458,0.4800849,0.4489656,0.71183103,0.47865483,0.76753134
7,0.46866822,0.45461527,0.4847278,0.46303803,0.32355237,0.4845741,0.4694186,0.478232,0.47871143,0.4775492,0.4751598,0.4815686,0.48399428,0.46370652,0.63519406,0.46298966,0.45463902,0.48070517,0.48415706,0.64049935,0.44362876,0.5519415,0.46026036,0.48233864,0.4716137,0.48304155,0.48152363,0.48090446,0.44648185,0.74827504,0.4756986,0.78013915
8,0.49682134,0.49642673,0.49690342,0.5023405,0.47195587,0.49698612,0.4961239,0.4966041,0.49657926,0.4965335,0.4968508,0.49627754,0.4961562,0.49611276,0.5548359,0.50045115,0.49788025,0.49703565,0.49683565,0.5390245,0.49597782,0.46358687,0.49360117,0.4963919,0.478852,0.49689505,0.4953883,0.49706182,0.48910975,0.5700853,0.46854413,0.6218766
9,0.4772651,0.46963963,0.48907897,0.47576195,0.37381196,0.48884925,0.4787535,0.4848801,0.48465577,0.4844666,0.48295903,0.48725888,0.48874864,0.47497636,0.6471424,0.47655603,0.47029886,0.48658913,0.48836064,0.61402196,0.46193558,0.53698754,0.47269213,0.48740315,0.4522457,0.4881416,0.48642808,0.48653868,0.46112078,0.6782895,0.4572814,0.7302001
