t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.010475314,0.015991442,0.009932528,0.01841475,0.04274643,0.004052537,0.012903096,0.005810275,0.01291448,0.005072896,-0.00044972711,0.010542284,-0.0020362472,-0.0050464603,-0.00052941154,0.013526564,0.012311364,0.0034037116,-0.003791633,-0.07691427,0.048204254,-0.07090832,-0.0029212723,0.009949671,-0.00088966114,0.016270278,0.023214456,-0.0008568762,0.01158307,-0.02995179,0.11239883,0.009766443
1,-0.021424219,0.031413935,0.018370464,0.03616686,0.053388216,0.009716495,0.023654759,0.010726646,0.020132478,0.0043315254,-0.00048091423,0.014597154,0.0025458387,-0.006570684,0.026574116,0.02331832,0.02309254,0.005001859,-0.004522684,-0.1871778,0.066691846,-0.13414402,-0.0017452906,0.019436374,-0.004993547,0.02849255,0.042397205,-0.002167991,0.017392965,-0.06608456,0.19006826,0.008326182
2,-0.016740534,0.019033527,0.007986816,0.027738126,0.052266687,0.0059243655,0.015120127,0.0034223872,0.007466815,0.0007233906,-0.0033025658,0.008216124,0.0006394467,-0.010306147,0.02870615,0.01093542,0.014060647,0.0044269646,-0.006741803,-0.149289,0.010572,-0.06817654,-0.005991214,0.012065946,-0.007725399,0.018787844,0.02780453,-0.0035218538,0.008229896,-0.04207199,0.15199277,0.05103694
3,-0.014381849,0.014343598,0.0054626013,0.019640133,0.057056114,0.004947541,0.011745741,0.0011547188,0.0058691045,0.002612321,-0.0039227046,0.0030453508,0.0020845241,-0.007722873,0.08051719,0.0043636817,0.010940562,0.0042887568,-0.0049335724,-0.12647387,-0.013213001,-0.06475867,-0.0027944988,0.009698252,0.030710764,0.012655459,0.01779971,-0.003602848,0.0032818085,-0.013107321,0.100801565,0.08062192
4,-0.01636766,0.017615942,0.007911147,0.02170641,0.054479424,0.0068869907,0.014605571,0.0031644865,0.009009114,0.004994632,-0.0033980554,0.004154375,0.0032666659,-0.006522592,0.09277158,0.006964844,0.0138006685,0.0053772363,-0.004244216,-0.14626236,0.0014372756,-0.0881585,-0.00044889515,0.012154914,0.03180638,0.014830288,0.02069531,-0.0043200105,0.005624857,-0.025405543,0.10751319,0.07897982
5,-0.026946915,0.032619707,0.018897545,0.035622608,0.047597237,0.012057567,0.025938362,0.008239597,0.023288367,0.010998493,-0.0035550245,0.011569954,0.0048972103,-0.00837514,0.1148049,0.018355986,0.025308048,0.007576507,-0.004607406,-0.21008681,0.045359083,-0.15588012,0.0011363728,0.022377277,0.025455588,0.028010711,0.039597712,-0.0049214894,0.014465228,-0.06594787,0.17162177,0.081231184
6,-0.027062336,0.030435568,0.016700808,0.037647028,0.04415855,0.011263483,0.025611106,0.0062636263,0.01963737,0.009440437,-0.0049425727,0.014414568,0.0015983206,-0.013513042,0.08266365,0.017183734,0.023482343,0.008573247,-0.00838402,-0.22041403,0.046721246,-0.15266284,-0.0043988526,0.021473408,0.004276548,0.030211316,0.042691145,-0.0060980925,0.015206175,-0.087929524,0.19272089,0.07561427
7,-0.031399626,0.035929617,0.019422598,0.043179415,0.048562914,0.013434453,0.029218553,0.0074133547,0.023169115,0.0104813,-0.004961174,0.014623771,0.0038922485,-0.013506749,0.10112386,0.019259654,0.027870994,0.008456234,-0.0076005445,-0.24675633,0.044857126,-0.17678493,-0.002477077,0.024591923,0.006659586,0.03279283,0.04663946,-0.0062694466,0.015326076,-0.09801748,0.20480955,0.07317788
8,-0.023365619,0.021772377,0.008125905,0.029541116,0.020909853,0.009737151,0.018746186,0.0010163699,0.010066791,0.0073634405,-0.0058045643,0.0062054484,0.003337453,-0.0130147,0.101372816,0.004694421,0.01741655,0.0065504187,-0.0065436587,-0.1643281,-0.004771483,-0.077397436,-0.0025251175,0.015187906,0.009007571,0.01896095,0.025871657,-0.006414821,0.004918064,-0.045399304,0.13553907,0.09091638
9,-0.023581918,0.027008377,0.013277624,0.030837348,0.03732727,0.011003853,0.023060443,0.004133557,0.01812747,0.012400458,-0.0048479107,0.00916227,0.0022825182,-0.011095232,0.13195282,0.009956503,0.021662265,0.008198911,-0.006055968,-0.19329603,0.030139338,-0.14668828,8.760157e-05,0.0180003,0.022134636,0.022968171,0.030750157,-0.0056320475,0.009523274,-0.07708639,0.14101939,0.10689938
10,-0.022990929,0.024034515,0.010844051,0.028005233,0.034262534,0.011211702,0.021311395,0.0030655225,0.015908772,0.012747376,-0.004772354,0.0074804616,0.0033829424,-0.010669017,0.13742672,0.006475283,0.019842312,0.007838611,-0.0047362917,-0.17104651,0.020737417,-0.13472398,0.00067581027,0.016796963,0.023177125,0.019803178,0.025998399,-0.005694529,0.0072336895,-0.074105695,0.11940648,0.112732135
