t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.45965722,0.4631732,0.49573866,0.44160697,0.36221737,0.46518084,0.46450186,0.45522374,0.48250577,0.4733597,0.4603314,0.48856714,0.47774544,0.45907184,0.68926233,0.4719844,0.44661775,0.48422325,0.48184776,0.6565768,0.56944424,0.5868409,0.45679653,0.48088026,0.6725506,0.4867851,0.48643678,0.47177172,0.47395825,0.6003595,0.4200062,0.6200469
1,0.46707925,0.46885544,0.49912652,0.44947445,0.37985453,0.4685965,0.47019774,0.460186,0.4882015,0.47800732,0.4648804,0.492231,0.48053086,0.46544814,0.6608723,0.4762436,0.45343995,0.48848316,0.48425868,0.6323716,0.5583156,0.57945085,0.4614833,0.48381215,0.6429022,0.49061936,0.48921326,0.47594216,0.4778009,0.57351327,0.42852718,0.5898816
2,0.4602237,0.46364585,0.49623463,0.442435,0.37721327,0.4638314,0.46518323,0.4552763,0.48450148,0.47430182,0.45984292,0.4884148,0.4765903,0.46077415,0.6776028,0.47175443,0.44671008,0.4838211,0.48124287,0.6497864,0.5649494,0.59475434,0.4562892,0.47991088,0.6605384,0.4867695,0.48551747,0.47184554,0.47379282,0.5859541,0.41624743,0.608298
3,0.46903014,0.4710981,0.5015281,0.4504162,0.3723104,0.4669855,0.47076625,0.4599996,0.49198523,0.47799164,0.46408525,0.49228737,0.4798623,0.46635866,0.6689731,0.47722942,0.45334592,0.48896652,0.48429358,0.64683074,0.55918014,0.5868082,0.46129483,0.48385412,0.6376021,0.49194413,0.490256,0.4754426,0.477641,0.57180625,0.42714554,0.5834441
4,0.46046644,0.46264225,0.49925053,0.43754038,0.37133613,0.4607517,0.46401018,0.45171344,0.48721474,0.47346336,0.4567079,0.48990974,0.47563407,0.45929238,0.67206466,0.46982738,0.44243667,0.48465952,0.48092106,0.65083057,0.5622999,0.6071153,0.45348012,0.47939703,0.6511883,0.48934555,0.48676217,0.47009325,0.47332755,0.573949,0.41099995,0.59357166
5,0.4931281,0.49289224,0.500379,0.48996252,0.4532352,0.48919395,0.4917796,0.48882702,0.49846572,0.4937932,0.48934525,0.4963207,0.49287245,0.4910742,0.57066894,0.49532646,0.4886909,0.4969087,0.49407682,0.5653621,0.52613044,0.52772,0.48835474,0.49446923,0.5570944,0.49619165,0.49563727,0.49302688,0.49268612,0.5323604,0.476529,0.5301906
6,0.46758002,0.46964478,0.49594498,0.45461535,0.37494713,0.46937737,0.47004366,0.46239167,0.48548388,0.47741494,0.46593454,0.4885396,0.4799662,0.46604308,0.6815703,0.47797605,0.4567427,0.4863788,0.483097,0.65446174,0.5677444,0.5756378,0.46309963,0.4829945,0.6619082,0.48717207,0.48693293,0.47625664,0.47679245,0.59713346,0.4307445,0.6082305
7,0.49305916,0.49277145,0.49953765,0.49020794,0.47347385,0.4906472,0.49300584,0.49018165,0.49835426,0.49521726,0.49053273,0.4965474,0.49359944,0.4926176,0.5502273,0.49470314,0.48931712,0.49623027,0.494685,0.5461445,0.5169126,0.5254832,0.48975402,0.4949434,0.5388897,0.49661794,0.4959501,0.49393892,0.49387303,0.51666224,0.47932228,0.5199587
8,0.48652738,0.48675787,0.49889073,0.4806681,0.43611085,0.48536843,0.4867977,0.48258272,0.49466965,0.48995987,0.4841498,0.49470186,0.49043807,0.48476106,0.59474176,0.49048385,0.48066676,0.49414316,0.49187168,0.58234954,0.5348136,0.53609097,0.48281804,0.49213764,0.5814123,0.49424613,0.49403143,0.489102,0.48937923,0.5479718,0.4674412,0.5516385
9,0.47123364,0.4726983,0.4988636,0.45444188,0.4147132,0.47198063,0.47429538,0.4653777,0.490545,0.4812575,0.46883512,0.49240628,0.48254764,0.47102734,0.6188519,0.47755483,0.45816556,0.48811537,0.48630384,0.6040156,0.5405722,0.5785603,0.46682945,0.4851721,0.60318226,0.49246955,0.49061903,0.47849008,0.4811676,0.5463318,0.43636265,0.56310296
