t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.4223269,0.43433735,0.46459442,0.4293929,0.21354896,0.45055732,0.44075269,0.44532782,0.45674857,0.44887727,0.44529712,0.457796,0.45641664,0.43029866,0.16285576,0.4185374,0.4215052,0.45674738,0.45719746,0.21436816,0.41923755,0.3098531,0.4321759,0.45150253,0.15279783,0.45495433,0.4558861,0.44048923,0.45966426,0.36474404,0.5836158,0.19097395
1,0.43551198,0.44239914,0.4687499,0.44144854,0.25422335,0.45717624,0.44894716,0.45208505,0.46201074,0.45565754,0.45294318,0.46275914,0.46325314,0.43940878,0.20764263,0.42300224,0.43003026,0.46306276,0.463747,0.24893194,0.4328572,0.32934538,0.44210643,0.4566308,0.19466095,0.4599764,0.45962688,0.449244,0.465614,0.37486932,0.57324123,0.23661149
2,0.42615253,0.4339288,0.46229893,0.4335193,0.23825547,0.45049044,0.4412792,0.4446379,0.4549176,0.4482099,0.4454697,0.4557803,0.45671642,0.43087548,0.17785442,0.4120741,0.42055032,0.45533907,0.4575429,0.2298,0.4225214,0.30607736,0.43407956,0.44921184,0.16479006,0.45257387,0.45222747,0.44109032,0.4592778,0.3679225,0.58240443,0.19566953
3,0.43709034,0.4439576,0.46824524,0.4445477,0.2445603,0.45636055,0.44992867,0.45104766,0.4624267,0.45460704,0.45213905,0.46158227,0.46246213,0.4393524,0.18290336,0.42153063,0.4300109,0.46258128,0.4628732,0.25179383,0.42491278,0.3108119,0.44379088,0.45512396,0.17020506,0.4592097,0.4577382,0.44766003,0.46455505,0.37087345,0.5733881,0.21722147
4,0.42360318,0.4291647,0.46069914,0.4286722,0.2416668,0.4473457,0.4370292,0.4414149,0.45302373,0.44542265,0.4419502,0.4532106,0.45485112,0.42560706,0.18098672,0.40171525,0.41303012,0.45316324,0.45606336,0.2560274,0.41761068,0.2792344,0.4304623,0.44601908,0.1624151,0.4503729,0.44944283,0.4387181,0.45832375,0.33925167,0.5915795,0.19876562
5,0.48494086,0.4854605,0.48841798,0.49192354,0.3996421,0.48681256,0.48782697,0.48461786,0.48723352,0.48517534,0.48616365,0.48643744,0.4884908,0.48444024,0.3615262,0.47892013,0.48241365,0.48851126,0.48767796,0.3550424,0.47667512,0.44544077,0.48666626,0.48420638,0.36798692,0.4854873,0.48322177,0.4826208,0.48749617,0.46872437,0.5127209,0.39122263
6,0.43693635,0.4456268,0.46775338,0.44692162,0.23498987,0.45741293,0.45186114,0.4524899,0.4616831,0.45497704,0.4532887,0.46193397,0.46235844,0.44257668,0.18543959,0.43251738,0.43602908,0.4627166,0.46206525,0.20508082,0.42500675,0.34270325,0.44501388,0.45637584,0.17941244,0.45923758,0.45844778,0.44752,0.46354404,0.39376843,0.5616393,0.20421392
7,0.4874922,0.4855757,0.48940128,0.49138942,0.43896008,0.48844305,0.48849386,0.48635232,0.4885956,0.48735684,0.4874205,0.48780495,0.48998502,0.48582253,0.40536636,0.47817692,0.4830162,0.48921975,0.48966262,0.40522566,0.48088485,0.4490051,0.48765057,0.48613915,0.40901014,0.48695838,0.48504552,0.48585066,0.48940048,0.47779787,0.5125248,0.3984573
8,0.47236702,0.4755629,0.48438284,0.47865835,0.3587693,0.480092,0.4788309,0.47741634,0.4820865,0.47859848,0.4782309,0.48129788,0.48232567,0.47403646,0.31342146,0.46867433,0.47117144,0.482701,0.48189953,0.3244852,0.46901745,0.4213776,0.47592962,0.47865343,0.32374623,0.48003253,0.4786981,0.47497272,0.48214337,0.4551998,0.5270905,0.34021544
9,0.445243,0.44825125,0.4717804,0.44726366,0.32052907,0.4620925,0.454186,0.45798856,0.4665546,0.4609886,0.45782396,0.46637806,0.4674511,0.44610775,0.26454943,0.42790627,0.43649417,0.46591118,0.46857187,0.34302995,0.44015244,0.3285213,0.44956902,0.46150538,0.24743214,0.46456638,0.46407413,0.4565064,0.470338,0.38405928,0.56724066,0.26189953
10,0.43041313,0.43697348,0.4639212,0.4377813,0.24853791,0.45282978,0.4444745,0.44738013,0.45684874,0.45078385,0.44803002,0.457677,0.45874634,0.43460616,0.19689026,0.41848332,0.42508164,0.45773694,0.45934525,0.2266974,0.42561272,0.32084465,0.43782225,0.45159665,0.18431596,0.45484728,0.4541726,0.44379005,0.4612722,0.37295103,0.57530993,0.20787047
11,0.40906435,0.41624856,0.45334703,0.41552266,0.20592575,0.4384095,0.4259705,0.431534,0.4439356,0.4362273,0.4319956,0.4452066,0.44659698,0.4134388,0.15219854,0.38971385,0.39981157,0.44460893,0.4479098,0.20051585,0.40517253,0.2652247,0.41764194,0.43729454,0.13596655,0.44163552,0.44118553,0.4279841,0.45063296,0.32587773,0.6029245,0.15983829
12,0.48982045,0.48933572,0.49097797,0.49598187,0.41262802,0.48969314,0.4914273,0.48777562,0.4903279,0.48846212,0.48934704,0.48932847,0.49128652,0.48852804,0.38857254,0.483265,0.48672488,0.4916757,0.4903721,0.37199935,0.47567874,0.45917216,0.49060744,0.487295,0.3849511,0.48861542,0.48626766,0.4861331,0.49016663,0.4755607,0.5070286,0.40090188
13,0.4825977,0.48566195,0.48896927,0.4896742,0.38331345,0.48659393,0.48764604,0.48494422,0.48771384,0.4850923,0.48566556,0.48706502,0.48792282,0.4844097,0.35777205,0.48290125,0.48341057,0.48871174,0.48683527,0.33756772,0.46918073,0.4523764,0.48563823,0.48511967,0.35850093,0.48621562,0.4848499,0.4818585,0.487025,0.47676226,0.51086026,0.36162925
14,0.49217027,0.4927876,0.4934776,0.49721023,0.43457446,0.49264514,0.49440375,0.49158022,0.4933384,0.49184456,0.49208972,0.4924577,0.49328864,0.49251568,0.41052043,0.49166903,0.49189103,0.49395904,0.49226454,0.3872278,0.48196158,0.465198,0.49321416,0.49135506,0.42617086,0.4920267,0.4904934,0.4898257,0.49230227,0.4955908,0.5027639,0.4023067
