t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.014236713,0.022133825,0.014252942,0.021311874,0.040768888,0.00689563,0.01756034,0.007744976,0.020794861,0.010802465,-0.0003818502,0.010768412,-0.0002770346,-0.0032849845,0.0394046,0.01600673,0.017639173,0.004794826,-0.0017876974,-0.079742566,0.074419655,-0.12087741,0.0015390401,0.013452932,0.007257742,0.018829828,0.02587594,7.865364e-05,0.0131844785,-0.058922745,0.11735065,0.023626795
1,-0.01965709,0.027315574,0.015467145,0.030272778,0.05543785,0.009150359,0.0224286,0.00854624,0.021519661,0.010810815,-0.0014295104,0.013720312,-0.0005751553,-0.007612818,0.053713504,0.018109871,0.02119041,0.006333703,-0.0046814424,-0.13534571,0.076191634,-0.14691022,-0.0012248856,0.016898435,0.0025802725,0.025039405,0.03492132,-0.0017292805,0.0152177,-0.069973074,0.16497648,0.047833536
2,-0.023969349,0.02909703,0.016049169,0.034740265,0.05569318,0.0098789865,0.02437649,0.0068626213,0.02146585,0.010721888,-0.003588762,0.014616316,-0.00078919437,-0.011515596,0.07223,0.017618425,0.022782855,0.0075815953,-0.007193337,-0.17906706,0.07452701,-0.17229447,-0.0038758963,0.018675951,8.972125e-05,0.02805518,0.039519526,-0.003360705,0.015173522,-0.085734434,0.18280835,0.056472357
3,-0.02731504,0.032444824,0.01627434,0.040074542,0.057267614,0.011925505,0.026552005,0.007926359,0.019846132,0.008464529,-0.0033205163,0.014358585,0.0023271954,-0.011983182,0.07626666,0.018547695,0.024713583,0.0072439304,-0.0069576404,-0.21355921,0.053066216,-0.16897066,-0.0034330918,0.021194354,-0.0030830696,0.030246938,0.04310768,-0.004372756,0.014786096,-0.093378305,0.2011482,0.06371048
4,-0.02684207,0.031522244,0.015638718,0.041120995,0.048997335,0.011481187,0.026366945,0.0071763056,0.017280491,0.006189886,-0.003947693,0.015732203,0.0011717553,-0.01411655,0.06180046,0.018537808,0.023526255,0.008005545,-0.009193564,-0.24284251,0.055971105,-0.16748221,-0.0062481933,0.021039097,-0.017517103,0.031935643,0.045972556,-0.005041958,0.015589056,-0.10772623,0.21025129,0.062233474
5,-0.021174813,0.022030855,0.007108499,0.032394726,0.041203253,0.009364332,0.019211685,0.0029055993,0.006838129,0.0034814759,-0.004216628,0.007937348,0.0024410575,-0.012540325,0.06836174,0.0076380717,0.016557576,0.006021672,-0.007851692,-0.1876853,-0.0021843712,-0.09741698,-0.004781696,0.014505292,-0.002190064,0.020740308,0.029223727,-0.005126175,0.006717726,-0.06589848,0.16121149,0.09115091
6,-0.023869729,0.028597856,0.01340046,0.034006216,0.04508729,0.011198423,0.02476788,0.0055248104,0.017683417,0.011306431,-0.004348261,0.010570208,0.0016081198,-0.011047895,0.10851061,0.012426589,0.02241533,0.008606733,-0.007475506,-0.21470742,0.039677486,-0.16943951,-0.001258257,0.01853351,0.012608265,0.025485495,0.034527127,-0.004360936,0.011304006,-0.09957722,0.16259928,0.11481234
7,-0.019989826,0.01778608,0.005743455,0.02603978,0.01777718,0.008961242,0.016693791,0.00089424464,0.0062441975,0.005808226,-0.004843561,0.005474619,0.0033690436,-0.011450809,0.07243264,0.0032063494,0.014204165,0.0062909876,-0.006320286,-0.15953489,-0.008537228,-0.08485101,-0.0033954196,0.013177775,0.0014568984,0.016549077,0.022544596,-0.0053218543,0.004520865,-0.059754547,0.11835256,0.08382949
8,-0.018476658,0.019351462,0.0073377322,0.024663994,0.033157263,0.009202782,0.017565554,0.0026927881,0.008935943,0.007680143,-0.0036639054,0.0056426874,0.003454023,-0.009024982,0.08752781,0.004940088,0.015333287,0.00604966,-0.0051503372,-0.1620454,-0.008321007,-0.108849,-0.0006705817,0.013686206,0.022735206,0.016576545,0.022035465,-0.004799638,0.00549929,-0.060074586,0.1094165,0.096464716
9,-0.020408643,0.021675443,0.010101873,0.029121079,0.034605484,0.009267707,0.019087832,0.0040285066,0.010834391,0.0059039677,-0.003682009,0.009690034,0.0027722989,-0.010718774,0.060719673,0.010446279,0.0169558,0.0068538077,-0.0061897454,-0.20226265,0.022838525,-0.12534468,-0.004093402,0.015935773,-0.0075559756,0.021351216,0.030280752,-0.0046162014,0.010049464,-0.08384454,0.14206415,0.06772963
10,-0.023377705,0.02713722,0.013402262,0.03395876,0.040467326,0.010476378,0.023662286,0.0058314344,0.016807264,0.009505676,-0.003831512,0.013076015,0.00095362816,-0.011875062,0.07808627,0.014441171,0.021286348,0.0080767535,-0.0077191195,-0.2199023,0.046706557,-0.15394731,-0.003755741,0.018586531,-0.0063560754,0.026355436,0.03658383,-0.0042211437,0.013256978,-0.09424554,0.16694722,0.08053344
11,-0.026187364,0.0314662,0.016694624,0.03881862,0.038060337,0.011622824,0.0274962,0.007294213,0.020850679,0.010841689,-0.0041226423,0.01726798,-0.0005227305,-0.013894101,0.07656103,0.018341402,0.02407103,0.009466188,-0.009743042,-0.24173847,0.071930215,-0.17779146,-0.0053474284,0.021510368,-0.0144830365,0.03251626,0.045199618,-0.0042646583,0.01723606,-0.117940456,0.19574803,0.08340145
12,-0.02157828,0.022050673,0.007477322,0.03157086,0.030572891,0.009891529,0.01981016,0.0030997482,0.0085895015,0.0056735417,-0.0040957946,0.008594434,0.002473002,-0.012323856,0.07661189,0.0071200524,0.01706189,0.006488676,-0.007398558,-0.18046047,0.0055081034,-0.08602754,-0.0041834987,0.015068088,-0.0064133573,0.020729618,0.02856356,-0.0046399073,0.007349677,-0.062592655,0.1527885,0.09038942
