t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.03196116,0.055598922,0.030069765,0.060718138,0.13870004,0.019287935,0.039770834,0.024872873,0.034435183,0.007376211,0.00496242,0.0197103,0.011116696,-0.000420351,0.048391778,0.041582607,0.042632103,0.0043188618,0.0011556156,-0.2083166,0.07900406,-0.17097066,0.008438359,0.03251955,0.0041714385,0.04030095,0.060735174,-0.0018998197,0.027464733,-0.053997397,0.30959064,0.006569933
1,-0.03830737,0.054977246,0.027132742,0.05958005,0.1632256,0.019554012,0.04240263,0.0167822,0.03597709,0.017633932,-0.00240154,0.017131597,0.006138611,-0.009910543,0.122325435,0.031471025,0.043224975,0.009505468,-0.005354535,-0.24316743,0.059621997,-0.25670505,0.006340566,0.032075092,0.04149336,0.041304488,0.057513632,-0.0052652014,0.021825377,-0.085779145,0.30402467,0.103493266
2,-0.05440919,0.06755407,0.036386516,0.08211682,0.13500665,0.023003086,0.055531077,0.017398793,0.048641823,0.024100821,-0.008151537,0.03131162,-0.00021635857,-0.024312036,0.1219954,0.041499555,0.054466687,0.01724666,-0.014895771,-0.30116862,0.13865066,-0.2920616,-0.0062792646,0.0427248,0.009835066,0.061521232,0.08711635,-0.0080994675,0.0354938,-0.14243838,0.49567178,0.10084609
3,-0.04805882,0.052504875,0.022567337,0.06774676,0.11941892,0.021612465,0.04430172,0.009747284,0.029139068,0.017239302,-0.00820959,0.019466521,0.0049436204,-0.022866046,0.15248203,0.023006983,0.041848466,0.013538647,-0.012259183,-0.31574667,0.050707042,-0.24373443,-0.0043295715,0.034226175,0.011758521,0.046019007,0.06414215,-0.009508265,0.019916156,-0.13327295,0.35754192,0.15245835
4,-0.051896475,0.06008545,0.027472416,0.07279217,0.12370089,0.02396141,0.052336503,0.012039142,0.039317667,0.02701275,-0.009327722,0.023557292,0.0018435501,-0.02450641,0.17089194,0.026681397,0.048689663,0.01769941,-0.014634591,-0.31433827,0.08556503,-0.3082194,-0.0029466508,0.038459793,0.024572195,0.052771844,0.07098436,-0.00951977,0.025122417,-0.17131989,0.395023,0.18781488
5,-0.051869895,0.055358075,0.023700211,0.071995646,0.104282066,0.024274016,0.050061665,0.009474403,0.03227881,0.023967117,-0.009820777,0.022682898,0.0031630844,-0.026433624,0.15850002,0.022402037,0.045202672,0.017321976,-0.015255719,-0.3326975,0.069877505,-0.30400586,-0.005816062,0.03712248,0.011085996,0.05045012,0.06842677,-0.010506149,0.022929758,-0.19686808,0.38102707,0.18686287
6,-0.043731175,0.038929395,0.013108956,0.056126043,0.060380545,0.020273805,0.036737964,0.0030157138,0.015929114,0.0149821825,-0.009419988,0.013500117,0.0069341245,-0.023893856,0.15209837,0.008581466,0.031914778,0.012755219,-0.012041336,-0.31082672,-0.00038840622,-0.20730963,-0.006373762,0.028665021,0.0086732805,0.03567949,0.048596345,-0.010846778,0.011310097,-0.13986571,0.26447603,0.1654495
7,-0.05166584,0.056385785,0.025519688,0.07062819,0.10336624,0.024393126,0.049724143,0.0107954275,0.034894228,0.024171187,-0.008582313,0.022215497,0.0056358064,-0.023738991,0.16399881,0.023766004,0.046446245,0.0159669,-0.012318621,-0.3263815,0.060406417,-0.28564823,-0.0033068848,0.038381502,0.014520773,0.049225055,0.06703731,-0.009731914,0.022935923,-0.17095432,0.36013365,0.167581
8,-0.045761548,0.0456583,0.017242946,0.060095534,0.07811442,0.022416815,0.041753404,0.0067297877,0.022674995,0.01931538,-0.008229618,0.016208507,0.007325041,-0.022647316,0.15648648,0.013633097,0.0371175,0.013216322,-0.011292959,-0.30724144,0.0007525068,-0.22520494,-0.0029936982,0.032521304,0.027826741,0.039892275,0.05341193,-0.010859048,0.014792564,-0.13735601,0.28544357,0.18510169
9,-0.054600265,0.060939945,0.029260926,0.07748404,0.104572125,0.025179517,0.053830083,0.0125050405,0.039052997,0.025250804,-0.009251395,0.02717621,0.0033236286,-0.026809216,0.15364075,0.028968235,0.05002998,0.017753454,-0.015160464,-0.33655858,0.0823533,-0.28303036,-0.00625514,0.04154584,0.011921194,0.055641394,0.076792136,-0.010828522,0.02822687,-0.16780049,0.4227969,0.1656793
10,-0.042529404,0.038053807,0.013484378,0.051851925,0.04423637,0.019819476,0.03533332,0.0026228046,0.017682739,0.016455935,-0.0093859695,0.0118271345,0.00760467,-0.022361036,0.1847469,0.0062651793,0.03132885,0.012405169,-0.0105529,-0.28638008,-0.007881176,-0.16429736,-0.0036120797,0.02828047,0.024546115,0.033361986,0.044683415,-0.011036746,0.009680168,-0.09694513,0.23754944,0.1736266
11,-0.054913342,0.06406713,0.032373153,0.07727727,0.097274184,0.025815647,0.05517667,0.013831233,0.0441072,0.027594794,-0.008900222,0.027239887,0.004012865,-0.025119126,0.1755414,0.030486098,0.052468054,0.017959168,-0.013401212,-0.31913197,0.09269535,-0.2662257,-0.0032551256,0.04300376,0.016726369,0.056513853,0.077533506,-0.010491578,0.029506415,-0.16196504,0.4222117,0.16345944
12,-0.06348062,0.072789595,0.036217283,0.08700734,0.116457656,0.0302461,0.06160005,0.015671264,0.049493916,0.030395288,-0.009425851,0.02824086,0.007888822,-0.025981236,0.18694994,0.03412824,0.05995331,0.01818792,-0.012140542,-0.3460124,0.094945066,-0.3170069,-0.00060478674,0.04874587,0.015324317,0.061649926,0.08471501,-0.010680959,0.03061353,-0.21201104,0.4504273,0.16322728
13,-0.07745314,0.09176284,0.048634507,0.10919108,0.11413869,0.037827242,0.076047204,0.02112608,0.064518884,0.034549832,-0.010019898,0.035656728,0.011214495,-0.028949993,0.18640453,0.046396032,0.0756455,0.02012285,-0.012625782,-0.3662102,0.13402039,-0.35712886,0.0016622139,0.060467266,0.008227936,0.076037385,0.10739294,-0.01253853,0.03875554,-0.24368232,0.5690402,0.14565843
14,-0.066660784,0.07160566,0.03342065,0.08989306,0.10200889,0.03280168,0.060737368,0.012957306,0.04499564,0.02676889,-0.010114888,0.026206924,0.012509986,-0.029254803,0.2023978,0.028867718,0.058538005,0.016681798,-0.010170977,-0.36889684,0.068001226,-0.29992065,-0.0018697516,0.049770415,-0.00017559389,0.06002623,0.083899885,-0.012219144,0.024739603,-0.23244739,0.4254893,0.18166244
15,-0.048963547,0.042755913,0.017451692,0.059385985,0.052260876,0.023364361,0.037946172,0.002931736,0.023352265,0.015265696,-0.010308459,0.013215705,0.014320925,-0.025594097,0.20455027,0.007952953,0.034767956,0.012582092,-0.005539475,-0.3154355,-0.002993185,-0.18078604,-0.006482185,0.03534519,-0.0051690456,0.037404425,0.052703623,-0.010922469,0.008946093,-0.17771451,0.24730797,0.2158515
