t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.43872073,0.4504586,0.47589862,0.44328326,0.22445421,0.45969862,0.45343816,0.455566,0.470762,0.4592468,0.45548975,0.46805647,0.4660215,0.4415337,0.17048746,0.42688945,0.43320474,0.46902323,0.46677443,0.30035114,0.41932428,0.30135107,0.4468222,0.4614998,0.14820442,0.46695763,0.4666226,0.45153984,0.46945286,0.35316876,0.57884115,0.22986981
1,0.45942086,0.46721876,0.4789137,0.46951866,0.29975107,0.4726872,0.4704406,0.46932542,0.47512782,0.47045437,0.47046134,0.47496557,0.475507,0.46418047,0.2419198,0.45948076,0.46115586,0.47604316,0.47481403,0.2634233,0.45547733,0.389189,0.46583736,0.47127995,0.2534562,0.47297186,0.47187814,0.46509603,0.47546813,0.43811134,0.53746855,0.2902327
2,0.4043775,0.41337824,0.4523025,0.41063452,0.19955167,0.4364406,0.4229922,0.42953944,0.44245058,0.43429676,0.42962515,0.44401494,0.4447011,0.41011652,0.14350846,0.38643488,0.3963222,0.44268003,0.4461342,0.20058225,0.40059736,0.25343522,0.41382968,0.43595853,0.1275075,0.4401964,0.44041216,0.42589334,0.44910818,0.32536128,0.6081486,0.1459975
3,0.47408897,0.47640967,0.484406,0.4811978,0.35662562,0.48026317,0.47958645,0.4773205,0.4821903,0.47877088,0.47874478,0.4813551,0.48295614,0.47475728,0.31393322,0.4674663,0.47139278,0.48319438,0.48232538,0.3284324,0.46225122,0.4133163,0.4768434,0.47829613,0.3139943,0.47996098,0.47802466,0.47508973,0.48253787,0.44999835,0.5241044,0.3381018
4,0.43848538,0.44512784,0.46784636,0.4474748,0.2521915,0.4583444,0.45211437,0.45327058,0.46160606,0.45613614,0.4542488,0.462353,0.46339765,0.44338405,0.20283234,0.43196988,0.43618292,0.4631969,0.46321562,0.21097663,0.43397516,0.3477719,0.44541806,0.4569543,0.20344853,0.45941988,0.45847026,0.4494393,0.46455002,0.39750132,0.561285,0.2216827
5,0.4495516,0.45225585,0.47214225,0.45557988,0.30279058,0.4645286,0.45885372,0.459792,0.46715942,0.4627446,0.46087152,0.46734318,0.46920854,0.45146918,0.2514132,0.43717936,0.4439663,0.46816757,0.46943346,0.27487746,0.44546944,0.36073822,0.4537627,0.46271968,0.24859722,0.4648848,0.46362746,0.45776752,0.4702691,0.40808406,0.55359614,0.26120538
6,0.48117343,0.4805769,0.48677534,0.48603684,0.40413705,0.48462194,0.4840603,0.48195,0.48531064,0.48338854,0.48319393,0.4846401,0.48655877,0.48050305,0.36746246,0.47277832,0.477309,0.48608533,0.48626792,0.36934435,0.47354147,0.44002903,0.48233044,0.4824323,0.36688223,0.48349592,0.4817078,0.48093474,0.4861205,0.4684704,0.518341,0.36849868
7,0.43745407,0.4442251,0.46784955,0.44512734,0.2545423,0.4575972,0.4509343,0.45252582,0.46182907,0.4556518,0.4531649,0.46197578,0.4626884,0.4418332,0.20100375,0.42911226,0.43401086,0.46243143,0.46297476,0.2318916,0.43055695,0.3371989,0.44450894,0.4565663,0.19390182,0.4594166,0.45865354,0.44881618,0.46446964,0.39180645,0.5656916,0.21488275
8,0.47320145,0.47392708,0.4831637,0.47934547,0.37022698,0.47968602,0.4782195,0.4764563,0.48080784,0.47826722,0.4777512,0.48024097,0.48218027,0.47357056,0.32605246,0.46566767,0.4698267,0.48190305,0.48183188,0.32529643,0.470136,0.42170435,0.47550032,0.47749677,0.3361862,0.47871017,0.4768355,0.47497416,0.48189703,0.4566735,0.5262938,0.34221104
9,0.42310384,0.43006453,0.4608871,0.4294442,0.2330626,0.4481839,0.43833363,0.44226143,0.453231,0.44617212,0.44259578,0.45385543,0.4548152,0.42753702,0.1795053,0.4087515,0.41669923,0.45363778,0.45571053,0.223048,0.4180689,0.299851,0.43086708,0.44731304,0.16495971,0.4507698,0.4504383,0.43888298,0.45778975,0.36101964,0.58514136,0.1827932
