t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.47736505,0.46169564,0.4919493,0.46607614,0.32044828,0.49001032,0.47664073,0.48393038,0.48720488,0.48132658,0.48060486,0.48785,0.49015427,0.47050914,0.5276009,0.4663343,0.46084365,0.48511553,0.48929086,0.5706214,0.44981745,0.5325433,0.4694784,0.48897588,0.44124258,0.48954555,0.4893943,0.48594967,0.459233,0.718124,0.54061824,0.6412773
1,0.48284927,0.47849604,0.49188748,0.48476577,0.39468396,0.4914512,0.48436198,0.48863813,0.48867506,0.4878404,0.48761427,0.4905053,0.4911887,0.4815849,0.6225899,0.48431405,0.47968674,0.48957506,0.49088547,0.59177935,0.471391,0.51918983,0.479597,0.49020916,0.4387197,0.49091533,0.48943725,0.48936668,0.4674639,0.6620393,0.46605927,0.69129956
2,0.45654535,0.43755224,0.47910297,0.4446481,0.3061545,0.47979385,0.4583695,0.47120064,0.47001755,0.47273955,0.4666544,0.47669458,0.479674,0.4499765,0.69479275,0.4466825,0.43585625,0.47510588,0.47994822,0.66934943,0.42741132,0.6005713,0.44719237,0.47732246,0.53593916,0.47699437,0.4762728,0.4759898,0.4380716,0.75092363,0.46830118,0.8027404
3,0.48899287,0.48381126,0.49374053,0.49025005,0.4239978,0.4937261,0.48856133,0.49137107,0.49174505,0.49101046,0.49061146,0.49237266,0.4929671,0.48646262,0.56674606,0.48842946,0.48459563,0.4922893,0.49353242,0.56101966,0.48028803,0.48951527,0.48388985,0.49268183,0.48354828,0.49307883,0.49183246,0.4925402,0.4772287,0.62986773,0.480469,0.65671265
4,0.47278643,0.4631822,0.48650753,0.47069412,0.36057708,0.4867018,0.47450462,0.4817653,0.48098284,0.48209754,0.47959465,0.48495197,0.48647222,0.46953553,0.67730856,0.47095707,0.46359855,0.48401627,0.48636293,0.6270733,0.45575705,0.5435838,0.46700183,0.48493326,0.4699514,0.4853927,0.4836961,0.4841409,0.45535713,0.70079106,0.45351392,0.75659436
5,0.47721395,0.46705195,0.48776808,0.47385758,0.38808155,0.4884091,0.47761032,0.4838447,0.48324037,0.48463085,0.48179948,0.4863326,0.48795488,0.4731822,0.62875754,0.47296727,0.46683893,0.48613536,0.48853636,0.60381424,0.46225163,0.533115,0.47051185,0.48677975,0.51402974,0.48683295,0.4855914,0.48646763,0.46345255,0.6717095,0.46808612,0.7252673
6,0.4911899,0.4867754,0.49407262,0.49221954,0.45119682,0.4946784,0.49065393,0.4927088,0.49259666,0.49308878,0.49218094,0.49318758,0.49390197,0.48908523,0.5549362,0.4900196,0.48721772,0.49391204,0.49470478,0.5503971,0.48552334,0.49724898,0.48670048,0.49366358,0.50701666,0.49389714,0.49275014,0.4939681,0.48257816,0.5971918,0.479327,0.6422972
7,0.47248042,0.46159467,0.486408,0.4683604,0.35803938,0.48665056,0.47388908,0.48138514,0.48088598,0.48169088,0.47895634,0.48454216,0.48639452,0.46885598,0.6570698,0.46887863,0.46158284,0.48377678,0.4863551,0.6257094,0.45375776,0.55069983,0.46633503,0.4848282,0.47973835,0.48532137,0.48383582,0.48386306,0.45541027,0.69949585,0.46299094,0.75082487
8,0.48797247,0.4828312,0.49273115,0.4889777,0.4329215,0.49319246,0.48793125,0.49074337,0.49055934,0.4909828,0.48997682,0.49167773,0.49261588,0.48553902,0.58461,0.48683324,0.48331663,0.49209854,0.4931376,0.56413776,0.48021606,0.5052655,0.48335212,0.4920569,0.49068353,0.49230826,0.49093497,0.4920917,0.47699663,0.6194887,0.474531,0.66577715
9,0.46551034,0.4505689,0.48302022,0.45736498,0.33652812,0.48355952,0.466856,0.47679412,0.47593102,0.4776462,0.473308,0.48084128,0.48342827,0.4602592,0.67076415,0.4582823,0.44962028,0.47992164,0.48356104,0.6435162,0.4420213,0.577177,0.45767644,0.4814404,0.5080315,0.48152137,0.48039436,0.48040074,0.44818884,0.71996075,0.46682307,0.77433276
