t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.48440892,0.48545837,0.49800977,0.47684437,0.4596839,0.48702255,0.48718792,0.48285672,0.4932341,0.49061224,0.48527655,0.49627808,0.49157342,0.4847466,0.55500877,0.48799473,0.4792005,0.4937311,0.4932844,0.5439822,0.5211749,0.5356108,0.48367763,0.49242058,0.5603289,0.49536115,0.49483225,0.48928618,0.4911675,0.52716714,0.4678219,0.541957
1,0.47123772,0.47369522,0.500543,0.45323658,0.40056014,0.47215956,0.47428036,0.46481803,0.4916315,0.48046646,0.46895745,0.49377814,0.48326117,0.4701991,0.62493193,0.47801343,0.45770636,0.4894577,0.48725402,0.6086763,0.54288524,0.576873,0.46692425,0.48598468,0.6072793,0.49370262,0.49222577,0.47820795,0.48123205,0.55149746,0.43690312,0.56783885
2,0.46991655,0.47141132,0.49630508,0.45681912,0.4034777,0.47301453,0.47337568,0.46572214,0.48643756,0.4804476,0.469677,0.4914292,0.4824878,0.46953252,0.63753694,0.4785959,0.46009433,0.4881646,0.48540995,0.61357373,0.5526513,0.56974816,0.46656826,0.4846884,0.6327938,0.4894249,0.4883987,0.4788959,0.48032823,0.5705347,0.43604413,0.5872089
3,0.4609028,0.46249503,0.49537307,0.4425514,0.3874524,0.4651292,0.46584186,0.4554337,0.48278102,0.47521552,0.46068108,0.48945668,0.47751135,0.46103817,0.65963995,0.4711691,0.44736603,0.48457614,0.48140758,0.6302804,0.5607703,0.5918454,0.45691437,0.4802296,0.6566506,0.48728555,0.485537,0.47271535,0.47499967,0.57713234,0.41774285,0.6022896
4,0.47152835,0.47294024,0.50567704,0.44859245,0.35800824,0.46573442,0.47113296,0.45848286,0.49624413,0.47743797,0.46289924,0.49441147,0.48046678,0.46643132,0.6704798,0.47771442,0.451924,0.49114332,0.4852853,0.6554315,0.5583348,0.592283,0.46099678,0.48490992,0.6261629,0.49543345,0.4931499,0.47489372,0.47765654,0.5657568,0.42724445,0.57056326
5,0.48348752,0.48424914,0.4978081,0.4775893,0.43691114,0.48263758,0.48441568,0.480027,0.4931172,0.48842,0.48163137,0.49344125,0.4882967,0.48271725,0.5989272,0.48857352,0.4777231,0.49257296,0.4902065,0.5864922,0.5378865,0.5458074,0.47977945,0.4900126,0.5905151,0.49244618,0.49186686,0.48733842,0.48749948,0.550451,0.4592962,0.55751854
6,0.48724234,0.487821,0.4995217,0.48012283,0.45634735,0.48553172,0.48790652,0.4834431,0.4962014,0.49102694,0.4846915,0.4956286,0.49079517,0.4866891,0.56474996,0.4900355,0.48082954,0.49422428,0.49262455,0.5587472,0.5223524,0.54204255,0.48385882,0.49232352,0.5559721,0.4958929,0.49496615,0.48966485,0.49053007,0.5239326,0.46717042,0.53091055
7,0.48687866,0.4871574,0.497984,0.4817348,0.44750845,0.48622593,0.4875196,0.48371172,0.49399975,0.4906553,0.48521847,0.49466288,0.4907441,0.48578572,0.5799844,0.49054402,0.48191124,0.49394298,0.49210548,0.56920666,0.5300558,0.53589535,0.48390326,0.49212193,0.5752354,0.4941542,0.4938654,0.48973018,0.49020296,0.5403125,0.46801943,0.5470216
8,0.47546393,0.4765359,0.4974696,0.46309835,0.43131733,0.47687072,0.47845718,0.47130963,0.49035105,0.48428184,0.47430325,0.4927137,0.48509187,0.4756605,0.6018299,0.48115554,0.46576503,0.4894602,0.4879219,0.5863881,0.53647506,0.5643104,0.4724557,0.48702273,0.59576327,0.49228585,0.4910052,0.4821326,0.4839849,0.54363483,0.44628698,0.5603687
9,0.49636236,0.4970214,0.4996262,0.49581954,0.47894156,0.49393454,0.49621013,0.49463984,0.49942416,0.49709633,0.49457672,0.49731153,0.4956769,0.4958589,0.5384237,0.49765748,0.49451947,0.4977168,0.49644366,0.53184533,0.5119394,0.5178433,0.4942247,0.49682665,0.5329465,0.49773437,0.4978604,0.49637896,0.4964061,0.5131993,0.48705027,0.516392
10,0.46943,0.4713361,0.49633726,0.45631403,0.3892999,0.4719254,0.47247124,0.46476424,0.48655325,0.4792621,0.46844053,0.49008703,0.48179767,0.46830484,0.65950435,0.4785074,0.45895386,0.48727128,0.48474684,0.63458514,0.5591753,0.57083213,0.465843,0.48444304,0.644265,0.48885083,0.4885411,0.4778897,0.47914183,0.5833479,0.43568522,0.5975291
11,0.46344262,0.4657421,0.49604318,0.44753268,0.3780439,0.4662806,0.4674754,0.45808798,0.4849928,0.47603485,0.46231338,0.48860323,0.47807804,0.46302125,0.67929465,0.47410944,0.45078522,0.48477697,0.48192918,0.6513793,0.56544536,0.5860166,0.45901126,0.48138553,0.6597236,0.4871222,0.4862731,0.47380802,0.47535864,0.5879779,0.42276925,0.6069936
12,0.4878241,0.48765308,0.5036179,0.4780917,0.4156919,0.4823137,0.48640993,0.47958952,0.49967304,0.4895529,0.48141533,0.49696863,0.48969978,0.48392317,0.61153173,0.49093533,0.47783893,0.4964823,0.4917743,0.5981442,0.5368491,0.54414725,0.48009777,0.49277005,0.5779846,0.4973531,0.4963933,0.48814383,0.48858404,0.54079735,0.46420205,0.53905624
13,0.48708907,0.48745617,0.49915025,0.48213905,0.43546826,0.48531324,0.48717454,0.48312888,0.4952217,0.49043265,0.48431247,0.49482477,0.49038276,0.48540083,0.59903467,0.49151236,0.48168746,0.4945725,0.4916831,0.5842037,0.53522533,0.5358422,0.48286963,0.49242884,0.5818565,0.49429014,0.49408606,0.4897097,0.4894111,0.5465996,0.46790847,0.5484621
14,0.45619655,0.45875084,0.49567878,0.4346875,0.37768084,0.46031645,0.4619588,0.4502063,0.48264658,0.47231802,0.4553904,0.48774588,0.47452617,0.45685744,0.67634034,0.4671535,0.43995237,0.48175317,0.47944126,0.649101,0.56444234,0.6071575,0.45189816,0.47791886,0.6629954,0.48656723,0.484585,0.46892527,0.4721029,0.5810666,0.40849933,0.60774875
15,0.47113264,0.47230026,0.50173026,0.45197996,0.38311243,0.46821102,0.47217923,0.46161044,0.49280578,0.47921243,0.46530458,0.49261218,0.48079398,0.46827945,0.6537364,0.4777096,0.45493892,0.4892096,0.48499918,0.63750815,0.5531695,0.58579564,0.46313086,0.48453635,0.6226252,0.4930117,0.49099585,0.4764495,0.47886458,0.5617297,0.43057245,0.57113034
16,0.4988804,0.4990947,0.49971145,0.5007813,0.47722194,0.49518183,0.49759632,0.4970967,0.50017375,0.4982574,0.4962696,0.49700645,0.49619716,0.4978374,0.5466943,0.5002983,0.49816674,0.49862975,0.4965696,0.5403879,0.5157514,0.51197386,0.49588376,0.49748147,0.536412,0.4972176,0.49742824,0.4978842,0.49683914,0.5204467,0.49087304,0.5168883
17,0.4982386,0.49846312,0.5002708,0.4977248,0.47828045,0.49529925,0.49740642,0.49611863,0.50010496,0.49788764,0.49576023,0.49807718,0.49689624,0.49697852,0.5363173,0.49892768,0.49629006,0.49882403,0.4971497,0.5298377,0.5114025,0.5129125,0.49578694,0.4980177,0.5286475,0.49868283,0.49890757,0.49757057,0.49729684,0.51303196,0.49117863,0.51187634
18,0.4988945,0.50024647,0.5000133,0.49986008,0.47957408,0.4964511,0.49858496,0.49797872,0.5005209,0.49873945,0.49732208,0.49798778,0.49743557,0.49815544,0.53718895,0.5001482,0.4981994,0.49897012,0.49771097,0.52522004,0.5085425,0.5092362,0.497404,0.49882326,0.5291765,0.49888715,0.49985722,0.49845293,0.4982329,0.5106458,0.494397,0.51211953
19,0.49824497,0.49964577,0.5000648,0.4986836,0.4816099,0.496271,0.49839875,0.49740788,0.5004836,0.4988087,0.49692884,0.49827245,0.49734142,0.49782628,0.5345567,0.49956623,0.49739203,0.49881312,0.49769044,0.5221417,0.50675,0.50948995,0.49688774,0.49885404,0.52627075,0.4991415,0.50003463,0.498303,0.4982628,0.5060631,0.49388987,0.509463
20,0.499695,0.50178564,0.500857,0.5006644,0.48181278,0.49703896,0.49969608,0.4989524,0.50211304,0.49968776,0.4981302,0.49868464,0.49788487,0.4993162,0.5331296,0.50094324,0.4991396,0.49941394,0.498411,0.520795,0.50377446,0.5076561,0.4982838,0.49973318,0.5204432,0.5000317,0.5011985,0.49912646,0.4991462,0.50139683,0.49660677,0.50413454
21,0.49743885,0.4993086,0.5000711,0.49773943,0.47995526,0.495694,0.49797648,0.4967909,0.5004084,0.49876612,0.49634555,0.4982611,0.496886,0.4973202,0.53742796,0.49933925,0.49665862,0.4986262,0.49741113,0.522032,0.505622,0.5103737,0.49608776,0.49880815,0.5279167,0.49922064,0.5002164,0.49805045,0.49811178,0.5027483,0.49297386,0.5077073
22,0.49633726,0.4983165,0.50045955,0.49551293,0.47291064,0.49423727,0.49680063,0.49502796,0.5004652,0.49788374,0.49477878,0.49805892,0.49603638,0.49595556,0.54517883,0.4984668,0.49462003,0.49827647,0.49684253,0.52993476,0.50771606,0.5140395,0.49444893,0.49825293,0.5328424,0.4991857,0.5000964,0.49695528,0.49723047,0.50500053,0.49017608,0.51029885
23,0.49854916,0.5006791,0.50038844,0.4994909,0.48101884,0.49615327,0.49891588,0.49787033,0.50136036,0.4995178,0.49719062,0.49835888,0.49705556,0.49842972,0.5363793,0.5003033,0.49805707,0.498961,0.49768442,0.52163243,0.50405127,0.509205,0.4969671,0.4992286,0.52549005,0.49959013,0.5007003,0.49862465,0.49872437,0.4998343,0.49456477,0.5048365
24,0.49186644,0.49282378,0.50037223,0.487588,0.46087456,0.4902457,0.49263406,0.48890486,0.49849707,0.49485403,0.48973933,0.49744275,0.4936852,0.49098706,0.5591244,0.49427465,0.48759276,0.49669033,0.4948361,0.5464797,0.51594555,0.524394,0.4889271,0.49586242,0.54630595,0.49801344,0.4981141,0.49351087,0.49422514,0.5142186,0.48008117,0.52074164
25,0.44321412,0.4466831,0.493782,0.41646427,0.3375189,0.4505015,0.45090142,0.43653592,0.4759023,0.46435755,0.44353735,0.48449385,0.46817407,0.44391492,0.72758484,0.45853546,0.42380247,0.47710565,0.47395697,0.6885604,0.584479,0.62735873,0.43878695,0.4725923,0.7119819,0.48250577,0.48067293,0.4607002,0.4641956,0.6102464,0.38710505,0.64249945
26,0.4983441,0.49820805,0.4991693,0.5007985,0.4763245,0.49597612,0.49760446,0.49700186,0.4991639,0.49887344,0.49648932,0.49741504,0.4965696,0.49750188,0.55257046,0.50049686,0.4983869,0.49894658,0.49642915,0.5391767,0.51622045,0.5039555,0.49561307,0.49811754,0.5415385,0.49695757,0.49751845,0.49847674,0.49687278,0.51981705,0.4928091,0.5195588
27,0.49877965,0.49906185,0.49927673,0.5013995,0.47307944,0.49713022,0.49818984,0.49790218,0.49906686,0.49876174,0.49736986,0.49777088,0.4976171,0.49766633,0.5532101,0.5009962,0.49917203,0.4993137,0.49714854,0.53818756,0.516513,0.5008744,0.49691924,0.49895,0.54113996,0.4974587,0.49849275,0.49897513,0.4974162,0.52380586,0.49576917,0.52197045
28,0.4445126,0.44887507,0.49851555,0.41319963,0.32854357,0.44841322,0.45135978,0.43495616,0.48187527,0.46399036,0.44184884,0.4866028,0.46818408,0.4440007,0.7273696,0.45807427,0.4208521,0.47829798,0.47512394,0.6959151,0.58041763,0.63737535,0.43794543,0.4733804,0.6956312,0.48624852,0.48389453,0.4594736,0.4645389,0.5994985,0.3848782,0.6302638
29,0.4456435,0.4494787,0.5022339,0.41036576,0.31686094,0.44504753,0.45030057,0.4322099,0.48584726,0.46293917,0.43902174,0.4876568,0.46694037,0.443287,0.7320625,0.45773324,0.4179842,0.4794787,0.47478318,0.7090406,0.58246285,0.6486345,0.43543553,0.4727871,0.69044554,0.48824275,0.48474303,0.45790055,0.46329698,0.5955946,0.37941727,0.6193804
30,0.49147716,0.49177548,0.49894604,0.48970422,0.45292374,0.4888049,0.491042,0.48856834,0.4965187,0.493822,0.48884052,0.4955476,0.4921806,0.4900943,0.57963866,0.49503583,0.48821768,0.49631494,0.4929941,0.5639032,0.5286141,0.5262059,0.48743027,0.4940563,0.57238215,0.49484405,0.4948044,0.4930083,0.49225545,0.53671765,0.47549525,0.53792906
31,0.4989379,0.49901038,0.49908152,0.50099057,0.47964185,0.49656168,0.4980947,0.49765605,0.49894556,0.4985744,0.49709615,0.49754065,0.49724767,0.49788952,0.54171246,0.50034416,0.49887875,0.49903247,0.49691483,0.5313686,0.51464933,0.5057107,0.49687493,0.4982122,0.53833884,0.49735853,0.4979885,0.49866757,0.49733046,0.5194375,0.49332345,0.51842415
