t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.00946771,0.0147806145,0.008015423,0.018128673,0.07787629,0.003920465,0.0123282,0.006140281,0.010763548,0.004813925,9.394214e-06,0.009468055,-0.0014775306,-0.004810365,-0.011408515,0.012854833,0.011374308,0.0030377943,-0.003385714,-0.060199484,0.020309137,-0.06994632,-0.0032842958,0.0095276,0.018777233,0.014817409,0.0206865,-0.00094639347,0.010324736,-0.031245837,0.11216947,0.04832187
1,-0.028396964,0.039007537,0.021163024,0.05012621,0.1526494,0.011725757,0.030973261,0.013713481,0.024437975,0.007299301,-0.0016280618,0.01919475,0.0011250005,-0.010523268,0.022937458,0.030663611,0.031073116,0.007806282,-0.0075879814,-0.21009177,0.07795951,-0.17815508,-0.005784357,0.024331804,0.0033937022,0.035712134,0.05299032,-0.0027369563,0.023781601,-0.083037645,0.29912737,0.034831576
2,-0.034666106,0.045092233,0.021462275,0.05790727,0.14793304,0.013805621,0.03849987,0.012645512,0.028472483,0.014781,-0.0050640735,0.022549711,-0.0041755917,-0.017593678,0.0554112,0.029926762,0.03586621,0.012740814,-0.014410945,-0.24800974,0.09856257,-0.22807851,-0.008102331,0.026730558,0.004901917,0.043128446,0.06043321,-0.004318344,0.025731573,-0.101124234,0.35867083,0.10271335
3,-0.041497115,0.05143834,0.024053495,0.06880537,0.1351903,0.015753174,0.045817986,0.013164568,0.03282712,0.018684208,-0.007544047,0.028969295,-0.008331725,-0.025028009,0.062410757,0.032694697,0.040846433,0.017161123,-0.020574896,-0.2836399,0.12669471,-0.24902847,-0.013834615,0.03117169,-0.008340185,0.053071856,0.073551446,-0.0060216347,0.03123486,-0.11652273,0.4473974,0.13088411
4,-0.05368651,0.068918325,0.03098559,0.09138845,0.16148572,0.02483171,0.056730196,0.020248521,0.033708356,0.011772717,-0.0050385185,0.02848385,0.0045094634,-0.022031981,0.08365537,0.041537106,0.053428598,0.015387967,-0.01716846,-0.37491292,0.09710652,-0.28222764,-0.007265331,0.041976985,-0.0107173985,0.06180412,0.08948457,-0.008383238,0.0333509,-0.14355773,0.5365422,0.109810114
5,-0.04420565,0.048998795,0.017535497,0.06905882,0.12197001,0.018895745,0.042717297,0.00849515,0.018802049,0.010680931,-0.008791118,0.017918102,0.002187233,-0.02467136,0.11553486,0.020538367,0.03768899,0.014209656,-0.018226966,-0.3405372,0.018921025,-0.21929725,-0.009125919,0.030710196,0.010697389,0.04562225,0.06361067,-0.009983507,0.018164594,-0.1074329,0.38109902,0.1726129
6,-0.036224514,0.03425781,0.01092762,0.05475895,0.07757524,0.01417239,0.03130708,0.00284005,0.008446921,0.0047407933,-0.009728296,0.0123208705,0.0031643524,-0.023637645,0.09214149,0.011486554,0.026336499,0.013252696,-0.016328823,-0.3242697,-0.0020809928,-0.16547234,-0.012765519,0.024239924,-0.01340716,0.0351416,0.049865827,-0.009884929,0.012024857,-0.10837965,0.29464886,0.1520801
7,-0.03238479,0.03260319,0.010621931,0.04768567,0.08295548,0.0139417965,0.030605221,0.0039410386,0.010949203,0.009172608,-0.0082044555,0.010930974,0.0032944614,-0.019577004,0.106382,0.0096712895,0.025196157,0.012925546,-0.013931203,-0.28555006,-0.0117425425,-0.1805079,-0.008451982,0.023271993,0.018668072,0.03196635,0.04324764,-0.008236591,0.011088835,-0.10684542,0.24764048,0.19108218
8,-0.03645041,0.036469493,0.014606869,0.05430123,0.084920466,0.014489671,0.033969123,0.0055955737,0.015667588,0.010102781,-0.008577817,0.016229406,0.001777484,-0.022000637,0.08716467,0.016062511,0.02932927,0.014130664,-0.0154041145,-0.30534506,0.024612367,-0.18981051,-0.011825385,0.026428089,-0.002395277,0.037483398,0.052369326,-0.008476818,0.017023694,-0.10923155,0.29800975,0.1479499
9,-0.030353388,0.023506753,0.0076348493,0.038467366,0.069580466,0.011447873,0.022848953,0.0014240998,0.007115785,0.005471868,-0.007932067,0.007896524,0.0067945225,-0.017923856,0.1185298,0.0048901653,0.018552274,0.010443454,-0.009821789,-0.24211657,-0.03950563,-0.10505212,-0.010468299,0.021443525,0.01615114,0.025314534,0.035169017,-0.007460378,0.0068819714,-0.06014662,0.18889746,0.17509006
10,-0.042293504,0.048279762,0.023680842,0.05865285,0.12005971,0.018897168,0.042656515,0.010950619,0.03195336,0.02104019,-0.0075765643,0.018105326,0.0044071297,-0.017757516,0.1452257,0.022644801,0.039697114,0.015610145,-0.011414423,-0.27278268,0.049682096,-0.2447857,-0.003142125,0.03355111,0.034851126,0.042816263,0.057995055,-0.007484112,0.021661019,-0.11739431,0.31564882,0.1803844
11,-0.05413957,0.06126749,0.03088393,0.07458401,0.12887138,0.024397746,0.053763583,0.013902107,0.04231433,0.027469784,-0.009044679,0.025014758,0.004259563,-0.022846969,0.15818503,0.030326989,0.0507091,0.018491274,-0.013670607,-0.30714598,0.08861831,-0.30705804,-0.003663885,0.041822787,0.026353091,0.054664895,0.074596435,-0.009056331,0.028729089,-0.16485354,0.41066352,0.17815666
12,-0.05254361,0.057179265,0.024530439,0.07322796,0.13742538,0.026481383,0.04945221,0.013184095,0.029511655,0.01851274,-0.006765634,0.018507909,0.01195195,-0.020149734,0.16804665,0.023662858,0.04591131,0.014311548,-0.009883538,-0.342098,0.023923459,-0.2573364,-0.0005050679,0.039999314,0.02672133,0.04788896,0.06681358,-0.011130716,0.020587763,-0.13794596,0.36364415,0.17756805
13,-0.045837864,0.04694657,0.018733148,0.060286045,0.10967383,0.022771467,0.04186216,0.007863721,0.023478147,0.018194787,-0.008451486,0.013279814,0.009868767,-0.020147324,0.18643045,0.014212018,0.037827015,0.014309844,-0.009985059,-0.31878433,0.0060060564,-0.2327643,-0.00083877984,0.033624966,0.03857415,0.039452516,0.05364735,-0.01138217,0.014168177,-0.12756093,0.28644893,0.20241565
14,-0.05438868,0.05906056,0.02877985,0.078204855,0.10629198,0.024158321,0.051986735,0.012071324,0.03574198,0.020927247,-0.009944534,0.026869535,0.0039434535,-0.027627137,0.15029904,0.0295376,0.048012875,0.018240292,-0.015998196,-0.35706916,0.082466885,-0.26464057,-0.009192093,0.041474868,0.008045361,0.056064896,0.078796975,-0.011912415,0.028759155,-0.16606261,0.44409794,0.16765352
15,-0.057438254,0.064976186,0.029675465,0.087948516,0.11809732,0.02721662,0.05540455,0.015174136,0.03303854,0.015398642,-0.008001449,0.02758506,0.008200466,-0.026773661,0.12880374,0.03379668,0.051660962,0.016701961,-0.015219849,-0.4051538,0.072574966,-0.27169836,-0.008167309,0.04442676,-0.012846785,0.05947507,0.08532712,-0.011807896,0.029552689,-0.19156043,0.48264134,0.1447235
16,-0.041823454,0.036751978,0.012097989,0.0542431,0.05471196,0.018579971,0.033031408,0.0026040422,0.012586355,0.008827178,-0.00934267,0.010788577,0.009968592,-0.023058295,0.17619687,0.0069860527,0.028808888,0.011573913,-0.010710107,-0.3112156,-0.033587616,-0.12628534,-0.00724464,0.028660046,0.016588777,0.03376621,0.046937212,-0.010957576,0.008202489,-0.08792512,0.25512952,0.19367824
17,-0.030674815,0.024650851,0.008642509,0.03675637,0.02768301,0.013704288,0.023032807,0.00036609633,0.008678354,0.0068518315,-0.008416811,0.0054733497,0.0101448875,-0.017828915,0.15940046,0.00056636706,0.01914157,0.010462746,-0.0067329356,-0.23465756,-0.048333034,-0.08979615,-0.006312796,0.022776395,0.034006167,0.023459606,0.032304,-0.009841561,0.0036287468,-0.072876394,0.16230023,0.19392377
18,-0.028706003,0.020843884,0.01092656,0.028059345,0.05785019,0.012573946,0.019111473,0.0019514624,0.014316894,0.008800867,-0.0069467276,0.00403275,0.014306106,-0.012712178,0.18697949,0.0010982716,0.016826592,0.0096008275,0.0001685354,-0.17879248,-0.046714343,-0.09689848,-0.0049961386,0.024607936,0.051016636,0.01993146,0.02784096,-0.007053937,0.0033943362,-0.07933311,0.11118862,0.21361686
19,-0.028552236,0.01806138,0.012267309,0.023839107,0.0740729,0.012446836,0.016982583,0.0027379943,0.017114146,0.009541025,-0.006244995,0.0036603967,0.017200613,-0.009916529,0.19179839,0.0018304744,0.015423865,0.00910799,0.0043517128,-0.1461084,-0.037211742,-0.10276412,-0.004922606,0.02585524,0.05647535,0.017982734,0.026115883,-0.005873019,0.0038899458,-0.09446736,0.0896265,0.21408315
20,-0.030832186,0.017328862,0.014345326,0.0226345,0.10874143,0.013482148,0.01581586,0.003773815,0.02016738,0.00914075,-0.005628692,0.0028503835,0.022344463,-0.007163112,0.21025136,0.0033314135,0.015605759,0.008115116,0.009465815,-0.14024647,-0.033002857,-0.12379945,-0.0045051384,0.028735619,0.058013387,0.016855497,0.026309047,-0.0047003683,0.003913057,-0.116939306,0.07557975,0.21851331
21,-0.03192843,0.016421994,0.014848458,0.022208128,0.11322527,0.013916854,0.015711185,0.0042760884,0.02202318,0.009924905,-0.0055079567,0.003742665,0.023394804,-0.006641235,0.21029079,0.0043918127,0.015405511,0.00840109,0.011160523,-0.1341672,-0.013888003,-0.12922505,-0.0055549266,0.029722236,0.046878293,0.017010868,0.027161863,-0.0037621832,0.004997889,-0.13780984,0.076668724,0.23137294
22,-0.034556344,0.019030122,0.016713372,0.02551627,0.13072953,0.015518952,0.017949145,0.0058485046,0.024649514,0.010639301,-0.0050097005,0.0050310423,0.02515899,-0.006039229,0.21387878,0.0071326,0.017818931,0.008482555,0.012552207,-0.15235874,-0.00055477675,-0.15329836,-0.005366816,0.032055132,0.043042675,0.019010093,0.030503847,-0.0031846846,0.00688647,-0.1559304,0.09034426,0.23320559
23,-0.03550786,0.017138965,0.01589066,0.0242702,0.13684385,0.015781004,0.016697593,0.00524525,0.023851454,0.009846231,-0.005126419,0.004112416,0.027310472,-0.0057628686,0.22337013,0.0056621735,0.016445367,0.007938638,0.014162207,-0.14965567,-0.008983181,-0.14565828,-0.0061099613,0.032554384,0.044005528,0.017757874,0.029181201,-0.002852521,0.005507843,-0.15725824,0.07994528,0.25036258
24,-0.036416903,0.022524547,0.016496763,0.03179872,0.12913516,0.017581508,0.02212921,0.0067489543,0.02247443,0.010503246,-0.004833064,0.0065151723,0.024007715,-0.006975526,0.18973292,0.008855582,0.020672742,0.008556259,0.009470357,-0.182723,0.0004177764,-0.16548707,-0.0043466217,0.032075517,0.051230244,0.02147413,0.033969156,-0.004843986,0.008626762,-0.15412386,0.12658302,0.21712723
25,-0.05601242,0.060121324,0.038046125,0.07419505,0.118019864,0.026073199,0.053424045,0.018072437,0.052579213,0.027212119,-0.007130404,0.030838372,0.009822397,-0.019664332,0.17388257,0.037294656,0.051023252,0.01813054,-0.005531516,-0.24850008,0.14675333,-0.26270398,-0.0070953816,0.048037983,0.022761995,0.057087727,0.08289843,-0.0066919895,0.036529243,-0.2062609,0.44274616,0.1878884
26,-0.04396701,0.035665203,0.01863352,0.046592344,0.065095365,0.020521566,0.034628917,0.005353545,0.028292097,0.020779898,-0.0082163345,0.014171883,0.011643284,-0.018643409,0.22214171,0.00870463,0.030747432,0.012842438,-0.0030836791,-0.20907068,0.037751507,-0.15939833,-0.0050652637,0.032619104,0.05423554,0.033539634,0.04649069,-0.008039387,0.014148015,-0.12218394,0.2327223,0.21997385
27,-0.03633312,0.026875831,0.014192894,0.031052291,0.057929672,0.017387273,0.026782347,0.001988729,0.023844942,0.021203814,-0.008096879,0.0064930874,0.012119038,-0.014262309,0.25647813,-0.00065519847,0.023786917,0.011372438,-0.000118962605,-0.16662613,0.007085177,-0.14905387,-0.000107213855,0.026676163,0.09661331,0.023024987,0.029971095,-0.008333588,0.0064973165,-0.08968584,0.13640523,0.22461294
28,-0.061212067,0.06896825,0.041567437,0.08293593,0.10490451,0.029047225,0.05774174,0.019030005,0.053251132,0.02605528,-0.0071998155,0.031716608,0.011322489,-0.02244653,0.19679226,0.038625717,0.056488752,0.017040314,-0.006757091,-0.27739418,0.123533644,-0.23368555,-0.0042077433,0.0515223,0.04610456,0.06231574,0.090051055,-0.010430563,0.037731778,-0.17763114,0.48507035,0.17030954
