t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.4710244,0.47404224,0.48590267,0.47256708,0.41010672,0.48151994,0.47691897,0.47949842,0.48298228,0.48082024,0.4794297,0.48347566,0.48361868,0.47308004,0.36292645,0.46558928,0.4686124,0.48278213,0.48429114,0.40051916,0.48661456,0.41872802,0.4742152,0.48125094,0.38095036,0.48236677,0.48258644,0.47858995,0.4850351,0.4497723,0.53753334,0.39962864
1,0.44284442,0.45018002,0.4735906,0.4458082,0.2957126,0.46247143,0.4545491,0.4585784,0.46824515,0.46129677,0.45843497,0.46804023,0.46757454,0.44571394,0.2309738,0.4293303,0.4369979,0.46703994,0.46874666,0.3363404,0.4426338,0.32784632,0.4491175,0.46282056,0.21913695,0.46624225,0.4665801,0.4560851,0.47068244,0.38119918,0.5725978,0.26775578
2,0.44329417,0.4490377,0.4710896,0.44964463,0.29336622,0.46239743,0.45513564,0.45811146,0.46490952,0.46058115,0.45879972,0.46643782,0.46728095,0.44733736,0.24534783,0.43434826,0.43970272,0.4662973,0.46756047,0.26384023,0.44759104,0.35565335,0.44934905,0.4614206,0.24450068,0.4637793,0.4634733,0.4553628,0.4691801,0.39662606,0.56177306,0.27407205
3,0.4273436,0.4328069,0.46282926,0.43264934,0.2641585,0.45160007,0.44110933,0.44619563,0.45487115,0.44973212,0.44671077,0.45697886,0.4582132,0.4312996,0.21596237,0.41158372,0.42016694,0.45631298,0.45902297,0.24031664,0.43278643,0.31687993,0.43407115,0.4505859,0.20550442,0.453718,0.45363027,0.4437253,0.4612563,0.36397746,0.58254087,0.22747423
4,0.4366165,0.4448434,0.46986407,0.4431579,0.23168808,0.45587417,0.44967848,0.45078072,0.46436608,0.45428634,0.45165554,0.4623668,0.46267986,0.4377854,0.1706098,0.4176335,0.4281655,0.46356976,0.4632126,0.2785389,0.41651136,0.2951984,0.4435683,0.45539048,0.14944243,0.46046978,0.45905828,0.44714642,0.46523657,0.3515819,0.5781626,0.21513139
5,0.46881038,0.4713277,0.48054528,0.47667804,0.3603232,0.4769882,0.47522053,0.47388634,0.47757778,0.47485694,0.47523654,0.47759116,0.4796651,0.47013757,0.30725878,0.46133208,0.46615082,0.4788496,0.4791499,0.3097266,0.46761343,0.4074173,0.47246358,0.47438315,0.31816715,0.47584507,0.47406164,0.47137222,0.47939232,0.44720477,0.53088915,0.3358196
6,0.47553372,0.4762597,0.4849738,0.47888666,0.4093309,0.4814046,0.47922578,0.4793339,0.4829379,0.48015502,0.47966436,0.48247924,0.4839396,0.47502086,0.3643754,0.46476918,0.47043094,0.482922,0.48392814,0.39938918,0.47010306,0.40827924,0.47751775,0.47987112,0.36323446,0.48156023,0.48034915,0.477982,0.48452598,0.44663998,0.52932775,0.3665651
7,0.47429746,0.47664973,0.484641,0.48008424,0.3841923,0.4813364,0.47985092,0.47901836,0.48237747,0.47981888,0.4796953,0.48221788,0.48334968,0.47564444,0.3372943,0.469681,0.47248483,0.48306003,0.4829587,0.3419267,0.47475004,0.42402792,0.4774202,0.47973254,0.35336912,0.48105183,0.4798129,0.47678345,0.48336464,0.4567259,0.52624565,0.36261734
8,0.45436305,0.4569309,0.4755178,0.45749453,0.3494021,0.4684684,0.462311,0.46491158,0.47111893,0.46714526,0.46503803,0.47145253,0.47257784,0.45561716,0.2975848,0.44084498,0.4480116,0.47110802,0.47327414,0.3401122,0.45493847,0.36765027,0.45836177,0.4674242,0.28915918,0.46968237,0.4691907,0.46337283,0.47453254,0.41336524,0.55451465,0.29699537
9,0.49322012,0.49389383,0.49334723,0.49811772,0.45531026,0.493181,0.4948351,0.49223882,0.49348435,0.49214172,0.49283457,0.4925962,0.49350193,0.492855,0.41296494,0.4896607,0.49167916,0.49343452,0.49287435,0.41831484,0.48835495,0.45997772,0.49453363,0.49143255,0.4279898,0.49241248,0.4908796,0.49047542,0.49291125,0.49378395,0.50689787,0.42162865
