t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.41984752,0.43234193,0.46483132,0.42484677,0.20732027,0.4480784,0.43785536,0.44286954,0.45738325,0.44700545,0.44244424,0.456774,0.45491728,0.4254658,0.1485649,0.40830606,0.4146633,0.45579967,0.4562979,0.25270364,0.4099459,0.27617264,0.4297133,0.4495577,0.13046427,0.45459244,0.4551967,0.43836844,0.4593263,0.3403832,0.59686434,0.18224154
1,0.43366072,0.44458145,0.46718982,0.44431666,0.22573493,0.4561666,0.4499617,0.45120546,0.4607827,0.4537422,0.45213646,0.46126908,0.4610653,0.44060203,0.16671105,0.43070245,0.43375176,0.46136874,0.4609642,0.20538414,0.42483136,0.3282926,0.44268495,0.45539796,0.16509214,0.45842123,0.45796734,0.4457577,0.46257123,0.38980463,0.5669977,0.20098759
2,0.41855308,0.4248287,0.45921937,0.42261115,0.23226446,0.44463214,0.43291277,0.4384345,0.45100906,0.44298324,0.4388139,0.45144367,0.45253468,0.42112446,0.17119008,0.3959059,0.40747485,0.45075256,0.4541073,0.25986865,0.41256964,0.26688004,0.42563316,0.44387147,0.15081158,0.44845045,0.44802612,0.4358783,0.45665509,0.33037084,0.5989603,0.18719587
3,0.40060815,0.40851593,0.4490015,0.40717575,0.1920231,0.43313777,0.41897497,0.42562425,0.4383998,0.4306419,0.42622146,0.4404191,0.44200635,0.4057741,0.14247297,0.37929222,0.39071602,0.43938628,0.4436692,0.18797714,0.3958153,0.2529805,0.41007632,0.4317796,0.11776893,0.43636584,0.43632963,0.42194656,0.44654012,0.31223163,0.612242,0.14406502
4,0.4261708,0.4346839,0.4643548,0.4334559,0.19676806,0.44807068,0.4406712,0.44204256,0.45761922,0.44645637,0.44314185,0.4554797,0.45618117,0.42731732,0.14430965,0.40475574,0.4157196,0.45726636,0.4569041,0.24211934,0.39736918,0.2692228,0.43388808,0.4473293,0.11580576,0.45335063,0.4514936,0.43786326,0.4593534,0.32443672,0.5888607,0.17965639
5,0.4531544,0.4576943,0.47278878,0.46357548,0.2876341,0.46667022,0.46335128,0.46232685,0.46789137,0.46404615,0.4640458,0.46844482,0.4706325,0.4565718,0.24053015,0.44736227,0.45115143,0.47022095,0.4699551,0.22742869,0.44777998,0.38147694,0.45874035,0.46390137,0.24320947,0.4659255,0.46405414,0.4584023,0.47055593,0.41983294,0.543134,0.2704956
6,0.493906,0.49304137,0.49226946,0.50001264,0.43832564,0.49268416,0.49497297,0.49107927,0.4922223,0.49132076,0.49243727,0.4913628,0.49328655,0.49302447,0.40772855,0.4897438,0.4921769,0.4933025,0.49235883,0.38221797,0.4848685,0.47571835,0.4945646,0.49007317,0.4159757,0.490677,0.48851445,0.48956305,0.49183962,0.497892,0.50196064,0.4102199
7,0.49339837,0.49440446,0.49411047,0.49835983,0.43746242,0.49348184,0.4955024,0.49250787,0.49423155,0.49250093,0.49301252,0.492976,0.49386087,0.49353787,0.40780216,0.49292734,0.4934739,0.49451348,0.4930387,0.39938214,0.48445272,0.47266218,0.49480832,0.49205807,0.41927758,0.49259356,0.49109253,0.49073508,0.4927909,0.4994576,0.5029028,0.40766165
8,0.49389958,0.4959701,0.4952527,0.49959013,0.4272907,0.4943839,0.4968756,0.49346867,0.49551013,0.49357185,0.49393183,0.49407336,0.49449447,0.49495533,0.3971454,0.49708644,0.49580735,0.4958306,0.49347022,0.3826721,0.48559302,0.47621715,0.49568266,0.49336118,0.4170863,0.4936645,0.49223548,0.49145856,0.49322623,0.5078302,0.5002777,0.4021077
9,0.4692529,0.4769081,0.48592478,0.47814143,0.29578847,0.47870937,0.47915354,0.4759008,0.48403382,0.4775033,0.47657412,0.48162317,0.48111838,0.47286063,0.24711712,0.472366,0.47174838,0.48404136,0.48004755,0.2807873,0.45129648,0.40177593,0.4744925,0.47858188,0.25620654,0.48042265,0.47899637,0.4719555,0.48056346,0.45586213,0.5257855,0.28170222
