t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.08269726,0.123050585,0.06757629,0.13775697,0.589691,0.03691809,0.08992518,0.046981044,0.08878552,0.030492127,0.0022396324,0.051534854,0.011107667,-0.015480816,0.27993083,0.09897972,0.10214926,0.016030712,-0.0045770253,-0.6705833,0.27396098,-0.6231677,0.0044611692,0.07198174,-0.011714087,0.09445008,0.13836716,-0.0021982307,0.06567828,-0.22633663,0.5587998,0.038025036
1,-0.074879326,0.092615366,0.044787053,0.1004039,0.49422702,0.029813794,0.07256722,0.020493167,0.06951829,0.041545194,-0.01103022,0.031861052,0.0020383652,-0.027347479,0.44508037,0.051523972,0.07777916,0.02070644,-0.012630018,-0.61184794,0.18826956,-0.6060557,0.0015474843,0.053225555,0.0918026,0.07158686,0.0969429,-0.0057563107,0.038873002,-0.24689765,0.4407283,0.3231726
2,-0.07974502,0.091872185,0.039294392,0.13118935,0.39337856,0.029704042,0.0723284,0.020397788,0.04442036,0.011982758,-0.010918149,0.04487887,0.001798218,-0.044386696,0.10850666,0.063659094,0.07506848,0.01964119,-0.022689678,-0.703238,0.19528541,-0.46388572,-0.025791338,0.055452924,-0.18681708,0.08394217,0.12513106,-0.011891021,0.047573667,-0.25986895,0.54813254,0.07179902
3,-0.088539705,0.10425118,0.04488824,0.14270848,0.39926332,0.029401457,0.08529437,0.018235872,0.061376423,0.027789164,-0.016314149,0.054281563,-0.012435736,-0.056143563,0.2360947,0.066835776,0.08809476,0.02648135,-0.034303673,-0.730315,0.26677114,-0.51095825,-0.029578125,0.05755272,-0.16286528,0.09506021,0.13674109,-0.013134328,0.053519726,-0.16571122,0.58945894,0.12865327
4,-0.09067294,0.12031649,0.04634579,0.1578149,0.512513,0.04421458,0.08980093,0.03466321,0.04645483,0.005380802,-0.0025160846,0.040138688,0.02068,-0.03170725,0.31431907,0.07398635,0.09550014,0.014483636,-0.01541899,-0.8169674,0.12772968,-0.5416208,-0.0031952488,0.06792686,-0.14277855,0.09078022,0.13667011,-0.013270807,0.045315143,-0.18688782,0.578536,0.10437118
5,-0.051790595,0.05871726,0.016167063,0.0733607,0.2278601,0.022198165,0.052049514,0.0036690228,0.027339282,0.026151858,-0.01350723,0.019164924,-0.0034087233,-0.03566261,0.31446034,0.013412004,0.046276722,0.01869528,-0.022210592,-0.53086704,0.02543726,-0.37463516,-0.0077755596,0.032641865,0.05643898,0.049450673,0.06302735,-0.011453139,0.015104836,-0.115050785,0.3264924,0.40922776
6,-0.02786489,0.010441295,-0.004572617,0.02322218,0.003126123,0.010948664,0.013330586,-0.009798454,-0.00813778,0.0034317127,-0.01112368,-0.0040833997,0.010098905,-0.02143066,0.22427414,-0.019004649,0.0076108677,0.007387657,-0.008483239,-0.26038095,-0.13249777,-0.01973594,-0.007805612,0.013678111,0.06281777,0.01080352,0.012956337,-0.011790023,-0.010237802,0.030860158,0.07718702,0.2021328
7,-0.026187759,0.01908947,0.0070681795,0.022143532,0.032235634,0.011791148,0.017874833,-0.0019733424,0.008642103,0.011364994,-0.008170956,-0.0010221078,0.010532638,-0.012388972,0.23023252,-0.0064480724,0.01588962,0.008615874,-0.0034570873,-0.19482829,-0.078769594,-0.097972035,0.001593417,0.018417127,0.11826528,0.014227648,0.017400378,-0.010548884,-0.0016067652,-0.0048531396,0.0798609,0.14246649
8,-0.03071076,0.026811184,0.013314047,0.022423834,0.07409653,0.016045224,0.023542922,0.0035371536,0.021196002,0.021468824,-0.005875257,0.0010998412,0.013355464,-0.0073317047,0.28672007,-0.00081269426,0.022919802,0.00862188,0.0015210218,-0.15876277,-0.06402862,-0.14542598,0.010690001,0.024165733,0.17880858,0.01718309,0.019789873,-0.010044931,0.0022183578,-0.010434636,0.0805702,0.18526258
9,-0.06363049,0.08063384,0.042137668,0.07374319,0.36187476,0.037822656,0.06424181,0.02524371,0.060446095,0.0425711,-0.0025950174,0.016167268,0.023369277,-0.0042363824,0.47625127,0.03525541,0.068176456,0.015176228,0.0050210846,-0.4598195,0.057272084,-0.51732093,0.02893495,0.054009024,0.24452998,0.05061947,0.0675674,-0.011656145,0.026229668,-0.16347915,0.29030058,0.24993384
10,-0.098124,0.11347002,0.05778853,0.12891898,0.43010396,0.045001995,0.092674956,0.02756424,0.08143322,0.051329367,-0.011973815,0.04431275,0.011244631,-0.035297662,0.41607362,0.06365044,0.09741259,0.026247904,-0.012582234,-0.6659873,0.19713649,-0.6163219,0.004104502,0.07352511,0.09607157,0.08969287,0.12518351,-0.01759867,0.051883075,-0.2707034,0.5256376,0.18889607
11,-0.058203734,0.04713467,0.017438827,0.05528162,0.14483808,0.028368264,0.04207986,0.0025990529,0.028250964,0.028884059,-0.011448701,0.010079858,0.017337976,-0.0248367,0.35824123,0.003078802,0.040038105,0.013644564,-0.0024145478,-0.4147474,-0.02331907,-0.29842713,0.0030100218,0.038725168,0.09834031,0.036059387,0.047037575,-0.0140131395,0.008136981,-0.1632735,0.21388358,0.27903876
