t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.462991,0.46631667,0.49621242,0.44539768,0.3917909,0.46847197,0.46860558,0.4593715,0.48480633,0.47667432,0.46425775,0.49036875,0.47981447,0.46358553,0.6491515,0.47293943,0.4505646,0.48527762,0.483965,0.6220726,0.55440575,0.5838195,0.46108976,0.4823566,0.642669,0.48893723,0.48804516,0.47431108,0.47751114,0.57462806,0.42596874,0.5997437
1,0.464793,0.467506,0.49810523,0.44570526,0.39835706,0.46781412,0.46937594,0.45940286,0.4873917,0.47747874,0.46401316,0.4916489,0.47989786,0.46512234,0.63666725,0.4735229,0.45090607,0.48646295,0.48428878,0.615034,0.5491012,0.5884447,0.46106467,0.48263085,0.62698156,0.4905986,0.48874956,0.47481823,0.47784624,0.5594093,0.4248386,0.5821426
2,0.47026458,0.4723258,0.49608237,0.45839718,0.4016911,0.4730138,0.47347465,0.46659794,0.486628,0.48029777,0.4700375,0.49059275,0.48226938,0.4701205,0.64449066,0.47948262,0.46106008,0.48790506,0.48527026,0.6199028,0.5548665,0.56932104,0.46713486,0.48455307,0.63515973,0.48874882,0.4880281,0.47909465,0.47981113,0.57588834,0.43675625,0.5898005
3,0.47217697,0.47364226,0.50569844,0.44992295,0.36025593,0.46667925,0.47192279,0.45960915,0.49642667,0.4780861,0.46386695,0.49480194,0.4810607,0.467159,0.6679761,0.47839338,0.4531077,0.491538,0.48572332,0.6520424,0.55740154,0.5896776,0.4618891,0.48548028,0.62310046,0.49567446,0.49345648,0.47565663,0.4783887,0.56508553,0.42938253,0.56869465
4,0.48825297,0.4886541,0.49965668,0.48241293,0.45263866,0.48593345,0.48836303,0.48440433,0.49651518,0.49140653,0.485445,0.49566168,0.4908797,0.48726466,0.5707697,0.4912921,0.4824961,0.4947987,0.4926433,0.565271,0.52635515,0.5398032,0.48419875,0.4924543,0.5609914,0.49540958,0.49446747,0.49022266,0.49072534,0.53103524,0.46773842,0.5346464
5,0.47042763,0.47252145,0.49693862,0.45655674,0.40630433,0.47196788,0.47355455,0.4658283,0.48812565,0.48027983,0.4691139,0.49060237,0.4818623,0.4702344,0.6356396,0.4783148,0.45941645,0.48741126,0.48531368,0.616362,0.5497823,0.57646954,0.46686843,0.48430756,0.6252246,0.48997572,0.48888233,0.47832084,0.48009616,0.5659452,0.43541732,0.5817694
6,0.49733058,0.4973794,0.4997194,0.49698353,0.48315874,0.49443534,0.4967084,0.495341,0.49970275,0.49752477,0.49509403,0.49747828,0.49600646,0.49668628,0.5329578,0.4980947,0.49549362,0.49797595,0.49664757,0.53090554,0.5116686,0.5170099,0.49480632,0.49694586,0.5271004,0.4977918,0.49758026,0.49687526,0.49668556,0.51233935,0.4878602,0.5128133
7,0.49547806,0.49522242,0.49960995,0.4933879,0.4749065,0.49367195,0.49518427,0.49305472,0.49833918,0.49610266,0.49352267,0.4975994,0.49583805,0.49430215,0.5387779,0.4963248,0.49268693,0.4976328,0.49630672,0.5350996,0.51530313,0.5176603,0.49324825,0.49655303,0.5352851,0.49766904,0.4975262,0.49566427,0.49579772,0.51912564,0.4858484,0.52060086
8,0.46219417,0.46490812,0.4957975,0.44530606,0.371696,0.46607915,0.46646416,0.45712143,0.4838339,0.47477266,0.46166956,0.48845994,0.4782341,0.46148828,0.68208104,0.4731584,0.44923556,0.48444965,0.48200905,0.6527801,0.56719977,0.58691484,0.45866126,0.48124525,0.66514355,0.4870898,0.48657554,0.47300088,0.47491258,0.59450454,0.42229858,0.6133262
9,0.472217,0.47374943,0.4972212,0.46038467,0.3976854,0.47350633,0.47470623,0.46739307,0.48868686,0.481277,0.47056538,0.49099705,0.48280948,0.4712485,0.6519535,0.48069727,0.46234286,0.48854893,0.4856455,0.6282201,0.55520433,0.5662295,0.4679008,0.48556593,0.6325552,0.48967552,0.48913428,0.4797524,0.48044905,0.5747532,0.43957645,0.5872644
