t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.49096152,0.48564655,0.4969988,0.48818284,0.41767833,0.49608156,0.49116522,0.49373913,0.4951462,0.49225911,0.49266124,0.495279,0.4960969,0.4885809,0.52770835,0.48763788,0.48566085,0.49404615,0.49550322,0.5316918,0.47991422,0.5137266,0.48823264,0.49556744,0.4495296,0.4960311,0.49563023,0.49419883,0.4813487,0.606759,0.51401234,0.5699636
1,0.47439623,0.46493158,0.4880254,0.47036722,0.36434627,0.4881316,0.47654974,0.48319075,0.48317906,0.48269612,0.48096365,0.4860316,0.48811182,0.47138673,0.6265807,0.46957737,0.4645725,0.48511642,0.48761168,0.60966104,0.45553115,0.570479,0.47006217,0.4863199,0.46294132,0.48664197,0.4855719,0.4848086,0.45692238,0.6972063,0.4854953,0.7174115
2,0.47160533,0.4524324,0.48856556,0.46003655,0.29129428,0.48668423,0.47000048,0.47917718,0.4828277,0.476824,0.47521013,0.48369053,0.4863745,0.46280912,0.5484377,0.45911804,0.4516959,0.48107296,0.48604625,0.5994042,0.44022897,0.522184,0.46007177,0.4852291,0.45454156,0.48572272,0.48512143,0.48235056,0.44926974,0.76614165,0.53339094,0.71244305
3,0.45480368,0.43405637,0.47776434,0.44207525,0.3037595,0.47865802,0.4557896,0.4699593,0.4679125,0.47165105,0.46485892,0.4753722,0.4786215,0.44687605,0.70568275,0.4438418,0.4318791,0.47376686,0.47917598,0.6690418,0.4240689,0.5956373,0.44435418,0.4761059,0.5579315,0.47545773,0.4749271,0.47517613,0.43717247,0.7484911,0.47304,0.8027253
4,0.46858183,0.4481569,0.48527488,0.4570773,0.29510862,0.48439315,0.46670532,0.4768499,0.47891405,0.4749888,0.47262847,0.48068237,0.48387444,0.45961398,0.56432754,0.45606065,0.4472653,0.47898313,0.48425478,0.6166508,0.43566087,0.5288592,0.4564107,0.482325,0.49710128,0.48271012,0.48201558,0.48014998,0.44542655,0.771734,0.52255476,0.7473812
5,0.4834576,0.47652814,0.49011493,0.48411548,0.41444716,0.4906922,0.4831432,0.48795453,0.48687428,0.48782152,0.4865607,0.48883557,0.49019873,0.48034298,0.60589904,0.48230615,0.47691745,0.48915014,0.49087834,0.5829638,0.47178742,0.50865304,0.47806057,0.48912892,0.5034193,0.48934075,0.48805186,0.48936895,0.47018585,0.64504284,0.474852,0.69400674
6,0.49516734,0.49318308,0.49588588,0.49798533,0.47415522,0.49662277,0.49457213,0.49595344,0.495182,0.49558565,0.49566612,0.4951605,0.4959355,0.49407658,0.5371309,0.49538174,0.49366578,0.4963342,0.4965197,0.53397906,0.49183315,0.49788457,0.49243414,0.49562988,0.500353,0.4959829,0.4949224,0.49634573,0.4881941,0.56445664,0.48813143,0.60936016
7,0.48518533,0.48299912,0.49362406,0.48918957,0.38572133,0.49275905,0.48715657,0.49034765,0.4911662,0.48871145,0.48975256,0.49172506,0.49214318,0.48559,0.62089574,0.48929656,0.4852111,0.4910573,0.49135786,0.6003001,0.47469538,0.51280826,0.4826284,0.4915407,0.38949853,0.49334306,0.4910002,0.4903588,0.46700776,0.6745259,0.45354527,0.71515894
8,0.48999953,0.48499274,0.49464118,0.49055293,0.42852342,0.49450028,0.48962924,0.49206805,0.49299097,0.49177215,0.49125934,0.4930465,0.4938805,0.4874103,0.55628175,0.48850662,0.48553908,0.49320325,0.49413666,0.55566293,0.482108,0.49570116,0.4851358,0.49369356,0.4727892,0.49406332,0.4927167,0.49340296,0.47934586,0.616787,0.48395205,0.64770126
9,0.4669834,0.45339277,0.4846859,0.46122384,0.31480035,0.4842568,0.46861804,0.47752723,0.4783837,0.47711286,0.4744494,0.4815542,0.4838784,0.462501,0.6587625,0.46187535,0.45353132,0.48034495,0.4835604,0.6489602,0.4420377,0.558434,0.45921898,0.48221913,0.45351544,0.4830321,0.48124,0.48035872,0.4444059,0.75256443,0.46642277,0.7881489
10,0.45877305,0.43945077,0.47926486,0.44727984,0.3146212,0.4801336,0.45959637,0.47187337,0.4708566,0.47337115,0.46736473,0.47654372,0.47979406,0.4517098,0.6764154,0.44847164,0.4376789,0.4758281,0.4805194,0.66510236,0.4297569,0.5843006,0.44848573,0.47762063,0.5527635,0.4773228,0.47636226,0.47662038,0.439967,0.74765986,0.4703851,0.8057905
11,0.45925838,0.440715,0.4794828,0.449908,0.30342528,0.4800404,0.46023926,0.47196928,0.4711943,0.4726771,0.4678306,0.47657678,0.47965172,0.45247024,0.6865304,0.45062265,0.43978786,0.4755835,0.48020396,0.668177,0.42992187,0.57983863,0.44896665,0.47738487,0.51528084,0.4774913,0.47615764,0.47617897,0.43694904,0.76686454,0.4649589,0.8166174
12,0.4988848,0.49926955,0.49744076,0.50551116,0.48175833,0.49774453,0.49806866,0.49771512,0.49760917,0.49762017,0.4982889,0.49694315,0.4966781,0.49842724,0.5467675,0.50282925,0.50082076,0.49806085,0.49761018,0.53214186,0.49934456,0.4609081,0.49573222,0.49707028,0.4810055,0.49766132,0.4960494,0.49794793,0.49098876,0.56546456,0.46947777,0.61835104
13,0.44906664,0.42490435,0.4756693,0.43140396,0.2758596,0.47636598,0.4504416,0.4663677,0.4648415,0.46755895,0.46023503,0.47234657,0.47673574,0.44052747,0.70607805,0.43478772,0.4220787,0.47070137,0.47677281,0.68755895,0.41189486,0.6248844,0.43825486,0.4735732,0.5572928,0.47315955,0.47263783,0.47187263,0.42904696,0.77303135,0.478184,0.82075626
14,0.48488912,0.4781221,0.4915362,0.48523507,0.40183115,0.4915425,0.4847918,0.4887065,0.48890567,0.48776132,0.4873413,0.48954967,0.49096137,0.48202512,0.5861021,0.48336533,0.47877756,0.48985305,0.4912849,0.581883,0.4715977,0.5056391,0.47953376,0.49014017,0.47283125,0.49081767,0.48916823,0.4897024,0.4689785,0.66424793,0.47899845,0.6979271
15,0.4996947,0.5010753,0.49872723,0.5055479,0.48424482,0.49899986,0.49937457,0.49927235,0.49925426,0.4985719,0.4996337,0.49791163,0.49768117,0.50051826,0.52099746,0.5037586,0.50230545,0.49927804,0.49838796,0.53161263,0.49956438,0.47699785,0.49792534,0.49827293,0.48098624,0.4992444,0.49775907,0.4991004,0.49273688,0.552379,0.48268545,0.60233134
16,0.48927733,0.4867276,0.49501947,0.49076426,0.42956105,0.49485093,0.49015838,0.49301183,0.49315158,0.49278894,0.49221224,0.49380934,0.49398825,0.48920217,0.57988137,0.49149594,0.48772773,0.49393356,0.49402118,0.57082224,0.48240578,0.5055899,0.48662212,0.49407804,0.46622515,0.49515083,0.49353752,0.49381092,0.47943407,0.6056857,0.4683223,0.657558
