t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.075867325,0.10835018,0.061288748,0.11225612,0.5364319,0.03179382,0.08266909,0.03747976,0.09150495,0.046096846,-0.0021050319,0.046590123,0.0022497699,-0.017093673,0.3464319,0.08068822,0.09209121,0.01849003,-0.006602143,-0.5581958,0.2596389,-0.6200726,0.006142539,0.06326329,0.09786644,0.083828196,0.11639927,-0.0010493804,0.058008548,-0.209283,0.48757818,0.16359425
1,-0.08327715,0.10164289,0.050617836,0.13109906,0.47436598,0.027361704,0.081209116,0.022998594,0.0706857,0.03234533,-0.013284179,0.053328075,-0.011045439,-0.046284795,0.21896352,0.07308833,0.08616432,0.02463646,-0.02669795,-0.66116756,0.28499082,-0.5331129,-0.023928983,0.057969064,-0.07843334,0.092173934,0.13267633,-0.010489694,0.057691753,-0.20880665,0.57350487,0.11442207
2,-0.053434838,0.049968556,0.01734391,0.07032663,0.27805007,0.017736794,0.040288378,0.0024944632,0.022976125,0.0125440145,-0.012193236,0.017358243,0.0027456437,-0.031409677,0.2557322,0.019631073,0.041304763,0.011897958,-0.014771102,-0.48955056,0.0407127,-0.3031051,-0.013507633,0.030844634,-0.0059920577,0.043543585,0.062055036,-0.010034741,0.015600334,-0.11453492,0.30764776,0.18995564
3,-0.02252672,0.008236444,-0.0051047406,0.017666515,0.045596864,0.007489146,0.009599125,-0.0094464645,-0.007650494,0.0022423007,-0.009972674,-0.0051686107,0.0059810807,-0.017546352,0.20703086,-0.01627211,0.00576063,0.004987865,-0.008412056,-0.21374524,-0.11377072,-0.003646693,-0.0051269587,0.008340198,0.08570524,0.007222007,0.008199425,-0.011048111,-0.010405702,0.049399506,0.06874686,0.2125943
4,-0.020292958,0.018455436,0.0050360877,0.026705362,0.04296244,0.0093159275,0.018706817,-0.0008250939,0.0026658785,0.0067606433,-0.0073986035,0.0032580337,0.0021341539,-0.01419716,0.10025795,-0.000835134,0.014522718,0.009339407,-0.010867712,-0.18610884,-0.04581862,-0.092287734,-0.0026880614,0.013238958,0.10112933,0.016775427,0.02222203,-0.012104327,0.003237935,-0.0110958,0.13355157,0.13377884
5,-0.061772484,0.07714698,0.039923478,0.08641088,0.32812598,0.02605934,0.06369524,0.020372344,0.0569011,0.035891507,-0.008368844,0.031279795,0.0010924642,-0.02316452,0.26384687,0.046181187,0.06547015,0.021046681,-0.013876053,-0.47064364,0.15235159,-0.4796975,-0.0006466395,0.04796174,0.0932493,0.06384951,0.08704238,-0.008968157,0.03913419,-0.19096838,0.3978583,0.17749783
6,-0.027324053,0.013162905,-0.00015381072,0.019741235,0.03126916,0.012131213,0.014780033,-0.0053224647,-0.0007168761,0.009714038,-0.008785018,-0.003270173,0.009484655,-0.014323561,0.21724091,-0.012702542,0.011026143,0.007225251,-0.0056460607,-0.19346637,-0.08890007,-0.055258047,0.00032796338,0.01409584,0.09958112,0.010504336,0.011971541,-0.011186775,-0.005242323,0.007475127,0.07585231,0.16661851
7,-0.06865414,0.08040768,0.04310117,0.08131243,0.37631598,0.032389916,0.06313034,0.020620197,0.06215939,0.03884563,-0.0073758657,0.021048877,0.016624141,-0.013849385,0.45731688,0.039970044,0.069315694,0.017355798,-0.0010185369,-0.5041168,0.10993997,-0.525445,0.014456982,0.053259447,0.16000418,0.056329586,0.07717785,-0.00925714,0.030352587,-0.19008549,0.33185595,0.18970932
8,-0.094495654,0.11065402,0.0538058,0.12990041,0.41372788,0.04135346,0.09038971,0.026471231,0.07603377,0.046155334,-0.011905935,0.045857336,0.006419105,-0.037738055,0.3567536,0.06419973,0.09420488,0.02582192,-0.016638169,-0.67328984,0.20858207,-0.5923026,-0.0022259615,0.06934019,0.038998187,0.09012795,0.12555833,-0.014899979,0.05228832,-0.2719093,0.53510654,0.20190269
9,-0.09829282,0.112648025,0.051631957,0.1488652,0.36739936,0.039468024,0.09251726,0.023587931,0.0680682,0.034662563,-0.014436,0.055829465,-0.000148464,-0.052955806,0.21211945,0.07017856,0.09518098,0.027791264,-0.025558434,-0.7401159,0.25984797,-0.57317203,-0.022120822,0.06944945,-0.14981146,0.10025303,0.14375517,-0.015548367,0.05846611,-0.31788945,0.5966246,0.10925378
10,-0.03405126,0.019344147,-0.0040663164,0.033779602,0.014814537,0.01733866,0.02058346,-0.006925213,-0.0064033195,0.005425702,-0.008938643,-0.0009794495,0.012737932,-0.022982674,0.23795296,-0.017227564,0.014482749,0.0056198337,-0.007067744,-0.33246657,-0.12272932,-0.05042526,-0.0038726826,0.017328367,0.04467683,0.014901595,0.01887849,-0.012865562,-0.009374323,0.0076788273,0.10724393,0.24216443
11,-0.024585482,0.016961498,0.0046667415,0.016023094,0.036064446,0.013083272,0.016930604,-0.0049092895,0.007876012,0.014645314,-0.008904577,-0.0059622223,0.011723222,-0.011269064,0.30704007,-0.015384338,0.014318413,0.008051878,-0.0017165684,-0.2008064,-0.08918746,-0.13091236,0.00647961,0.016098142,0.16395475,0.008900765,0.008645276,-0.011003197,-0.0075306064,-0.0054929857,0.04336639,0.20180841
