t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.014810128,0.021936465,0.014138289,0.021420777,0.04360945,0.0066872737,0.01701821,0.007636295,0.020248782,0.009834081,-0.00043350464,0.010440439,0.00049155153,-0.0033968452,0.03842151,0.01599171,0.017429048,0.004095374,-0.0014584834,-0.08061248,0.062073145,-0.11163225,0.0012210642,0.013767058,0.010214562,0.018610135,0.025857918,-0.00021889705,0.012676109,-0.046332754,0.11683712,0.019520797
1,-0.021723712,0.0284311,0.018115655,0.031946234,0.047616802,0.008592718,0.023329012,0.007894126,0.02444831,0.0111804325,-0.002772822,0.016506827,-0.0020883328,-0.010065736,0.04981632,0.020095604,0.02209749,0.0071691647,-0.0063935136,-0.1448042,0.09310998,-0.15508828,-0.0038864538,0.018528232,-0.0014970946,0.028503837,0.04043242,-0.0021858409,0.017635427,-0.075189896,0.17805667,0.027110182
2,-0.02269903,0.025237815,0.0130413845,0.031994846,0.059815183,0.008395395,0.020771554,0.0046507274,0.01752068,0.008481872,-0.0041303863,0.012199043,-0.00042201436,-0.011965332,0.06800385,0.014295125,0.020101875,0.006331523,-0.006621962,-0.16373943,0.051192213,-0.13620086,-0.0049125664,0.016329914,-0.0016073236,0.024194872,0.03434812,-0.003354389,0.012109067,-0.07280591,0.17003633,0.047928564
3,-0.017291252,0.015043143,0.005249053,0.021510983,0.04207372,0.006158514,0.0130627,0.000115795956,0.0069630346,0.0048753354,-0.0045768428,0.0048569553,0.0012517917,-0.0104852915,0.07850828,0.003366342,0.012007068,0.0044295904,-0.0054100184,-0.12255974,-0.004466934,-0.06240716,-0.0037954643,0.010312335,0.018979074,0.013938254,0.019275198,-0.0044134436,0.0035439646,-0.025721267,0.10876644,0.073296495
4,-0.013333973,0.011753022,0.0038420516,0.016862556,0.027970495,0.005281377,0.010917429,-0.00014056725,0.0040881415,0.004033448,-0.00402016,0.0032003394,0.0011380219,-0.008512563,0.06512382,0.0014476398,0.009266669,0.0044680242,-0.0053187995,-0.1068616,-0.013761197,-0.054150485,-0.0024943405,0.0083020525,0.031991247,0.010989421,0.014922137,-0.005089849,0.002506337,-0.017269515,0.08546773,0.0727546
5,-0.018836636,0.021564493,0.011204744,0.025027342,0.0451661,0.008161989,0.018690053,0.0042733746,0.014837497,0.009812347,-0.0036429544,0.008688907,0.00078737515,-0.008679236,0.08728777,0.0102737,0.017246801,0.0069065997,-0.0056835124,-0.15131289,0.030534795,-0.12509356,-0.0012502376,0.014672967,0.031022687,0.019748164,0.026837513,-0.0043398766,0.009908459,-0.056842864,0.13068673,0.08412597
6,-0.016640037,0.014543514,0.005578171,0.018604293,0.032383673,0.007227083,0.013403054,0.0009627683,0.007398157,0.007443532,-0.004063581,0.0035799122,0.0027336325,-0.008077674,0.08878692,0.0022276805,0.011988096,0.0053007505,-0.0042799744,-0.11114467,-0.00823866,-0.06834562,-0.0005762757,0.010947828,0.035264652,0.012569365,0.016497167,-0.0049823886,0.0037485843,-0.026892891,0.090086654,0.08010949
7,-0.022694238,0.02466327,0.013035305,0.026188817,0.052442677,0.0107226735,0.020435428,0.0050186743,0.018116167,0.012352958,-0.003544157,0.0066508087,0.00514366,-0.006773074,0.12979926,0.0099113425,0.020330267,0.0066066133,-0.0023006056,-0.16047949,0.022482423,-0.1436397,0.0029124566,0.01752291,0.040024474,0.019198129,0.025904214,-0.0044416604,0.008668991,-0.06670208,0.11815551,0.08963867
8,-0.027991029,0.032152448,0.018476568,0.035164393,0.044850297,0.013428862,0.027235204,0.007480502,0.024945417,0.015353323,-0.003973397,0.01322278,0.0037936813,-0.01023755,0.13428797,0.01655762,0.025617875,0.008715668,-0.0046908073,-0.19891739,0.059455894,-0.18577553,0.00083183404,0.022932047,0.025633687,0.028637847,0.039284486,-0.005094742,0.0149267195,-0.10940505,0.16849747,0.09667409
9,-0.030236749,0.03450394,0.020350304,0.040629033,0.037555244,0.014065777,0.029875226,0.0078676045,0.02601092,0.014158052,-0.0045634,0.018229643,0.0017659676,-0.014173406,0.11518928,0.019577978,0.026741639,0.00996889,-0.0076353354,-0.22993305,0.08444534,-0.1983646,-0.0036581124,0.0250609,0.0019783024,0.034784067,0.048708867,-0.0054365825,0.018635236,-0.14136972,0.20126626,0.088742346
