t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.46735337,0.45539242,0.48579687,0.45985582,0.33183864,0.48556066,0.47036776,0.47935233,0.47903642,0.47932965,0.47633618,0.4838229,0.485701,0.46423072,0.6680217,0.46235955,0.45479113,0.48172483,0.48493963,0.6364256,0.44408512,0.585951,0.4627353,0.483714,0.46147308,0.4842711,0.48339117,0.48166743,0.44949073,0.7157451,0.473728,0.7399504
1,0.45720056,0.43846586,0.47969398,0.4446732,0.30953506,0.48034936,0.45922807,0.4719014,0.47060767,0.47326282,0.46741676,0.47747198,0.48035482,0.45081052,0.68799293,0.44683412,0.43653506,0.47556442,0.48059738,0.66042966,0.42803243,0.6086603,0.44853085,0.4778813,0.5366501,0.477435,0.4771147,0.47645566,0.43956462,0.74458325,0.4755463,0.78438187
2,0.4804305,0.472336,0.48982626,0.4782907,0.3988915,0.49023128,0.48102343,0.48641986,0.48597372,0.4866736,0.4847862,0.4884699,0.48957938,0.47758192,0.5988502,0.47778523,0.47232875,0.48803017,0.4901701,0.5898156,0.46676743,0.5275971,0.47505066,0.48865595,0.5075282,0.48881802,0.4879563,0.48829857,0.4675797,0.65788853,0.4778484,0.6925218
3,0.49707913,0.49684465,0.49730793,0.50149345,0.47764137,0.49760187,0.49696687,0.49715313,0.49706984,0.49693754,0.49745938,0.49682453,0.49688998,0.49673387,0.53833497,0.49941662,0.4979602,0.49750254,0.49736547,0.52868015,0.49615714,0.48529965,0.49496013,0.49690646,0.48012942,0.49725544,0.49613178,0.49737462,0.4901805,0.5622364,0.48015162,0.5975773
4,0.49371913,0.49123892,0.49628687,0.49429265,0.46568215,0.49641088,0.49375284,0.49534458,0.49529457,0.49488163,0.49477914,0.49545372,0.49642867,0.49239594,0.5442823,0.4930029,0.49148357,0.4959057,0.496324,0.53428864,0.4894946,0.511065,0.49167812,0.49580956,0.47936788,0.49588883,0.4950692,0.49592042,0.48752168,0.56171995,0.48816398,0.5923872
5,0.47450545,0.46511894,0.48801312,0.4698918,0.37245938,0.4881128,0.4763533,0.48343396,0.48293266,0.48344833,0.4810049,0.48632666,0.48825207,0.4715298,0.6450387,0.4706779,0.46468258,0.48545164,0.48775887,0.6154742,0.4573194,0.5618234,0.46994588,0.48654795,0.47387654,0.48685968,0.48571157,0.4855054,0.45986062,0.67528003,0.47089657,0.72016597
6,0.4974286,0.4973984,0.49784437,0.5013686,0.47753146,0.4979489,0.49739873,0.4974651,0.49774548,0.49727654,0.49767247,0.49727696,0.4973663,0.49705398,0.5394631,0.4992347,0.4983009,0.49788824,0.49764326,0.5309194,0.49680018,0.48673794,0.49529457,0.49744523,0.47311175,0.49781802,0.49662757,0.49774194,0.4909948,0.5592848,0.4791094,0.5956395
7,0.48184654,0.47640643,0.4920474,0.4815478,0.38276032,0.49141458,0.4834907,0.48796055,0.4888629,0.48719254,0.48660547,0.4900874,0.49097773,0.48064277,0.61211735,0.4821039,0.47732115,0.48933882,0.4904934,0.6018088,0.468621,0.52477115,0.47806716,0.490224,0.43607378,0.49128208,0.48955905,0.48900312,0.46595934,0.67113245,0.46661958,0.7053104
8,0.46332544,0.44824487,0.4823958,0.4558275,0.31980327,0.4825685,0.46518502,0.47526532,0.47506434,0.47619915,0.47180092,0.47996908,0.4823001,0.45812565,0.6878762,0.45705962,0.44762585,0.478698,0.48237437,0.6586482,0.4385964,0.5720064,0.45501798,0.48043942,0.49373847,0.48062864,0.47914487,0.47901827,0.44329587,0.74417335,0.45919478,0.79467416
9,0.45594463,0.43493497,0.47816995,0.44304413,0.2998633,0.47894278,0.45681062,0.4699231,0.4689625,0.47174037,0.4651142,0.47545132,0.47856888,0.4481299,0.691573,0.44477686,0.4330416,0.47414562,0.47937927,0.6725214,0.4250947,0.5870965,0.44467384,0.47639072,0.5582282,0.4760084,0.47512752,0.47517794,0.43655032,0.76182824,0.46890882,0.8128977
10,0.4962658,0.4943174,0.49650624,0.5007062,0.46271366,0.4966354,0.49527195,0.49573666,0.49606654,0.49566126,0.49587697,0.4956734,0.49559134,0.4947052,0.5468691,0.49814487,0.4955496,0.49637428,0.49656314,0.5364773,0.49363884,0.4653967,0.4919393,0.49591058,0.48613164,0.49638832,0.49494073,0.49644065,0.4872684,0.58777285,0.4762568,0.62498814
11,0.49980873,0.5019564,0.49917886,0.50611085,0.4789519,0.49889284,0.4999127,0.49923655,0.49970466,0.49836174,0.49980932,0.49845672,0.49826536,0.50069624,0.54312027,0.50462055,0.503674,0.49925053,0.4983255,0.53061783,0.5003719,0.47363585,0.4987461,0.49848458,0.4463594,0.49941543,0.497759,0.49878928,0.49201474,0.5580282,0.4702084,0.5987109
12,0.46932495,0.45720914,0.4861188,0.46347764,0.32836482,0.48556778,0.47118613,0.47945297,0.4802825,0.47909454,0.4765028,0.48326853,0.48540437,0.4655497,0.6552032,0.4649276,0.45717424,0.48207182,0.48490146,0.6424244,0.44646046,0.5609049,0.46270105,0.48380396,0.45159036,0.48460367,0.48290643,0.48199105,0.4490004,0.7310332,0.4654897,0.76779056
13,0.49527538,0.493469,0.4963314,0.49795148,0.47468078,0.49669346,0.49475613,0.49578008,0.49584094,0.4961606,0.4955502,0.49559718,0.4958315,0.49418053,0.5433825,0.49629825,0.49390042,0.4966878,0.4966844,0.5400167,0.49300823,0.483853,0.49193457,0.49605978,0.50717336,0.49627608,0.49505734,0.49674082,0.4891409,0.56157076,0.4789583,0.6144312
14,0.4976387,0.49879462,0.49864933,0.5019345,0.4739377,0.4986944,0.49807742,0.49857453,0.49856782,0.49809802,0.4986829,0.49795666,0.497589,0.49878833,0.539938,0.50143886,0.4997555,0.4987324,0.49792695,0.53771067,0.49640176,0.48848408,0.49659723,0.4981277,0.47435126,0.49917832,0.49779204,0.4985201,0.49131602,0.5515704,0.47982234,0.59754306
15,0.47986996,0.47377548,0.4908332,0.47896641,0.38167003,0.49059883,0.48181492,0.48682365,0.4870982,0.48661387,0.48530176,0.48914182,0.48998398,0.47865418,0.63024616,0.4796761,0.4745042,0.48858753,0.4897618,0.6067365,0.46637028,0.5392761,0.47594193,0.48928058,0.44968984,0.49033472,0.48856133,0.48828167,0.4643843,0.67102164,0.46178058,0.7181948
16,0.4574171,0.43851203,0.47946706,0.4457804,0.3041491,0.4800399,0.45914552,0.4713835,0.47063428,0.47314674,0.46693695,0.4769666,0.47974676,0.45079198,0.6997628,0.44774887,0.43703705,0.47556332,0.4801364,0.6704863,0.42882687,0.5953754,0.4475319,0.47772825,0.5303643,0.47759807,0.47645557,0.47629628,0.43827817,0.7552,0.46120065,0.8094124
17,0.49767107,0.4972854,0.49766302,0.50252104,0.47402865,0.4980558,0.49719238,0.49745986,0.497569,0.49774784,0.49770254,0.49703673,0.49631706,0.4975733,0.5347773,0.50083405,0.49836528,0.4980527,0.49757364,0.53700256,0.4967935,0.468876,0.49420676,0.49736154,0.50272423,0.49816367,0.49666956,0.49816877,0.490821,0.56692,0.4769793,0.61893237
18,0.47169486,0.4619355,0.48666152,0.46844104,0.3532542,0.48668015,0.47374764,0.4815316,0.48078087,0.48218676,0.47907296,0.48509887,0.48623207,0.4689838,0.6846842,0.47032282,0.4623435,0.48398507,0.48614168,0.63206667,0.4539275,0.5464229,0.46609458,0.4851158,0.47632968,0.4858721,0.48407134,0.48414427,0.45512602,0.6999884,0.44827417,0.75889474
19,0.45824048,0.4390632,0.47944403,0.44719476,0.3045176,0.48012096,0.45959073,0.4715784,0.47065392,0.47325417,0.46722063,0.47697702,0.47967207,0.45127216,0.7000687,0.44859436,0.4378015,0.47567162,0.48027578,0.6659636,0.42967767,0.58741444,0.44783255,0.47775593,0.5319122,0.4776924,0.4764343,0.47648203,0.43855417,0.7584124,0.46036857,0.8117636
20,0.4994759,0.5000875,0.49810722,0.5057654,0.47998446,0.4984899,0.498929,0.498241,0.49854738,0.498367,0.49888086,0.4975182,0.49678406,0.49972656,0.53001785,0.50335246,0.50164795,0.4987748,0.49803814,0.5335266,0.4999005,0.46270233,0.496197,0.4977924,0.49104407,0.49871585,0.4970102,0.49857548,0.491664,0.57062614,0.47088325,0.62300676
21,0.48620468,0.48179314,0.49315396,0.4864488,0.42318717,0.49319664,0.48695543,0.49072683,0.49044394,0.49119446,0.48960117,0.49214628,0.49243215,0.48508182,0.60425633,0.48733553,0.48244196,0.4921233,0.49274054,0.5777113,0.47807178,0.5080383,0.482516,0.4923374,0.48663172,0.49303165,0.49152076,0.49224576,0.47660807,0.6127556,0.4633215,0.6712256
22,0.49815574,0.49870494,0.49832597,0.50280756,0.4763537,0.49841568,0.4982554,0.49804914,0.4983898,0.49817616,0.49837202,0.49776036,0.4972232,0.49862656,0.54226655,0.50186896,0.49998736,0.4986377,0.4978351,0.5359221,0.49791026,0.47492704,0.49602264,0.49797708,0.47881922,0.49885085,0.4972526,0.4983912,0.491558,0.5575513,0.4714621,0.6095337
23,0.46729133,0.45202732,0.4841365,0.4571821,0.34534404,0.4845519,0.46843985,0.47789806,0.47755858,0.47879827,0.47423553,0.4817649,0.48447248,0.46198016,0.6408704,0.45869136,0.45062897,0.48112816,0.48466837,0.6326145,0.44354925,0.58265567,0.4597613,0.4826939,0.5201454,0.48264915,0.48177055,0.48150784,0.45182332,0.703988,0.47758898,0.7516154
