t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.42422515,0.4363067,0.46518537,0.43136188,0.22201322,0.45164248,0.44231695,0.44651917,0.4578636,0.4499967,0.44645756,0.45852035,0.45708084,0.4318122,0.16256133,0.41975966,0.4231113,0.4573191,0.4580064,0.22308652,0.42389545,0.3103636,0.4341727,0.4523612,0.15650518,0.45583177,0.45660475,0.44173032,0.46034256,0.37259233,0.5841994,0.1933382
1,0.4054152,0.41479298,0.45347387,0.41095814,0.20527309,0.4378903,0.42398292,0.43109438,0.4435773,0.43576044,0.43127972,0.4454263,0.44594106,0.41154325,0.14819576,0.38768122,0.39768434,0.44377726,0.44761798,0.20963025,0.40823233,0.26103765,0.414969,0.4374705,0.13249964,0.44157884,0.4422354,0.42762297,0.45038056,0.32731414,0.6091586,0.15968199
2,0.45643973,0.46107006,0.47615677,0.46322203,0.32183528,0.46973172,0.46545422,0.46587414,0.47202715,0.4678831,0.46698403,0.4721902,0.47338587,0.4590262,0.2638308,0.44734615,0.45290825,0.4724992,0.4735505,0.30347344,0.45118606,0.37392673,0.461333,0.4679736,0.25946707,0.47010773,0.4690975,0.463152,0.4742393,0.42281964,0.5470201,0.2872347
3,0.49411067,0.49425438,0.4934554,0.4999342,0.44354615,0.49380267,0.4956987,0.4923937,0.49324843,0.49257985,0.49361953,0.49269694,0.49423486,0.49396276,0.41359335,0.49209064,0.49367544,0.49427867,0.49342,0.39322695,0.48882616,0.47904912,0.49513885,0.49159336,0.42759672,0.4919356,0.49016252,0.49107614,0.49292862,0.49926224,0.50173277,0.42843476
4,0.48572382,0.4865205,0.49112687,0.48897347,0.43274134,0.48913252,0.48856875,0.4877206,0.49002388,0.48819843,0.48803097,0.48934168,0.4905263,0.48578694,0.40198225,0.48139498,0.48402375,0.4904475,0.4902173,0.40716168,0.4863405,0.45164973,0.48720953,0.48794478,0.41682744,0.48852366,0.48747793,0.4868681,0.4902088,0.47739303,0.5150439,0.41524038
5,0.44193757,0.4492254,0.47135538,0.4480458,0.27970967,0.46153,0.45483246,0.457398,0.46583855,0.45986816,0.457439,0.46600747,0.46614492,0.44652796,0.22174223,0.43524978,0.43945754,0.4658877,0.46650112,0.26507095,0.441474,0.34284192,0.4487,0.46122384,0.22408554,0.46364534,0.46347734,0.4540651,0.4680209,0.4021245,0.56329453,0.24068882
6,0.4945143,0.49454018,0.49441385,0.49956712,0.44251367,0.49418113,0.49602887,0.4928982,0.49438488,0.49325323,0.49388924,0.49349862,0.49476928,0.4942454,0.41651836,0.4926197,0.4940767,0.4951907,0.49390465,0.3999557,0.48755896,0.47654882,0.49510515,0.49252853,0.43071407,0.4927736,0.49114332,0.49184278,0.49348655,0.50155663,0.50115526,0.42077357
7,0.45646396,0.46492946,0.47888196,0.46493858,0.2818363,0.47049892,0.46822712,0.46712488,0.47555777,0.46895418,0.46750402,0.4742048,0.47366223,0.46095508,0.22553279,0.45617938,0.4573551,0.47516003,0.47320834,0.27231494,0.43982676,0.37220043,0.46294108,0.47027162,0.22587033,0.4725834,0.4717443,0.46275142,0.47423714,0.43277958,0.54204243,0.24664447
8,0.41738763,0.42594397,0.4585432,0.42548668,0.2039131,0.44445452,0.43457833,0.43789145,0.45051378,0.442422,0.4384184,0.45069996,0.45143026,0.4227741,0.14675425,0.40505204,0.4120326,0.45085233,0.4521708,0.19370398,0.4105954,0.28172997,0.4259424,0.443711,0.1412663,0.44726485,0.4466269,0.43403435,0.45432633,0.35550636,0.5892236,0.15864106
9,0.40305477,0.40987062,0.45051417,0.4086046,0.19182463,0.43414357,0.42045453,0.42660323,0.44061026,0.43213913,0.42699638,0.44155878,0.44310978,0.4072738,0.13903081,0.38106325,0.39227945,0.44099358,0.4447139,0.19679275,0.39580697,0.24616963,0.41136485,0.43317705,0.12097352,0.43767688,0.43727762,0.42352,0.44748196,0.31531236,0.61021805,0.13853593
10,0.49182752,0.4904576,0.49135372,0.49827778,0.4146274,0.49088815,0.49300823,0.4887057,0.4909162,0.4896905,0.49052882,0.48988876,0.49217048,0.49064985,0.39314994,0.4865319,0.48927635,0.49263382,0.49118426,0.35796896,0.47934464,0.47252628,0.4920851,0.4881475,0.39516643,0.48893124,0.4864242,0.48743322,0.49056163,0.48938996,0.50282025,0.39863
11,0.4992179,0.50019825,0.49663487,0.5055161,0.43454504,0.49701682,0.5007605,0.49620903,0.4973419,0.49587485,0.497133,0.49589235,0.49690634,0.4995577,0.41444537,0.5017878,0.5009993,0.4981884,0.4956033,0.382892,0.4859824,0.4963181,0.5002768,0.49528563,0.42728737,0.4955037,0.49370763,0.49405318,0.49490342,0.5138304,0.4924874,0.41714942
12,0.42808962,0.438491,0.46546632,0.43639535,0.21038827,0.451788,0.4447648,0.4463307,0.45923612,0.45000523,0.44647318,0.45792565,0.45757845,0.43360656,0.15313326,0.42106336,0.4255162,0.45852423,0.45799536,0.21477975,0.41296783,0.3017121,0.43692815,0.45178726,0.14640836,0.45534906,0.4547729,0.44159707,0.45989117,0.37558103,0.5766165,0.16823933
13,0.49174327,0.48994392,0.4918456,0.49565864,0.44809973,0.4913451,0.4922787,0.48980907,0.49158818,0.49054873,0.49058625,0.49048007,0.49245173,0.4904542,0.4183577,0.48575348,0.4884317,0.4922629,0.49182227,0.40460882,0.48543656,0.45483187,0.49157122,0.48926574,0.4355622,0.4897982,0.48781142,0.48918894,0.49152705,0.4910704,0.50657237,0.40655935
14,0.496393,0.49790335,0.4959272,0.501057,0.4471884,0.4955044,0.49816155,0.49524024,0.49657878,0.49478695,0.49536967,0.4953705,0.49549058,0.4970604,0.41958287,0.49747887,0.49660787,0.49650267,0.49442673,0.4085971,0.48367122,0.4686017,0.49761793,0.494481,0.43240044,0.4954703,0.49424005,0.49268422,0.49455884,0.5043712,0.50040674,0.40738374
15,0.4536358,0.46105018,0.4769012,0.46139842,0.28222245,0.46862215,0.46540284,0.46488994,0.4731627,0.46714568,0.46524164,0.4723124,0.47193107,0.45819348,0.230346,0.45162222,0.4534171,0.47309166,0.47165623,0.25980163,0.44151518,0.37496388,0.45987064,0.46820432,0.23118202,0.47056797,0.4699198,0.46077046,0.47276372,0.43069404,0.54602927,0.24201867
