t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.46031755,0.46437466,0.49602973,0.4427134,0.36790332,0.46573773,0.46561897,0.45633772,0.48358434,0.47414973,0.4612698,0.48880127,0.47801125,0.46020713,0.68296444,0.47233492,0.4475284,0.48433626,0.48233232,0.65069747,0.56627035,0.5872081,0.4578562,0.4811966,0.66694677,0.487266,0.48698044,0.47222587,0.47480586,0.59538686,0.42121476,0.61738575
1,0.44847748,0.45268148,0.49477574,0.4244443,0.35684568,0.4552016,0.455835,0.44323733,0.47912344,0.46765664,0.44952044,0.48634332,0.4712342,0.4499254,0.7009007,0.4625875,0.43133193,0.47943747,0.47702387,0.66631836,0.5747126,0.61830115,0.44501206,0.47488952,0.68903905,0.48412174,0.48228657,0.46443447,0.46774092,0.5979938,0.3956036,0.62968236
2,0.47643608,0.47894344,0.49786004,0.46682945,0.4210395,0.47742373,0.47899538,0.47331223,0.49146837,0.48454994,0.4756196,0.49235958,0.48513156,0.47672844,0.6201209,0.4838887,0.46857607,0.49008423,0.48819637,0.60239553,0.54239875,0.55919564,0.47327045,0.48750433,0.60483503,0.4913265,0.49069318,0.48294666,0.4837673,0.5564741,0.4475686,0.5692489
3,0.49663112,0.49701405,0.49940783,0.49759737,0.47642064,0.49471375,0.49636722,0.49535447,0.4990213,0.4972904,0.49519002,0.4973677,0.49599284,0.49613002,0.54559684,0.49866617,0.49585828,0.49810523,0.496469,0.53893477,0.5166343,0.51251554,0.49443954,0.4970257,0.53679,0.4968709,0.49697182,0.4970158,0.4961612,0.52193445,0.48832223,0.5213912
4,0.49299282,0.49284464,0.49963942,0.48981965,0.46810076,0.49191916,0.4932681,0.49042788,0.49748358,0.49476618,0.49123743,0.49751723,0.49484614,0.49197057,0.54907,0.49472952,0.48950893,0.4969776,0.49542737,0.5428894,0.519102,0.5214456,0.49063078,0.4957369,0.54185146,0.49712515,0.496829,0.49431944,0.4943919,0.523486,0.48158845,0.5253536
5,0.46956453,0.47168052,0.49650928,0.4563381,0.39769366,0.47271577,0.4732272,0.4655371,0.487019,0.4799673,0.46917558,0.4908109,0.48242941,0.46911785,0.6487227,0.47841805,0.45928484,0.48744574,0.48538315,0.62378544,0.55439925,0.5701883,0.4666213,0.4848839,0.6348339,0.48947185,0.48902535,0.4784264,0.47996834,0.5755929,0.43687326,0.5918884
6,0.49724072,0.49708885,0.499824,0.49785006,0.47483897,0.49526,0.49678287,0.49546817,0.49942037,0.49762902,0.49538103,0.4978776,0.49662545,0.4963224,0.5478227,0.4989408,0.49611863,0.49854192,0.49676234,0.5400575,0.51644766,0.50977194,0.49478915,0.49770242,0.5348528,0.49746788,0.4976563,0.49739262,0.49647686,0.52099985,0.49028182,0.5198296
7,0.47844404,0.48094124,0.49893928,0.46974707,0.39898813,0.4785381,0.47991693,0.47435513,0.4924736,0.4844438,0.4763783,0.49248412,0.48633343,0.47677,0.64745104,0.4862504,0.4704873,0.4912322,0.48865747,0.62436,0.5502919,0.55197513,0.47466198,0.4892461,0.6172551,0.49205375,0.49252865,0.48373505,0.48401338,0.5730015,0.45363846,0.5779588
8,0.45619377,0.45916086,0.49586907,0.4366335,0.35603645,0.4601094,0.46135712,0.45013133,0.48257995,0.47162652,0.4551571,0.48714492,0.4742813,0.45582184,0.7074431,0.46895897,0.44089377,0.4821058,0.47894594,0.67521447,0.57610565,0.60159236,0.45114577,0.4782983,0.68262255,0.48535162,0.48426038,0.46890673,0.4710838,0.6022867,0.4092196,0.6236115
9,0.44778332,0.45087177,0.4955854,0.42196244,0.34764078,0.45217025,0.45401505,0.4402463,0.47989288,0.46676645,0.44633386,0.48556852,0.46939075,0.44819292,0.71561205,0.4614473,0.42823496,0.47868782,0.47542527,0.683879,0.5790657,0.62539166,0.44182035,0.47380722,0.69436276,0.48396233,0.4815871,0.4627829,0.46613333,0.5998904,0.39091358,0.6283652
10,0.4961933,0.49559328,0.5005298,0.4954771,0.46289232,0.4922022,0.49474907,0.49264145,0.499753,0.49648026,0.49260524,0.497143,0.4945792,0.49439594,0.5649459,0.49808356,0.4933137,0.49831733,0.49521187,0.55583715,0.52231807,0.51625913,0.4915815,0.49630672,0.5480716,0.4968223,0.4965432,0.4957179,0.49460596,0.5260946,0.48435962,0.5226965
11,0.5002954,0.5003006,0.49991673,0.5029647,0.47257882,0.4972333,0.49874228,0.49868882,0.5002659,0.49876612,0.49787545,0.49759036,0.49775338,0.49865317,0.55138505,0.50171155,0.50026774,0.49952933,0.4975014,0.5436171,0.5176981,0.50258774,0.4977544,0.49885625,0.5368152,0.49759075,0.4983384,0.49907973,0.49749032,0.5267938,0.49614632,0.52032435
12,0.46353912,0.46660915,0.4981935,0.446075,0.35872197,0.46518776,0.4669355,0.45702007,0.48704055,0.4749815,0.4610634,0.48898807,0.4780738,0.46181205,0.6985262,0.47449863,0.44914955,0.4853194,0.48215646,0.6695015,0.57054704,0.5878753,0.45823693,0.48205388,0.6645973,0.48831686,0.48792592,0.47298658,0.474733,0.59799045,0.4234845,0.61092895
13,0.49508327,0.49512058,0.49957705,0.49421152,0.4769329,0.49296865,0.49515507,0.4931834,0.49899057,0.49697393,0.4930663,0.49731517,0.49503514,0.494651,0.5479152,0.49685726,0.49283874,0.4973587,0.49561155,0.5390134,0.5152861,0.5172912,0.49219856,0.49649036,0.5370042,0.4971103,0.49697265,0.49597222,0.49559984,0.51549613,0.4848067,0.5178652
14,0.4980683,0.499204,0.49960822,0.49919283,0.47583914,0.4957829,0.49763137,0.49710754,0.49967965,0.49826962,0.49650472,0.49754456,0.49686998,0.49731702,0.54464525,0.49990335,0.4975126,0.49873623,0.4970816,0.5303455,0.51141626,0.50881076,0.4962951,0.49832657,0.53687495,0.49806535,0.4989845,0.4980502,0.49737674,0.51487213,0.49271646,0.51590335
15,0.4762118,0.47846776,0.49760747,0.46688807,0.4013258,0.4772538,0.47843835,0.47239432,0.490429,0.4838413,0.47484404,0.49166515,0.48511082,0.47501892,0.647093,0.48425868,0.46807843,0.49009517,0.48749182,0.619879,0.5501649,0.5544229,0.47274166,0.48810694,0.6252169,0.49108332,0.4915188,0.4826747,0.4831604,0.5707427,0.45014998,0.58091414
16,0.44943446,0.45231244,0.49510697,0.4253702,0.34833014,0.45455033,0.4557523,0.4425243,0.47958604,0.46795994,0.4485709,0.48588544,0.47079968,0.4496344,0.71605694,0.4631195,0.4312831,0.47944435,0.4761704,0.68109393,0.5790651,0.6167192,0.4441482,0.47514322,0.6950374,0.48413393,0.48236737,0.46443942,0.4673301,0.60207593,0.39673504,0.62975043
17,0.49819598,0.49877408,0.50022936,0.49928755,0.47596824,0.49453306,0.49737716,0.4962566,0.5007394,0.49871346,0.49555334,0.49762926,0.49589786,0.4974213,0.5501476,0.5000562,0.49702695,0.4989024,0.49636686,0.53594023,0.5122894,0.51083225,0.4948194,0.4979167,0.5360992,0.49795064,0.49837658,0.49788952,0.4968343,0.51055795,0.4903099,0.5114034
18,0.46677303,0.46853828,0.49530515,0.4533523,0.3800312,0.4697049,0.46987262,0.46207216,0.4843409,0.478113,0.46583053,0.4889554,0.48006052,0.4656387,0.6765368,0.4773391,0.4561269,0.4864625,0.48289114,0.64351755,0.5639765,0.5718724,0.46262372,0.4833338,0.6617507,0.487378,0.48719788,0.47659513,0.477193,0.5892398,0.43149683,0.6048309
19,0.45064563,0.45288873,0.49545634,0.42658058,0.34797382,0.45465517,0.4562295,0.4428491,0.48006997,0.46846783,0.44889688,0.48603272,0.4708217,0.450249,0.71601754,0.4637795,0.43211198,0.48012772,0.47609222,0.68145525,0.5794468,0.615099,0.44445753,0.4752761,0.6957691,0.4843429,0.48239723,0.4647988,0.46745014,0.60102206,0.39742604,0.62788796
20,0.50002396,0.50037664,0.50021124,0.5025877,0.47864917,0.49588168,0.49870208,0.49822196,0.501517,0.49957526,0.49715772,0.49732444,0.49651223,0.49919003,0.5501698,0.5015389,0.49960673,0.49915978,0.49688467,0.54038644,0.5129939,0.50618434,0.49663776,0.49839827,0.53245384,0.4977345,0.49824002,0.49883187,0.4973342,0.5135816,0.4937604,0.51181066
21,0.48434302,0.4851709,0.49774784,0.47879428,0.43565714,0.48438716,0.48534608,0.48155105,0.49279436,0.4895891,0.48282665,0.49396503,0.4895628,0.4834284,0.6022947,0.48984367,0.4790827,0.49341974,0.4907722,0.5801091,0.5342824,0.53612965,0.48127374,0.49177018,0.5895816,0.4934503,0.49356267,0.48876944,0.48845404,0.54646665,0.4661954,0.55225205
22,0.49848884,0.49873993,0.49974477,0.500053,0.47543806,0.49587193,0.4977632,0.4970419,0.49993724,0.4987477,0.49639717,0.49755758,0.49675828,0.49748605,0.55080837,0.5002607,0.49779812,0.49889308,0.4968209,0.53798544,0.5139368,0.5061332,0.4959141,0.49843055,0.53587186,0.49782422,0.4984707,0.4982838,0.49721915,0.5170753,0.493546,0.515832
23,0.46119493,0.4637522,0.49706793,0.44135034,0.38292655,0.4644456,0.4661454,0.45541275,0.4855897,0.4752573,0.45996037,0.48924896,0.47735468,0.46126562,0.6673348,0.4709543,0.44595143,0.4839392,0.481857,0.6419064,0.5592962,0.59449774,0.45697793,0.4808,0.6476959,0.4885963,0.48712873,0.47213036,0.4750572,0.5757929,0.41952476,0.5978206
24,0.43554,0.44010556,0.49699292,0.40056622,0.3115781,0.44011062,0.44278088,0.425425,0.477375,0.4577233,0.43271965,0.48303878,0.4626411,0.43578306,0.75323325,0.45162076,0.40912735,0.47418702,0.4706329,0.7207197,0.59379095,0.6594962,0.42840776,0.46805176,0.7193404,0.4824748,0.4791964,0.45323992,0.45756596,0.6179858,0.3671428,0.64568883
25,0.4616968,0.46489137,0.49696675,0.44446045,0.36857224,0.4628793,0.4653514,0.45569873,0.4858918,0.47459716,0.4594233,0.48759863,0.4758494,0.46111187,0.69310224,0.47300515,0.44734943,0.4839736,0.48055035,0.6656421,0.57022643,0.59640306,0.45602158,0.4798751,0.66779834,0.48658156,0.48548567,0.47180024,0.47354943,0.59420675,0.4164355,0.6106178
26,0.4494009,0.45372015,0.49587604,0.42625058,0.3301973,0.4522381,0.45424265,0.4420954,0.48071447,0.4661455,0.4471631,0.48397577,0.46921906,0.44887444,0.7401173,0.4644605,0.4309928,0.47901815,0.4752354,0.7077053,0.589084,0.622637,0.44306892,0.47409573,0.70918316,0.48280013,0.48144814,0.46315122,0.46520194,0.62167454,0.3933539,0.64080805
27,0.49689704,0.49612838,0.49905872,0.49798563,0.47727683,0.49383947,0.49590144,0.4948336,0.49857143,0.4977888,0.49441287,0.49686325,0.49514303,0.49594617,0.55054927,0.49864802,0.49563074,0.4981277,0.4954151,0.5411399,0.5184383,0.5126337,0.49327704,0.49649814,0.5438003,0.49623016,0.4959604,0.49698785,0.49578002,0.5214748,0.4869447,0.5196628
28,0.49755722,0.4973248,0.49905884,0.49871692,0.46789798,0.49536687,0.4963835,0.4957879,0.4980651,0.4971878,0.49551177,0.4969983,0.4965609,0.49587253,0.5564919,0.49945152,0.4967177,0.4986754,0.49628475,0.54446363,0.5205459,0.5068892,0.4951446,0.49759206,0.54922736,0.49672264,0.4973663,0.49743178,0.49603122,0.53081167,0.49128973,0.5277202
29,0.4556764,0.45839894,0.4985661,0.42997423,0.35808188,0.45809498,0.46031967,0.44716254,0.4848361,0.47061378,0.45271716,0.48886576,0.47425285,0.45460352,0.6893065,0.46621758,0.43609574,0.4825448,0.4796128,0.6638756,0.5669043,0.61204743,0.44967505,0.47824582,0.6636852,0.48859265,0.48652977,0.4671901,0.47098657,0.58350575,0.4059197,0.6064302
30,0.46616244,0.46855015,0.4972676,0.44952723,0.39898872,0.4678924,0.4700304,0.46100858,0.48750004,0.47826186,0.46450797,0.48994207,0.47936788,0.46644732,0.64957345,0.47504753,0.45300075,0.48585182,0.48341686,0.62666154,0.55296236,0.58686244,0.4618775,0.48247945,0.6331362,0.48932603,0.48782468,0.47550434,0.4775443,0.56651896,0.42698857,0.58482456
31,0.49582663,0.49496353,0.49905765,0.4946797,0.48578852,0.49375227,0.49544898,0.49372786,0.4981182,0.4970929,0.49382678,0.49743834,0.49548116,0.4952734,0.53113556,0.4966104,0.49360362,0.49755794,0.4959094,0.52915776,0.5135876,0.51713574,0.4931222,0.49617252,0.5307718,0.49700385,0.496319,0.4962465,0.4959538,0.51368916,0.48509398,0.514955
32,0.4956693,0.49539554,0.49972764,0.49358636,0.46870068,0.49357045,0.4948228,0.49299735,0.4981387,0.49583054,0.49340218,0.4974443,0.49586236,0.4940288,0.54637605,0.49683914,0.49282968,0.49800268,0.49618343,0.53978145,0.5174986,0.51569617,0.4931637,0.49665475,0.54206824,0.4974961,0.49754968,0.49563906,0.4953726,0.5239114,0.48626217,0.5237852
33,0.49710736,0.49662134,0.499279,0.49708492,0.4737576,0.49580112,0.4965475,0.49533644,0.49812284,0.49728978,0.49560258,0.49792334,0.49710906,0.49573314,0.5439622,0.4984774,0.49589854,0.49867067,0.49692366,0.53436255,0.51612794,0.50769794,0.4951795,0.49783126,0.5386675,0.49755353,0.49793375,0.49735028,0.49664974,0.52269983,0.49126413,0.52238166
34,0.4805931,0.48101163,0.4970105,0.47294328,0.42878643,0.4826871,0.48258716,0.47761592,0.49044558,0.48720613,0.48012233,0.49379992,0.4887183,0.47971404,0.60759014,0.48654354,0.47443217,0.49208578,0.49000195,0.5859072,0.5392641,0.5408061,0.4781756,0.49036422,0.5987536,0.49244896,0.4924119,0.4864766,0.48676386,0.55470204,0.4600097,0.5648596
35,0.49502346,0.4949305,0.49995887,0.49365857,0.46610132,0.49338362,0.49492532,0.49253535,0.4987347,0.49637502,0.4930933,0.4978221,0.49560258,0.49383074,0.5562884,0.49706858,0.4926631,0.49795526,0.4959844,0.5451454,0.51792336,0.5134809,0.49221388,0.49702248,0.5431218,0.49746937,0.49770188,0.49579304,0.49539408,0.5212512,0.48609817,0.52404326
